,PLAYER,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,GP_Normalized,GS_Normalized,MIN_Normalized,PPG_Normalized,OFFR_Normalized,DEFR_Normalized,RPG_Normalized,APG_Normalized,SPG_Normalized,BPG_Normalized,TPG_Normalized,FPG_Normalized,A/TO_Normalized,PER_Normalized,scores_Normalized
15,"J.R. Giddens, SG",6.0,0.0,1.3,0.7,0.3,0.2,0.5,0.0,0.17,0.0,0.2,0.2,0.0,26.1,0.0617283950617,0.0,0.0075,0.023178807947,0.0697674418605,0.02,0.036231884058,0.0,0.0613718411552,0.0,0.0512820512821,0.05,0.0,0.455021834061,0.836082255426
16,"Devin Harris, PG",69.0,69.0,36.1,21.3,0.4,2.9,3.3,6.9,1.65,0.19,3.1,2.4,2.2,21.6,0.83950617284,0.841463414634,0.8775,0.705298013245,0.093023255814,0.29,0.239130434783,0.627272727273,0.595667870036,0.0650684931507,0.794871794872,0.6,0.11,0.415720524017,7.09452270066
17,"Vince Carter, SG",80.0,80.0,36.8,20.8,0.9,4.2,5.1,4.7,1.03,0.48,2.1,2.9,2.3,19.4,0.975308641975,0.975609756098,0.895,0.688741721854,0.209302325581,0.42,0.369565217391,0.427272727273,0.371841155235,0.164383561644,0.538461538462,0.725,0.115,0.396506550218,7.27199319573
18,"Brook Lopez, C",82.0,74.0,30.5,13.0,2.7,5.4,8.1,1.0,0.54,1.84,1.8,3.1,0.6,17.9,1.0,0.90243902439,0.7375,0.430463576159,0.627906976744,0.54,0.586956521739,0.0909090909091,0.194945848375,0.630136986301,0.461538461538,0.775,0.03,0.383406113537,7.39120259969
19,"Keyon Dooling, PG",77.0,17.0,26.9,9.7,0.3,1.7,2.0,3.5,0.92,0.1,1.4,1.8,2.6,13.6,0.938271604938,0.207317073171,0.6475,0.32119205298,0.0697674418605,0.17,0.144927536232,0.318181818182,0.332129963899,0.0342465753425,0.358974358974,0.45,0.13,0.345851528384,4.46835995396
20,"Jarvis Hayes, SF",74.0,1.0,24.8,8.7,0.4,3.2,3.6,0.7,0.7,0.09,0.7,2.2,1.1,10.8,0.901234567901,0.0121951219512,0.595,0.288079470199,0.093023255814,0.32,0.260869565217,0.0636363636364,0.252707581227,0.0308219178082,0.179487179487,0.55,0.055,0.321397379913,3.92345240315
21,"Yi Jianlian, SF",61.0,52.0,23.3,8.6,1.1,4.2,5.3,1.0,0.48,0.59,1.1,2.6,0.9,11.0,0.740740740741,0.634146341463,0.5575,0.284768211921,0.255813953488,0.42,0.384057971014,0.0909090909091,0.173285198556,0.202054794521,0.282051282051,0.65,0.045,0.323144104803,5.04347168947
22,"Bobby Simmons, SF",71.0,44.0,24.4,7.8,1.0,2.9,3.9,1.3,0.7,0.14,0.9,2.6,1.5,12.1,0.864197530864,0.536585365854,0.585,0.258278145695,0.232558139535,0.29,0.282608695652,0.118181818182,0.252707581227,0.0479452054795,0.230769230769,0.65,0.075,0.332751091703,4.75658280496
23,"Ryan Anderson, PF",66.0,29.0,19.9,7.4,1.6,3.1,4.7,0.8,0.67,0.3,1.0,2.4,0.8,13.6,0.802469135802,0.353658536585,0.4725,0.245033112583,0.372093023256,0.31,0.340579710145,0.0727272727273,0.241877256318,0.102739726027,0.25641025641,0.6,0.04,0.345851528384,4.55593955824
24,"Chris Douglas-Roberts, SG",44.0,2.0,13.3,4.9,0.3,0.8,1.1,1.2,0.27,0.16,0.7,0.8,1.7,12.2,0.530864197531,0.0243902439024,0.3075,0.162251655629,0.0697674418605,0.08,0.0797101449275,0.109090909091,0.0974729241877,0.0547945205479,0.179487179487,0.2,0.085,0.333624454148,2.31395367131
25,"Josh Boone, PF",62.0,7.0,16.0,4.2,1.7,2.5,4.2,0.5,0.35,0.77,0.5,1.7,1.0,13.4,0.753086419753,0.0853658536585,0.375,0.139072847682,0.395348837209,0.25,0.304347826087,0.0454545454545,0.126353790614,0.263698630137,0.128205128205,0.425,0.05,0.344104803493,3.68503868229
26,"Stromile Swift, PF†",6.0,0.0,10.7,3.8,0.8,1.3,2.2,0.2,0.0,0.33,1.2,2.5,0.1,6.7,0.0617283950617,0.0,0.2425,0.12582781457,0.186046511628,0.13,0.159420289855,0.0181818181818,0.0,0.11301369863,0.307692307692,0.625,0.005,0.285589519651,2.26000035527
27,"Trenton Hassell, SF",53.0,30.0,20.6,3.7,0.9,1.8,2.8,1.0,0.4,0.3,0.6,1.7,1.7,7.2,0.641975308642,0.365853658537,0.49,0.122516556291,0.209302325581,0.18,0.202898550725,0.0909090909091,0.14440433213,0.102739726027,0.153846153846,0.425,0.085,0.289956331878,3.50440203457
28,"Eduardo Najera, PF",27.0,0.0,11.8,2.9,0.6,1.9,2.5,0.7,0.37,0.15,0.7,1.9,1.1,7.7,0.320987654321,0.0,0.27,0.0960264900662,0.139534883721,0.19,0.18115942029,0.0636363636364,0.13357400722,0.0513698630137,0.179487179487,0.475,0.055,0.294323144105,2.45009900586
29,"Sean Williams, PF",33.0,0.0,11.1,2.4,1.0,1.4,2.4,0.4,0.21,0.88,0.6,2.2,0.7,8.8,0.395061728395,0.0,0.2525,0.0794701986755,0.232558139535,0.14,0.173913043478,0.0363636363636,0.0758122743682,0.301369863014,0.153846153846,0.55,0.035,0.303930131004,2.72982516868
30,"Maurice Ager, SF",20.0,0.0,4.9,1.7,0.2,0.4,0.5,0.2,0.05,0.1,0.2,0.9,0.8,2.2,0.234567901235,0.0,0.0975,0.0562913907285,0.046511627907,0.04,0.036231884058,0.0181818181818,0.0180505415162,0.0342465753425,0.0512820512821,0.225,0.04,0.246288209607,1.14415199986
31,"Al Harrington, PF†",68.0,51.0,35.0,20.7,1.3,5.0,6.3,1.4,1.19,0.32,2.3,3.1,0.6,16.5,0.827160493827,0.621951219512,0.85,0.685430463576,0.302325581395,0.5,0.45652173913,0.127272727273,0.429602888087,0.109589041096,0.589743589744,0.775,0.03,0.371179039301,6.67577678294
32,"Zach Randolph, PF†",11.0,11.0,35.3,20.5,3.6,8.8,12.5,1.4,1.18,0.27,2.1,2.5,0.7,19.9,0.123456790123,0.134146341463,0.8575,0.67880794702,0.837209302326,0.88,0.905797101449,0.127272727273,0.425992779783,0.0924657534247,0.538461538462,0.625,0.035,0.400873362445,6.66198364377
33,"Jamal Crawford, SG†",11.0,11.0,35.6,19.6,0.2,1.4,1.5,4.4,0.82,0.0,2.4,1.2,1.8,15.8,0.123456790123,0.134146341463,0.865,0.649006622517,0.046511627907,0.14,0.108695652174,0.4,0.296028880866,0.0,0.615384615385,0.3,0.09,0.365065502183,4.13329603262
34,"Nate Robinson, PG",74.0,11.0,29.9,17.2,1.3,2.6,3.9,4.1,1.28,0.08,1.9,2.8,2.2,18.9,0.901234567901,0.134146341463,0.7225,0.569536423841,0.302325581395,0.26,0.282608695652,0.372727272727,0.462093862816,0.027397260274,0.487179487179,0.7,0.11,0.392139737991,5.72388923124
35,"David Lee, PF",81.0,74.0,34.9,16.0,3.2,8.6,11.7,2.1,0.99,0.27,1.9,3.2,1.2,19.1,0.987654320988,0.90243902439,0.8475,0.529801324503,0.744186046512,0.86,0.847826086957,0.190909090909,0.357400722022,0.0924657534247,0.487179487179,0.8,0.06,0.393886462882,8.10124831977
36,"Wilson Chandler, SF",82.0,70.0,33.4,14.4,1.1,4.3,5.4,2.1,0.87,0.91,1.7,3.0,1.2,12.9,1.0,0.853658536585,0.81,0.476821192053,0.255813953488,0.43,0.391304347826,0.190909090909,0.314079422383,0.311643835616,0.435897435897,0.75,0.06,0.339737991266,6.61986580602
37,"Larry Hughes, SG†",25.0,14.0,27.5,11.2,0.4,2.2,2.6,2.4,1.44,0.2,1.4,1.8,1.7,12.3,0.296296296296,0.170731707317,0.6625,0.370860927152,0.093023255814,0.22,0.188405797101,0.218181818182,0.519855595668,0.0684931506849,0.358974358974,0.45,0.085,0.334497816594,4.03682072378
38,"Chris Duhon, PG",79.0,78.0,36.8,11.1,0.6,2.5,3.1,7.2,0.91,0.09,2.8,1.6,2.6,12.3,0.962962962963,0.951219512195,0.895,0.367549668874,0.139534883721,0.25,0.224637681159,0.654545454545,0.328519855596,0.0308219178082,0.717948717949,0.4,0.13,0.334497816594,6.3872384714
39,"Quentin Richardson, SF",72.0,51.0,26.3,10.2,1.0,3.4,4.4,1.6,0.65,0.1,1.0,1.8,1.6,11.6,0.876543209877,0.621951219512,0.6325,0.337748344371,0.232558139535,0.34,0.31884057971,0.145454545455,0.234657039711,0.0342465753425,0.25641025641,0.45,0.08,0.328384279476,4.8892941894
40,"Tim Thomas, PF†",36.0,1.0,21.5,9.6,0.6,2.6,3.1,1.3,0.61,0.28,1.3,2.5,1.0,13.4,0.432098765432,0.0121951219512,0.5125,0.317880794702,0.139534883721,0.26,0.224637681159,0.118181818182,0.220216606498,0.0958904109589,0.333333333333,0.625,0.05,0.344104803493,3.68557421943
41,"Danilo Gallinari, SF",28.0,2.0,14.7,6.1,0.5,1.5,2.0,0.5,0.5,0.14,0.5,1.7,1.0,13.4,0.333333333333,0.0243902439024,0.3425,0.201986754967,0.116279069767,0.15,0.144927536232,0.0454545454545,0.180505415162,0.0479452054795,0.128205128205,0.425,0.05,0.344104803493,2.534632036
42,"Courtney Sims, C†",1.0,0.0,11.0,6.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,19.9,0.0,0.0,0.25,0.198675496689,0.46511627907,0.2,0.289855072464,0.0,0.0,0.0,0.0,0.25,0.0,0.400873362445,2.05452021067
43,"Chris Wilcox, PF†",25.0,0.0,13.2,5.4,1.2,2.0,3.3,0.6,0.32,0.2,0.8,1.9,0.7,13.3,0.296296296296,0.0,0.305,0.17880794702,0.279069767442,0.2,0.239130434783,0.0545454545455,0.115523465704,0.0684931506849,0.205128205128,0.475,0.035,0.343231441048,2.79522616265
44,"Jared Jeffries, PF",56.0,36.0,23.4,5.3,2.3,1.8,4.1,1.4,0.84,0.59,1.2,2.7,1.2,9.5,0.679012345679,0.439024390244,0.56,0.175496688742,0.53488372093,0.18,0.297101449275,0.127272727273,0.303249097473,0.202054794521,0.307692307692,0.675,0.06,0.310043668122,4.85083118995
45,"Anthony Roberson, SG†",23.0,0.0,11.0,4.7,0.2,0.5,0.7,0.8,0.43,0.04,0.3,0.8,2.7,11.8,0.271604938272,0.0,0.25,0.155629139073,0.046511627907,0.05,0.0507246376812,0.0727272727273,0.15523465704,0.013698630137,0.0769230769231,0.2,0.135,0.330131004367,1.80818498413
46,"Joe Crawford, SG",2.0,0.0,11.5,4.5,0.5,1.5,2.0,0.5,0.5,0.0,0.0,1.0,0.0,10.8,0.0123456790123,0.0,0.2625,0.149006622517,0.116279069767,0.15,0.144927536232,0.0454545454545,0.180505415162,0.0,0.0,0.25,0.0,0.321397379913,1.63241624806
47,"Jerome James, C",2.0,0.0,5.0,3.0,0.5,1.0,1.5,0.0,0.5,0.5,0.5,1.0,0.0,12.5,0.0123456790123,0.0,0.1,0.0993377483444,0.116279069767,0.1,0.108695652174,0.0,0.180505415162,0.171232876712,0.128205128205,0.25,0.0,0.336244541485,1.60284611086
48,"Mouhamed Sene, C†",1.0,0.0,6.0,3.0,2.0,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,32.1,0.0,0.0,0.125,0.0993377483444,0.46511627907,0.3,0.36231884058,0.0,0.0,0.342465753425,0.25641025641,0.0,0.0,0.507423580786,2.45807245861
49,"Demetris Nichols, SF†",2.0,0.0,4.5,2.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,15.7,0.0123456790123,0.0,0.0875,0.0827814569536,0.0,0.1,0.0724637681159,0.0,0.0,0.171232876712,0.0,0.0,0.0,0.364192139738,0.890515920532
50,"Mardy Collins, PG†",9.0,0.0,8.3,2.2,0.2,0.7,0.9,1.1,0.22,0.0,0.6,0.8,2.0,5.0,0.0987654320988,0.0,0.1825,0.0728476821192,0.046511627907,0.07,0.0652173913043,0.1,0.0794223826715,0.0,0.153846153846,0.2,0.1,0.270742358079,1.43985302803
51,"Malik Rose, PF†",18.0,0.0,8.9,1.7,0.2,1.5,1.7,0.6,0.06,0.06,0.9,1.3,0.6,-1.9,0.20987654321,0.0,0.1975,0.0562913907285,0.046511627907,0.15,0.123188405797,0.0545454545455,0.0216606498195,0.0205479452055,0.230769230769,0.325,0.03,0.210480349345,1.67637159733
52,"Eddy Curry, C",3.0,0.0,4.0,1.7,0.0,1.3,1.3,0.0,0.0,0.0,0.7,1.7,0.0,2.8,0.0246913580247,0.0,0.075,0.0562913907285,0.0,0.13,0.0942028985507,0.0,0.0,0.0,0.179487179487,0.425,0.0,0.251528384279,1.23620121107
53,"Cheikh Samb, C†",2.0,0.0,4.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,0.0123456790123,0.0,0.075,0.0,0.116279069767,0.05,0.0724637681159,0.0,0.0,0.0,0.0,0.0,0.0,0.117030567686,0.443119084581
54,"Andre Iguodala, SF",82.0,82.0,39.9,18.8,1.1,4.6,5.7,5.3,1.6,0.44,2.7,1.9,2.0,18.5,1.0,1.0,0.9725,0.622516556291,0.255813953488,0.46,0.413043478261,0.481818181818,0.57761732852,0.150684931507,0.692307692308,0.475,0.1,0.38864628821,7.5899484104
55,"Andre Miller, PG",82.0,82.0,36.3,16.3,1.5,3.0,4.5,6.5,1.33,0.17,2.4,2.4,2.7,18.7,1.0,1.0,0.8825,0.539735099338,0.348837209302,0.3,0.326086956522,0.590909090909,0.480144404332,0.0582191780822,0.615384615385,0.6,0.135,0.3903930131,7.26720956697
56,"Thaddeus Young, PF",75.0,71.0,34.4,15.3,1.9,3.2,5.0,1.1,1.33,0.31,1.6,2.2,0.7,15.4,0.913580246914,0.865853658537,0.835,0.506622516556,0.441860465116,0.32,0.36231884058,0.1,0.480144404332,0.106164383562,0.410256410256,0.55,0.035,0.361572052402,6.28837297825
57,"Elton Brand, PF",29.0,23.0,31.7,13.8,2.7,6.1,8.8,1.3,0.59,1.55,2.3,2.7,0.5,14.7,0.345679012346,0.280487804878,0.7675,0.456953642384,0.627906976744,0.61,0.63768115942,0.118181818182,0.212996389892,0.530821917808,0.589743589744,0.675,0.025,0.355458515284,6.23341082668
58,"Louis Williams, SG",81.0,0.0,23.7,12.8,0.4,1.6,2.0,3.0,1.05,0.17,1.9,1.6,1.6,16.4,0.987654320988,0.0,0.5675,0.423841059603,0.093023255814,0.16,0.144927536232,0.272727272727,0.379061371841,0.0582191780822,0.487179487179,0.4,0.08,0.370305676856,4.42443915932
59,"Willie Green, SG",81.0,60.0,22.6,8.5,0.4,1.2,1.6,2.0,0.65,0.16,0.8,1.9,2.5,11.2,0.987654320988,0.731707317073,0.54,0.281456953642,0.093023255814,0.12,0.115942028986,0.181818181818,0.234657039711,0.0547945205479,0.205128205128,0.475,0.125,0.324890829694,4.4710726534
60,"Marreese Speights, C",79.0,2.0,16.0,7.7,1.6,2.2,3.7,0.4,0.34,0.71,0.6,2.3,0.7,18.0,0.962962962963,0.0243902439024,0.375,0.254966887417,0.372093023256,0.22,0.268115942029,0.0363636363636,0.12274368231,0.243150684932,0.153846153846,0.575,0.035,0.384279475983,4.027912693
61,"Samuel Dalembert, C",82.0,82.0,24.8,6.4,2.6,5.9,8.5,0.2,0.4,1.78,1.4,3.0,0.2,13.2,1.0,1.0,0.595,0.211920529801,0.604651162791,0.59,0.615942028986,0.0181818181818,0.14440433213,0.609589041096,0.358974358974,0.75,0.01,0.342358078603,6.85102135056
62,"Donyell Marshall, PF",25.0,0.0,7.6,3.8,0.2,1.4,1.6,0.6,0.16,0.2,0.2,1.0,2.5,19.0,0.296296296296,0.0,0.165,0.12582781457,0.046511627907,0.14,0.115942028986,0.0545454545455,0.057761732852,0.0684931506849,0.0512820512821,0.25,0.125,0.393013100437,1.88967325756
63,"Reggie Evans, C",79.0,7.0,14.4,3.3,1.7,2.9,4.6,0.3,0.52,0.1,0.9,2.0,0.4,10.4,0.962962962963,0.0853658536585,0.335,0.109271523179,0.395348837209,0.29,0.333333333333,0.0272727272727,0.187725631769,0.0342465753425,0.230769230769,0.5,0.02,0.317903930131,3.82920060563
64,"Royal Ivey, PG",71.0,0.0,12.1,3.0,0.3,0.8,1.1,0.6,0.51,0.1,0.3,1.1,1.9,7.7,0.864197530864,0.0,0.2775,0.0993377483444,0.0697674418605,0.08,0.0797101449275,0.0545454545455,0.184115523466,0.0342465753425,0.0769230769231,0.275,0.095,0.294323144105,2.48466664038
65,"Kareem Rush, SG",25.0,1.0,8.0,2.2,0.0,0.6,0.6,0.6,0.2,0.04,0.4,0.4,1.5,6.3,0.296296296296,0.0121951219512,0.175,0.0728476821192,0.0,0.06,0.0434782608696,0.0545454545455,0.072202166065,0.013698630137,0.102564102564,0.1,0.075,0.282096069869,1.35992378442
66,"Theo Ratliff, C",46.0,0.0,12.6,1.9,1.0,1.8,2.8,0.2,0.37,1.02,0.3,1.7,0.6,11.2,0.555555555556,0.0,0.29,0.0629139072848,0.232558139535,0.18,0.202898550725,0.0181818181818,0.13357400722,0.349315068493,0.0769230769231,0.425,0.03,0.324890829694,2.88181095361
67,"Chris Bosh, PF",77.0,77.0,38.0,22.7,2.8,7.2,10.0,2.5,0.87,1.0,2.3,2.5,1.1,22.2,0.938271604938,0.939024390244,0.925,0.751655629139,0.651162790698,0.72,0.724637681159,0.227272727273,0.314079422383,0.342465753425,0.589743589744,0.625,0.055,0.42096069869,8.22427428769
68,"Andrea Bargnani, C",78.0,59.0,31.4,15.4,0.9,4.4,5.3,1.2,0.44,1.24,1.7,3.1,0.7,14.7,0.950617283951,0.719512195122,0.76,0.509933774834,0.209302325581,0.44,0.384057971014,0.109090909091,0.158844765343,0.424657534247,0.435897435897,0.775,0.035,0.355458515284,6.26737271036
69,"Shawn Marion, SG†",27.0,27.0,35.3,14.3,2.7,5.6,8.3,2.3,1.15,0.78,1.8,1.5,1.3,16.5,0.320987654321,0.329268292683,0.8575,0.473509933775,0.627906976744,0.56,0.601449275362,0.209090909091,0.415162454874,0.267123287671,0.461538461538,0.375,0.065,0.371179039301,5.93471628536
70,"Jermaine O'Neal, C†",41.0,34.0,29.7,13.5,1.7,5.3,7.0,1.6,0.44,2.0,2.2,3.2,0.7,15.5,0.493827160494,0.414634146341,0.7175,0.44701986755,0.395348837209,0.53,0.507246376812,0.145454545455,0.158844765343,0.684931506849,0.564102564103,0.8,0.035,0.362445414847,6.256355185
71,"Jose Calderon, PG",68.0,68.0,34.3,12.8,0.2,2.6,2.9,8.9,1.09,0.1,2.1,1.7,4.2,18.8,0.827160493827,0.829268292683,0.8325,0.423841059603,0.046511627907,0.26,0.210144927536,0.809090909091,0.393501805054,0.0342465753425,0.538461538462,0.425,0.21,0.391266375546,6.23099360505
72,"Anthony Parker, SG",80.0,71.0,33.0,10.7,0.6,3.4,4.0,3.4,1.25,0.19,1.4,1.8,2.4,12.2,0.975308641975,0.865853658537,0.8,0.354304635762,0.139534883721,0.34,0.289855072464,0.309090909091,0.451263537906,0.0650684931507,0.358974358974,0.45,0.12,0.333624454148,5.85287864573
73,"Jason Kapono, SG",80.0,12.0,22.9,8.2,0.3,1.7,2.0,1.3,0.28,0.04,0.9,1.8,1.5,9.0,0.975308641975,0.146341463415,0.5475,0.271523178808,0.0697674418605,0.17,0.144927536232,0.118181818182,0.101083032491,0.013698630137,0.230769230769,0.45,0.075,0.305676855895,3.61977782976
74,"Joey Graham, SF",78.0,10.0,19.8,7.7,1.2,2.5,3.7,0.6,0.45,0.15,0.9,2.4,0.6,12.0,0.950617283951,0.121951219512,0.47,0.254966887417,0.279069767442,0.25,0.268115942029,0.0545454545455,0.162454873646,0.0513698630137,0.230769230769,0.6,0.03,0.331877729258,4.05573825158
75,"Jamario Moon, SF†",54.0,39.0,25.5,7.3,0.9,3.7,4.6,1.3,1.2,0.81,0.6,1.6,2.3,14.2,0.654320987654,0.475609756098,0.6125,0.241721854305,0.209302325581,0.37,0.333333333333,0.118181818182,0.43321299639,0.277397260274,0.153846153846,0.4,0.115,0.351091703057,4.74551818872
76,"Pops Mensah-Bonsu, PF†",19.0,0.0,13.8,5.1,2.6,2.8,5.4,0.3,0.42,0.21,0.9,1.9,0.4,12.9,0.222222222222,0.0,0.32,0.168874172185,0.604651162791,0.28,0.391304347826,0.0272727272727,0.151624548736,0.0719178082192,0.230769230769,0.475,0.02,0.339737991266,3.30337421129
77,"Will Solomon, PG†",39.0,9.0,13.9,4.9,0.2,0.9,1.1,3.2,0.51,0.1,1.3,1.5,2.5,12.5,0.469135802469,0.109756097561,0.3225,0.162251655629,0.046511627907,0.09,0.0797101449275,0.290909090909,0.184115523466,0.0342465753425,0.333333333333,0.375,0.125,0.336244541485,2.95871439303
78,"Patrick O'Bryant, C†",13.0,3.0,11.3,4.7,0.5,2.0,2.5,0.2,0.23,0.85,0.4,2.5,0.6,13.6,0.148148148148,0.0365853658537,0.2575,0.155629139073,0.116279069767,0.2,0.18115942029,0.0181818181818,0.0830324909747,0.291095890411,0.102564102564,0.625,0.03,0.345851528384,2.59102697365
79,"Quincy Douby, SG†",7.0,0.0,10.4,4.4,0.4,0.6,1.0,1.7,0.43,0.0,1.0,0.6,1.7,17.0,0.0740740740741,0.0,0.235,0.145695364238,0.093023255814,0.06,0.0724637681159,0.154545454545,0.15523465704,0.0,0.25641025641,0.15,0.085,0.375545851528,1.85699268177
80,"Roko-Leni Ukic, PG",72.0,0.0,12.4,4.2,0.4,0.7,1.0,2.1,0.42,0.03,0.8,1.1,2.6,9.8,0.876543209877,0.0,0.285,0.139072847682,0.093023255814,0.07,0.0724637681159,0.190909090909,0.151624548736,0.0102739726027,0.205128205128,0.275,0.13,0.312663755459,2.81170265432
81,"Kris Humphries, PF",29.0,0.0,9.1,3.9,0.8,1.6,2.4,0.3,0.28,0.21,0.3,1.1,1.3,16.4,0.345679012346,0.0,0.2025,0.129139072848,0.186046511628,0.16,0.173913043478,0.0272727272727,0.101083032491,0.0719178082192,0.0769230769231,0.275,0.065,0.370305676856,2.18477996206
82,"Marcus Banks, PG†",6.0,0.0,6.7,2.3,0.2,0.3,0.5,1.0,0.17,0.0,0.5,0.8,2.0,4.1,0.0617283950617,0.0,0.1425,0.0761589403974,0.046511627907,0.03,0.036231884058,0.0909090909091,0.0613718411552,0.0,0.128205128205,0.2,0.1,0.26288209607,1.23649900376
