id,date,home_team,home_team_score,visit_team,visit_team_score
400278711,2013-03-17,Brooklyn,93,Atlanta Hawks,105
400278716,2013-03-18,Atlanta Hawks,113,Dallas,127
400278731,2013-03-20,Atlanta Hawks,98,Milwaukee,90
400278745,2013-03-22,Atlanta Hawks,93,Portland,104
400278760,2013-03-24,Milwaukee,99,Atlanta Hawks,104
400278770,2013-03-25,Indiana,100,Atlanta Hawks,94
400278777,2013-03-27,Toronto,88,Atlanta Hawks,107
400278795,2013-03-29,Boston,118,Atlanta Hawks,107
400278806,2013-03-30,Atlanta Hawks,97,Orlando,88
400278821,2013-04-01,Atlanta Hawks,102,Cleveland,94
400278833,2013-04-03,Atlanta Hawks,82,NY Knicks,95
400278849,2013-04-05,Atlanta Hawks,90,Philadelphia,101
400278863,2013-04-06,San Antonio,99,Atlanta Hawks,97
400278884,2013-04-10,Philadelphia,101,Atlanta Hawks,124
400278899,2013-04-12,Atlanta Hawks,109,Milwaukee,104
400278933,2013-04-16,Atlanta Hawks,96,Toronto,113
400278938,2013-04-17,NY Knicks,98,Atlanta Hawks,92
400277735,2013-11-02,Charlotte Hornets,90,Indiana,89
400277754,2013-11-03,Dallas,126,Charlotte Hornets,99
400277773,2013-11-07,Charlotte Hornets,110,Phoenix,117
400277794,2013-11-09,New Orleans,107,Charlotte Hornets,99
400277803,2013-11-10,Charlotte Hornets,101,Dallas,97
400277823,2013-11-13,Charlotte Hornets,92,Washington,76
400277834,2013-11-14,Minnesota,87,Charlotte Hornets,89
400277854,2013-11-17,Charlotte Hornets,87,Memphis,94
400277868,2013-11-19,Charlotte Hornets,102,Milwaukee,98
400277877,2013-11-21,Charlotte Hornets,98,Toronto,97
400277891,2013-11-23,Charlotte Hornets,91,Atlanta,101
400277904,2013-11-24,Washington,106,Charlotte Hornets,108
400277921,2013-11-26,Oklahoma City,114,Charlotte Hornets,69
400277932,2013-11-28,Atlanta,94,Charlotte Hornets,91
400277943,2013-11-30,Charlotte Hornets,98,Philadelphia,104
400277965,2013-12-03,Charlotte Hornets,112,Portland,118
400277977,2013-12-05,Charlotte Hornets,98,NY Knicks,100
400277997,2013-12-07,Milwaukee,108,Charlotte Hornets,93
400278004,2013-12-08,Charlotte Hornets,102,San Antonio,132
400278019,2013-12-10,Charlotte Hornets,96,Golden State,104
400278033,2013-12-12,Charlotte Hornets,94,LA,100
400278042,2013-12-13,Atlanta,113,Charlotte Hornets,90
400278056,2013-12-15,Charlotte Hornets,98,Orlando,107
400278084,2013-12-18,Los Angeles,101,Charlotte Hornets,100
400278093,2013-12-19,Phoenix,121,Charlotte Hornets,104
400278109,2013-12-21,Golden State,115,Charlotte Hornets,100
400278116,2013-12-22,Denver,110,Charlotte Hornets,88
400278131,2013-12-26,Charlotte Hornets,92,Miami,105
400278147,2013-12-28,Brooklyn,97,Charlotte Hornets,81
400278157,2013-12-29,Charlotte Hornets,95,New Orleans,98
400278173,2013-12-31,Chicago,81,Charlotte Hornets,91
400278200,2013-01-04,Charlotte Hornets,104,Cleveland,106
400278221,2013-01-06,Detroit,101,Charlotte Hornets,108
400278237,2013-01-09,Charlotte Hornets,102,Utah,112
400278250,2013-01-11,Toronto,99,Charlotte Hornets,78
400278263,2013-01-12,Indiana,96,Charlotte Hornets,88
400278277,2013-01-14,Boston,100,Charlotte Hornets,89
400278285,2013-01-15,Charlotte Hornets,76,Indiana,103
400278306,2013-01-18,Orlando,100,Charlotte Hornets,106
400278313,2013-01-19,Charlotte Hornets,93,Sacramento,97
400278327,2013-01-21,Charlotte Hornets,94,Houston,100
400278338,2013-01-23,Charlotte Hornets,92,Atlanta,104
400278365,2013-01-26,Charlotte Hornets,102,Minnesota,101
400278383,2013-01-28,Chicago,93,Charlotte Hornets,85
400278398,2013-01-30,San Antonio,102,Charlotte Hornets,78
400278419,2013-02-02,Houston,109,Charlotte Hornets,95
400278431,2013-02-04,Miami,99,Charlotte Hornets,94
400278444,2013-02-06,Cleveland,122,Charlotte Hornets,95
400278456,2013-02-08,Charlotte Hornets,93,Los Angeles,100
400278468,2013-02-09,Philadelphia,87,Charlotte Hornets,76
400278482,2013-02-11,Charlotte Hornets,94,Boston,91
400278497,2013-02-13,Indiana,101,Charlotte Hornets,77
400278510,2013-02-19,Orlando,92,Charlotte Hornets,105
400278519,2013-02-20,Charlotte Hornets,99,Detroit,105
400278533,2013-02-22,Charlotte Hornets,75,Chicago,105
400278544,2013-02-23,Charlotte Hornets,99,Denver,113
400278570,2013-02-26,LA,106,Charlotte Hornets,84
400278593,2013-03-01,Utah,98,Charlotte Hornets,68
400278604,2013-03-03,Sacramento,119,Charlotte Hornets,83
400278614,2013-03-04,Portland,122,Charlotte Hornets,105
400278619,2013-03-06,Charlotte Hornets,78,Brooklyn,99
400278635,2013-03-08,Charlotte Hornets,94,Oklahoma City,116
400278649,2013-03-09,Washington,104,Charlotte Hornets,87
400278668,2013-03-12,Charlotte Hornets,100,Boston,74
400278689,2013-03-15,Toronto,92,Charlotte Hornets,78
400278700,2013-03-16,Boston,105,Charlotte Hornets,88
400278714,2013-03-18,Charlotte Hornets,119,Washington,114
400278728,2013-03-20,Charlotte Hornets,107,Toronto,101
400278753,2013-03-23,Charlotte Hornets,91,Detroit,92
400278761,2013-03-24,Miami,109,Charlotte Hornets,77
400278779,2013-03-27,Charlotte Hornets,114,Orlando,108
400278796,2013-03-29,NY Knicks,111,Charlotte Hornets,102
400278807,2013-03-30,Philadelphia,100,Charlotte Hornets,92
400278822,2013-04-01,Milwaukee,131,Charlotte Hornets,102
400278832,2013-04-03,Charlotte Hornets,88,Philadelphia,83
400278846,2013-04-05,Charlotte Hornets,79,Miami,89
400278859,2013-04-06,Brooklyn,105,Charlotte Hornets,96
400278879,2013-04-09,Memphis,94,Charlotte Hornets,75
400278901,2013-04-12,Detroit,113,Charlotte Hornets,93
400278910,2013-04-13,Charlotte Hornets,95,Milwaukee,85
400278922,2013-04-15,Charlotte Hornets,106,NY Knicks,95
400278939,2013-04-17,Charlotte Hornets,105,Cleveland,98
400277722,2013-10-30,Miami Heat,120,Boston,107
400277740,2013-11-02,NY Knicks,104,Miami Heat,84
400277750,2013-11-03,Miami Heat,119,Denver,116
400277764,2013-11-05,Miami Heat,124,Phoenix,99
400277776,2013-11-07,Miami Heat,103,Brooklyn,73
400277792,2013-11-09,Atlanta,89,Miami Heat,95
400277812,2013-11-11,Memphis,104,Miami Heat,86
400277819,2013-11-12,Houston,110,Miami Heat,113
400277837,2013-11-14,LA,107,Miami Heat,100
400277841,2013-11-15,Denver,93,Miami Heat,98
400277858,2013-11-17,Phoenix,88,Miami Heat,97
400277883,2013-11-21,Miami Heat,113,Milwaukee,106
400277906,2013-11-24,Miami Heat,110,Cleveland,108
400277940,2013-11-29,Miami Heat,105,San Antonio,100
400277953,2013-12-01,Miami Heat,102,Brooklyn,89
400277972,2013-12-04,Washington,105,Miami Heat,101
400277988,2013-12-06,Miami Heat,92,NY Knicks,112
400278006,2013-12-08,Miami Heat,106,New Orleans,90
400278020,2013-12-10,Miami Heat,101,Atlanta,92
400278034,2013-12-12,Miami Heat,95,Golden State,97
400278059,2013-12-15,Miami Heat,102,Washington,72
400278079,2013-12-18,Miami Heat,103,Minnesota,92
400278098,2013-12-20,Dallas,95,Miami Heat,110
400278112,2013-12-22,Miami Heat,105,Utah,89
400278127,2013-12-25,Miami Heat,103,Oklahoma City,97
400278131,2013-12-26,Charlotte,92,Miami Heat,105
400278148,2013-12-28,Detroit,109,Miami Heat,99
400278165,2013-12-29,Milwaukee,104,Miami Heat,85
400278174,2013-12-31,Orlando,110,Miami Heat,112
400278189,2013-01-02,Miami Heat,119,Dallas,109
400278201,2013-01-04,Miami Heat,89,Chicago,96
400278220,2013-01-06,Miami Heat,99,Washington,71
400278232,2013-01-08,Indiana,87,Miami Heat,77
400278249,2013-01-10,Portland,92,Miami Heat,90
400278268,2013-01-12,Sacramento,99,Miami Heat,128
400278281,2013-01-14,Utah,104,Miami Heat,97
400278299,2013-01-16,Golden State,75,Miami Heat,92
400278303,2013-01-17,Los Angeles,90,Miami Heat,99
400278339,2013-01-23,Miami Heat,123,Toronto,116
400278354,2013-01-25,Miami Heat,110,Detroit,88
400278372,2013-01-27,Boston,100,Miami Heat,98
400278395,2013-01-30,Brooklyn,85,Miami Heat,105
400278405,2013-02-01,Indiana,102,Miami Heat,89
400278427,2013-02-03,Toronto,85,Miami Heat,100
400278431,2013-02-04,Miami Heat,99,Charlotte,94
400278446,2013-02-06,Miami Heat,114,Houston,108
400278461,2013-02-08,Miami Heat,111,LA,89
400278473,2013-02-10,Miami Heat,107,Los Angeles,97
400278490,2013-02-12,Miami Heat,117,Portland,104
400278507,2013-02-14,Oklahoma City,100,Miami Heat,110
400278522,2013-02-20,Atlanta,90,Miami Heat,103
400278529,2013-02-21,Chicago,67,Miami Heat,86
400278546,2013-02-23,Philadelphia,90,Miami Heat,114
400278553,2013-02-24,Miami Heat,109,Cleveland,105
400278565,2013-02-26,Miami Heat,141,Sacramento,129
400278588,2013-03-01,Miami Heat,98,Memphis,91
400278600,2013-03-03,NY Knicks,93,Miami Heat,99
400278612,2013-03-04,Minnesota,81,Miami Heat,97
400278623,2013-03-06,Miami Heat,97,Orlando,96
400278641,2013-03-08,Miami Heat,102,Philadelphia,93
400278658,2013-03-10,Miami Heat,105,Indiana,91
400278672,2013-03-12,Miami Heat,98,Atlanta,81
400278676,2013-03-13,Philadelphia,94,Miami Heat,98
400278695,2013-03-15,Milwaukee,94,Miami Heat,107
400278705,2013-03-17,Toronto,91,Miami Heat,108
400278718,2013-03-18,Boston,103,Miami Heat,105
400278729,2013-03-20,Cleveland,95,Miami Heat,98
400278746,2013-03-22,Miami Heat,103,Detroit,89
400278761,2013-03-24,Miami Heat,109,Charlotte,77
400278769,2013-03-25,Orlando,94,Miami Heat,108
400278782,2013-03-27,Chicago,101,Miami Heat,97
400278800,2013-03-29,New Orleans,89,Miami Heat,108
400278818,2013-03-31,San Antonio,86,Miami Heat,88
400278829,2013-04-02,Miami Heat,90,NY Knicks,102
400278846,2013-04-05,Charlotte,79,Miami Heat,89
400278860,2013-04-06,Miami Heat,106,Philadelphia,87
400278877,2013-04-09,Miami Heat,94,Milwaukee,83
400278885,2013-04-10,Washington,98,Miami Heat,103
400278900,2013-04-12,Miami Heat,109,Boston,101
400278914,2013-04-14,Miami Heat,105,Chicago,93
400278924,2013-04-15,Cleveland,95,Miami Heat,96
400278940,2013-04-17,Miami Heat,105,Orlando,93
400277736,2013-11-02,Orlando Magic,102,Denver,89
400277759,2013-11-04,Orlando Magic,115,Phoenix,94
400277770,2013-11-06,Chicago,99,Orlando Magic,93
400277780,2013-11-07,Minnesota,90,Orlando Magic,75
400277789,2013-11-09,Orlando Magic,68,Brooklyn,107
400277810,2013-11-11,Brooklyn,82,Orlando Magic,74
400277824,2013-11-13,Orlando Magic,89,NY Knicks,99
400277843,2013-11-16,Detroit,106,Orlando Magic,110
400277860,2013-11-18,Toronto,97,Orlando Magic,86
400277869,2013-11-19,Atlanta,81,Orlando Magic,72
400277878,2013-11-21,Orlando Magic,90,Detroit,74
400277892,2013-11-23,Orlando Magic,108,Cleveland,104
400277915,2013-11-25,Orlando Magic,110,Boston,116
400277930,2013-11-28,Orlando Magic,89,San Antonio,110
400277944,2013-11-30,Orlando Magic,86,Brooklyn,98
400277964,2013-12-02,Los Angeles,103,Orlando Magic,113
400277970,2013-12-03,Golden State,94,Orlando Magic,102
400277985,2013-12-05,Utah,87,Orlando Magic,81
400278001,2013-12-07,Sacramento,91,Orlando Magic,82
400278016,2013-12-09,Phoenix,90,Orlando Magic,98
400278030,2013-12-12,Orlando Magic,80,Atlanta,86
400278050,2013-12-14,Orlando Magic,99,Golden State,85
400278056,2013-12-15,Charlotte,98,Orlando Magic,107
400278070,2013-12-17,Orlando Magic,102,Minnesota,93
400278088,2013-12-19,Orlando Magic,90,Washington,83
400278100,2013-12-21,Toronto,93,Orlando Magic,90
400278121,2013-12-23,Orlando Magic,93,Utah,97
400278132,2013-12-26,Orlando Magic,94,New Orleans,97
400278145,2013-12-28,Washington,105,Orlando Magic,97
400278159,2013-12-29,Orlando Magic,88,Toronto,123
400278174,2013-12-31,Orlando Magic,110,Miami,112
400278185,2013-01-02,Orlando Magic,94,Chicago,96
400278210,2013-01-05,Orlando Magic,106,NY Knicks,114
400278230,2013-01-07,Portland,125,Orlando Magic,119
400278244,2013-01-09,Denver,108,Orlando Magic,105
400278261,2013-01-12,LA,101,Orlando Magic,104
400278276,2013-01-14,Washington,120,Orlando Magic,91
400278291,2013-01-16,Orlando Magic,97,Indiana,86
400278306,2013-01-18,Orlando Magic,100,Charlotte,106
400278322,2013-01-20,Orlando Magic,105,Dallas,111
400278335,2013-01-22,Detroit,105,Orlando Magic,90
400278349,2013-01-24,Orlando Magic,95,Toronto,97
400278374,2013-01-27,Orlando Magic,102,Detroit,104
400278382,2013-01-28,Brooklyn,97,Orlando Magic,77
400278393,2013-01-30,NY Knicks,113,Orlando Magic,97
400278406,2013-02-01,Boston,97,Orlando Magic,84
400278421,2013-02-02,Milwaukee,107,Orlando Magic,98
400278428,2013-02-04,Philadelphia,78,Orlando Magic,61
400278443,2013-02-06,Orlando Magic,76,LA,86
400278460,2013-02-08,Cleveland,119,Orlando Magic,108
400278476,2013-02-10,Orlando Magic,110,Portland,104
400278495,2013-02-13,Orlando Magic,76,Atlanta,108
400278510,2013-02-19,Orlando Magic,92,Charlotte,105
400278526,2013-02-20,Dallas,111,Orlando Magic,96
400278537,2013-02-22,Memphis,88,Orlando Magic,82
400278545,2013-02-23,Orlando Magic,94,Cleveland,118
400278563,2013-02-26,Philadelphia,84,Orlando Magic,98
400278571,2013-02-27,Orlando Magic,101,Sacramento,125
400278586,2013-03-01,Orlando Magic,110,Houston,118
400278603,2013-03-03,Orlando Magic,82,Memphis,108
400278611,2013-03-04,New Orleans,102,Orlando Magic,105
400278623,2013-03-06,Miami,97,Orlando Magic,96
400278636,2013-03-08,Orlando Magic,86,Indiana,115
400278657,2013-03-10,Orlando Magic,99,Philadelphia,91
400278669,2013-03-12,Orlando Magic,97,Los Angeles,106
400278694,2013-03-15,Oklahoma City,117,Orlando Magic,104
400278706,2013-03-17,Milwaukee,115,Orlando Magic,109
400278724,2013-03-19,Indiana,95,Orlando Magic,73
400278730,2013-03-20,NY Knicks,106,Orlando Magic,94
400278743,2013-03-22,Orlando Magic,89,Oklahoma City,97
400278769,2013-03-25,Orlando Magic,94,Miami,108
400278779,2013-03-27,Charlotte,114,Orlando Magic,108
400278794,2013-03-29,Orlando Magic,97,Washington,92
400278806,2013-03-30,Atlanta,97,Orlando Magic,88
400278824,2013-04-01,Houston,111,Orlando Magic,103
400278837,2013-04-03,San Antonio,98,Orlando Magic,84
400278851,2013-04-05,Chicago,87,Orlando Magic,86
400278868,2013-04-07,Cleveland,91,Orlando Magic,85
400278886,2013-04-10,Orlando Magic,113,Milwaukee,103
400278911,2013-04-13,Orlando Magic,88,Boston,120
400278923,2013-04-15,Orlando Magic,84,Chicago,102
400278940,2013-04-17,Miami,105,Orlando Magic,93
400277721,2013-10-30,Cleveland,94,Washington Wizards,84
400277747,2013-11-03,Washington Wizards,86,Boston,89
400277774,2013-11-07,Boston,100,Washington Wizards,94
400277788,2013-11-09,Washington Wizards,91,Milwaukee,101
400277802,2013-11-10,Indiana,89,Washington Wizards,85
400277823,2013-11-13,Charlotte,92,Washington Wizards,76
400277835,2013-11-14,Dallas,107,Washington Wizards,101
400277853,2013-11-17,Washington Wizards,76,Utah,83
400277867,2013-11-19,Washington Wizards,89,Indiana,96
400277882,2013-11-21,Atlanta,101,Washington Wizards,100
400277904,2013-11-24,Washington Wizards,106,Charlotte,108
400277917,2013-11-26,Washington Wizards,92,San Antonio,118
400277929,2013-11-28,Washington Wizards,84,Portland,82
400277946,2013-11-30,NY Knicks,108,Washington Wizards,87
400277972,2013-12-04,Washington Wizards,105,Miami,101
400277993,2013-12-07,Atlanta,104,Washington Wizards,95
400278003,2013-12-08,Washington Wizards,97,Golden State,101
400278027,2013-12-11,New Orleans,70,Washington Wizards,77
400278037,2013-12-12,Houston,99,Washington Wizards,93
400278046,2013-12-14,Washington Wizards,96,Los Angeles,102
400278059,2013-12-15,Miami,102,Washington Wizards,72
400278076,2013-12-18,Washington Wizards,95,Atlanta,100
400278088,2013-12-19,Orlando,90,Washington Wizards,83
400278104,2013-12-21,Detroit,100,Washington Wizards,68
400278110,2013-12-22,Washington Wizards,87,Detroit,96
400278130,2013-12-26,Washington Wizards,84,Cleveland,87
400278145,2013-12-28,Washington Wizards,105,Orlando,97
400278161,2013-12-29,Chicago,87,Washington Wizards,77
400278178,2013-01-01,Washington Wizards,94,Dallas,103
400278187,2013-01-02,Indiana,89,Washington Wizards,81
400278199,2013-01-04,Washington Wizards,113,Brooklyn,115
400278220,2013-01-06,Miami,99,Washington Wizards,71
400278224,2013-01-07,Washington Wizards,101,Oklahoma City,99
400278262,2013-01-12,Washington Wizards,93,Atlanta,83
400278276,2013-01-14,Washington Wizards,120,Orlando,91
400278297,2013-01-16,Sacramento,95,Washington Wizards,94
400278311,2013-01-18,Denver,108,Washington Wizards,112
400278320,2013-01-19,LA,94,Washington Wizards,87
400278333,2013-01-21,Portland,95,Washington Wizards,98
400278345,2013-01-23,Utah,92,Washington Wizards,88
400278352,2013-01-25,Washington Wizards,114,Minnesota,101
400278364,2013-01-26,Washington Wizards,86,Chicago,73
400278381,2013-01-28,Washington Wizards,94,Sacramento,96
400278390,2013-01-30,Philadelphia,92,Washington Wizards,84
400278411,2013-02-01,Memphis,85,Washington Wizards,76
400278422,2013-02-02,San Antonio,96,Washington Wizards,86
400278429,2013-02-04,Washington Wizards,98,LA,90
400278442,2013-02-06,Washington Wizards,106,NY Knicks,96
400278455,2013-02-08,Washington Wizards,89,Brooklyn,74
400278487,2013-02-11,Milwaukee,90,Washington Wizards,102
400278501,2013-02-13,Detroit,96,Washington Wizards,85
400278509,2013-02-19,Washington Wizards,88,Toronto,96
400278532,2013-02-22,Washington Wizards,119,Denver,113
400278543,2013-02-23,Washington Wizards,105,Houston,103
400278559,2013-02-25,Toronto,84,Washington Wizards,90
400278574,2013-02-27,Washington Wizards,95,Detroit,96
400278585,2013-03-01,Washington Wizards,88,NY Knicks,96
400278602,2013-03-03,Washington Wizards,90,Philadelphia,87
400278627,2013-03-06,Minnesota,87,Washington Wizards,82
400278638,2013-03-08,Brooklyn,95,Washington Wizards,78
400278649,2013-03-09,Washington Wizards,104,Charlotte,87
400278670,2013-03-12,Cleveland,95,Washington Wizards,90
400278677,2013-03-13,Washington Wizards,106,Milwaukee,93
400278690,2013-03-15,Washington Wizards,96,New Orleans,87
400278699,2013-03-16,Washington Wizards,127,Phoenix,105
400278714,2013-03-18,Charlotte,119,Washington Wizards,114
400278737,2013-03-20,Phoenix,79,Washington Wizards,88
400278752,2013-03-22,Los Angeles,100,Washington Wizards,103
400278759,2013-03-23,Golden State,101,Washington Wizards,92
400278768,2013-03-25,Washington Wizards,107,Memphis,94
400278785,2013-03-27,Oklahoma City,103,Washington Wizards,80
400278794,2013-03-29,Orlando,97,Washington Wizards,92
400278815,2013-03-31,Washington Wizards,109,Toronto,92
400278828,2013-04-02,Washington Wizards,90,Chicago,86
400278831,2013-04-03,Toronto,88,Washington Wizards,78
400278858,2013-04-06,Washington Wizards,104,Indiana,85
400278867,2013-04-07,Boston,107,Washington Wizards,96
400278876,2013-04-09,NY Knicks,120,Washington Wizards,99
400278885,2013-04-10,Washington Wizards,98,Miami,103
400278897,2013-04-12,Washington Wizards,86,Philadelphia,97
400278925,2013-04-15,Brooklyn,106,Washington Wizards,101
400278942,2013-04-17,Chicago,95,Washington Wizards,92
400277725,2013-10-31,Philadelphia,84,Denver Nuggets,75
400277736,2013-11-02,Orlando,102,Denver Nuggets,89
400277750,2013-11-03,Miami,119,Denver Nuggets,116
400277772,2013-11-06,Denver Nuggets,109,Detroit,97
400277779,2013-11-07,Houston,87,Denver Nuggets,93
400277799,2013-11-09,Denver Nuggets,104,Utah,84
400277809,2013-11-10,Golden State,101,Denver Nuggets,107
400277821,2013-11-12,Phoenix,110,Denver Nuggets,100
400277841,2013-11-15,Denver Nuggets,93,Miami,98
400277857,2013-11-17,San Antonio,126,Denver Nuggets,100
400277870,2013-11-19,Memphis,92,Denver Nuggets,97
400277886,2013-11-21,Minnesota,94,Denver Nuggets,101
400277899,2013-11-23,Denver Nuggets,102,Golden State,91
400277916,2013-11-25,Denver Nuggets,102,New Orleans,84
400277922,2013-11-26,Utah,105,Denver Nuggets,103
400277941,2013-11-29,Golden State,106,Denver Nuggets,105
400277952,2013-11-30,Los Angeles,122,Denver Nuggets,103
400277968,2013-12-03,Denver Nuggets,113,Toronto,110
400277980,2013-12-05,Atlanta,108,Denver Nuggets,104
400277991,2013-12-07,Indiana,89,Denver Nuggets,92
400278015,2013-12-09,NY Knicks,112,Denver Nuggets,106
400278026,2013-12-11,Detroit,94,Denver Nuggets,101
400278039,2013-12-12,Minnesota,108,Denver Nuggets,105
400278055,2013-12-14,Denver Nuggets,99,Memphis,94
400278068,2013-12-16,Sacramento,97,Denver Nuggets,122
400278083,2013-12-18,Denver Nuggets,112,San Antonio,106
400278099,2013-12-20,Portland,101,Denver Nuggets,93
400278116,2013-12-22,Denver Nuggets,110,Charlotte,88
400278129,2013-12-25,LA,112,Denver Nuggets,100
400278139,2013-12-26,Denver Nuggets,126,Los Angeles,114
400278151,2013-12-28,Dallas,85,Denver Nuggets,106
400278162,2013-12-29,Memphis,81,Denver Nuggets,72
400278182,2013-01-01,Denver Nuggets,92,LA,78
400278197,2013-01-03,Denver Nuggets,97,Minnesota,101
400278217,2013-01-05,Denver Nuggets,110,Utah,91
400278223,2013-01-06,Los Angeles,105,Denver Nuggets,112
400278244,2013-01-09,Denver Nuggets,108,Orlando,105
400278258,2013-01-11,Denver Nuggets,98,Cleveland,91
400278273,2013-01-13,Denver Nuggets,116,Golden State,105
400278288,2013-01-15,Denver Nuggets,115,Portland,111
400278294,2013-01-16,Oklahoma City,117,Denver Nuggets,97
400278311,2013-01-18,Denver Nuggets,108,Washington,112
400278324,2013-01-20,Denver Nuggets,121,Oklahoma City,118
400278342,2013-01-23,Houston,95,Denver Nuggets,105
400278369,2013-01-26,Denver Nuggets,121,Sacramento,93
400278384,2013-01-28,Denver Nuggets,102,Indiana,101
400278399,2013-01-30,Denver Nuggets,118,Houston,110
400278412,2013-02-01,Denver Nuggets,113,New Orleans,98
400278439,2013-02-05,Denver Nuggets,112,Milwaukee,104
400278454,2013-02-07,Denver Nuggets,128,Chicago,96
400278467,2013-02-09,Cleveland,103,Denver Nuggets,111
400278474,2013-02-10,Boston,118,Denver Nuggets,114
400278489,2013-02-12,Toronto,109,Denver Nuggets,108
400278499,2013-02-13,Brooklyn,119,Denver Nuggets,108
400278514,2013-02-19,Denver Nuggets,97,Boston,90
400278532,2013-02-22,Washington,119,Denver Nuggets,113
400278544,2013-02-23,Charlotte,99,Denver Nuggets,113
400278561,2013-02-25,Denver Nuggets,119,Los Angeles,108
400278580,2013-02-27,Portland,109,Denver Nuggets,111
400278595,2013-03-01,Denver Nuggets,105,Oklahoma City,103
400278613,2013-03-04,Denver Nuggets,104,Atlanta,88
400278618,2013-03-05,Sacramento,113,Denver Nuggets,120
400278634,2013-03-07,Denver Nuggets,107,LA,92
400278651,2013-03-09,Denver Nuggets,111,Minnesota,88
400278666,2013-03-11,Phoenix,93,Denver Nuggets,108
400278684,2013-03-13,Denver Nuggets,117,NY Knicks,94
400278697,2013-03-15,Denver Nuggets,87,Memphis,80
400278719,2013-03-18,Chicago,118,Denver Nuggets,119
400278726,2013-03-19,Oklahoma City,104,Denver Nuggets,114
400278740,2013-03-21,Denver Nuggets,101,Philadelphia,100
400278757,2013-03-23,Denver Nuggets,101,Sacramento,95
400278771,2013-03-25,New Orleans,110,Denver Nuggets,86
400278787,2013-03-27,San Antonio,100,Denver Nuggets,99
400278803,2013-03-29,Denver Nuggets,109,Brooklyn,87
400278838,2013-04-03,Utah,96,Denver Nuggets,113
400278844,2013-04-04,Denver Nuggets,95,Dallas,94
400278864,2013-04-06,Denver Nuggets,132,Houston,114
400278892,2013-04-10,Denver Nuggets,96,San Antonio,86
400278905,2013-04-12,Dallas,108,Denver Nuggets,105
400278918,2013-04-14,Denver Nuggets,118,Portland,109
400278927,2013-04-15,Milwaukee,111,Denver Nuggets,112
400278947,2013-04-17,Denver Nuggets,118,Phoenix,98
400277743,2013-11-02,Minnesota Timberwolves,92,Sacramento,80
400277758,2013-11-04,Toronto,105,Minnesota Timberwolves,86
400277763,2013-11-05,Brooklyn,96,Minnesota Timberwolves,107
400277780,2013-11-07,Minnesota Timberwolves,90,Orlando,75
400277796,2013-11-09,Minnesota Timberwolves,96,Indiana,94
400277804,2013-11-10,Chicago,87,Minnesota Timberwolves,80
400277820,2013-11-12,Dallas,82,Minnesota Timberwolves,90
400277834,2013-11-14,Minnesota Timberwolves,87,Charlotte,89
400277846,2013-11-16,Minnesota Timberwolves,98,Golden State,106
400277886,2013-11-21,Minnesota Timberwolves,94,Denver,101
400277902,2013-11-23,Portland,103,Minnesota Timberwolves,95
400277910,2013-11-24,Golden State,96,Minnesota Timberwolves,85
400277927,2013-11-27,Sacramento,89,Minnesota Timberwolves,97
400277939,2013-11-28,LA,101,Minnesota Timberwolves,95
400277950,2013-11-30,Minnesota Timberwolves,95,Milwaukee,85
400277971,2013-12-04,Philadelphia,88,Minnesota Timberwolves,105
400277979,2013-12-05,Boston,104,Minnesota Timberwolves,94
400277996,2013-12-07,Minnesota Timberwolves,91,Cleveland,73
400278039,2013-12-12,Minnesota Timberwolves,108,Denver,105
400278051,2013-12-14,New Orleans,102,Minnesota Timberwolves,113
400278062,2013-12-15,Minnesota Timberwolves,114,Dallas,106
400278070,2013-12-17,Orlando,102,Minnesota Timberwolves,93
400278079,2013-12-18,Miami,103,Minnesota Timberwolves,92
400278097,2013-12-20,Minnesota Timberwolves,99,Oklahoma City,93
400278120,2013-12-23,NY Knicks,94,Minnesota Timberwolves,91
400278137,2013-12-26,Minnesota Timberwolves,84,Houston,87
400278164,2013-12-29,Minnesota Timberwolves,111,Phoenix,107
400278193,2013-01-02,Utah,106,Minnesota Timberwolves,84
400278197,2013-01-03,Denver,97,Minnesota Timberwolves,101
400278214,2013-01-05,Minnesota Timberwolves,97,Portland,102
400278235,2013-01-08,Minnesota Timberwolves,108,Atlanta,103
400278243,2013-01-09,Oklahoma City,106,Minnesota Timberwolves,84
400278256,2013-01-11,New Orleans,104,Minnesota Timberwolves,92
400278272,2013-01-13,San Antonio,106,Minnesota Timberwolves,88
400278280,2013-01-14,Dallas,113,Minnesota Timberwolves,98
400278301,2013-01-17,Minnesota Timberwolves,77,LA,90
400278317,2013-01-19,Minnesota Timberwolves,92,Houston,79
400278328,2013-01-21,Atlanta,104,Minnesota Timberwolves,96
400278343,2013-01-23,Minnesota Timberwolves,83,Brooklyn,91
400278352,2013-01-25,Washington,114,Minnesota Timberwolves,101
400278365,2013-01-26,Charlotte,102,Minnesota Timberwolves,101
400278397,2013-01-30,Minnesota Timberwolves,90,LA,96
400278415,2013-02-01,Minnesota Timberwolves,100,Los Angeles,111
400278420,2013-02-02,Minnesota Timberwolves,115,New Orleans,86
400278433,2013-02-04,Minnesota Timberwolves,98,Portland,100
400278451,2013-02-06,Minnesota Timberwolves,94,San Antonio,104
400278465,2013-02-08,Minnesota Timberwolves,94,NY Knicks,100
400278477,2013-02-10,Memphis,105,Minnesota Timberwolves,88
400278483,2013-02-11,Cleveland,92,Minnesota Timberwolves,100
400278504,2013-02-13,Minnesota Timberwolves,93,Utah,97
