,PLAYER,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,GP_Normalized,GS_Normalized,MIN_Normalized,PPG_Normalized,OFFR_Normalized,DEFR_Normalized,RPG_Normalized,APG_Normalized,SPG_Normalized,BPG_Normalized,TPG_Normalized,FPG_Normalized,A/TO_Normalized,PER_Normalized,scores_Normalized
0,"Paul Pierce, SF",61.0,61.0,34.0,19.4,0.6,4.6,5.2,4.5,1.15,0.43,2.8,2.4,1.6,19.7,0.923076923077,0.924242424242,0.859375,0.692857142857,0.136363636364,0.425925925926,0.358620689655,0.384615384615,0.454545454545,0.117808219178,0.7,0.6,0.177777777778,0.75550660793,7.51071518617
1,"Kevin Garnett, PF",60.0,60.0,31.1,15.8,1.1,7.1,8.2,2.9,0.93,1.02,1.8,2.4,1.6,20.5,0.907692307692,0.909090909091,0.783854166667,0.564285714286,0.25,0.657407407407,0.565517241379,0.247863247863,0.367588932806,0.279452054795,0.45,0.6,0.177777777778,0.773127753304,7.53365751307
2,"Ray Allen, SG",46.0,42.0,34.0,14.2,0.3,2.8,3.1,2.4,1.07,0.17,1.5,1.8,1.6,14.8,0.692307692308,0.636363636364,0.859375,0.507142857143,0.0681818181818,0.259259259259,0.213793103448,0.205128205128,0.422924901186,0.0465753424658,0.375,0.45,0.177777777778,0.647577092511,5.56140668577
3,"Brandon Bass, PF",59.0,39.0,31.7,12.5,1.6,4.6,6.2,0.9,0.58,0.92,1.1,2.3,0.8,14.2,0.892307692308,0.590909090909,0.799479166667,0.446428571429,0.363636363636,0.425925925926,0.427586206897,0.0769230769231,0.229249011858,0.252054794521,0.275,0.575,0.0888888888889,0.63436123348,6.07775002344
4,"Rajon Rondo, PG",53.0,53.0,36.9,11.9,1.2,3.7,4.8,11.7,1.79,0.06,3.6,1.9,3.2,17.6,0.8,0.80303030303,0.934895833333,0.425,0.272727272727,0.342592592593,0.331034482759,1.0,0.707509881423,0.0164383561644,0.9,0.475,0.355555555556,0.709251101322,8.07303537891
5,"Avery Bradley, SG",64.0,28.0,21.4,7.6,0.5,1.3,1.8,1.4,0.67,0.19,1.2,1.7,1.2,11.3,0.969230769231,0.424242424242,0.53125,0.271428571429,0.113636363636,0.12037037037,0.124137931034,0.119658119658,0.264822134387,0.0520547945205,0.3,0.425,0.133333333333,0.570484581498,4.41964939334
6,"Mickael Pietrus, SF",42.0,6.0,21.9,6.9,0.4,2.7,3.1,0.6,0.5,0.24,0.8,1.9,0.8,8.6,0.630769230769,0.0909090909091,0.544270833333,0.246428571429,0.0909090909091,0.25,0.213793103448,0.0512820512821,0.197628458498,0.0657534246575,0.2,0.475,0.0888888888889,0.511013215859,3.65664595998
7,"Chris Wilcox, PF",28.0,4.0,17.2,5.4,1.4,3.0,4.4,0.4,0.39,0.32,1.1,2.3,0.4,12.5,0.415384615385,0.0606060606061,0.421875,0.192857142857,0.318181818182,0.277777777778,0.303448275862,0.034188034188,0.154150197628,0.0876712328767,0.275,0.575,0.0444444444444,0.596916299559,3.75750089937
8,"Jermaine O'Neal, C",25.0,24.0,22.8,5.0,1.5,3.9,5.4,0.4,0.32,1.72,0.8,3.2,0.5,9.5,0.369230769231,0.363636363636,0.567708333333,0.178571428571,0.340909090909,0.361111111111,0.372413793103,0.034188034188,0.126482213439,0.471232876712,0.2,0.8,0.0555555555556,0.530837004405,4.7718765742
9,"Keyon Dooling, PG",46.0,2.0,14.4,4.0,0.1,0.8,0.8,1.1,0.28,0.04,0.7,1.2,1.5,6.9,0.692307692308,0.030303030303,0.348958333333,0.142857142857,0.0227272727273,0.0740740740741,0.0551724137931,0.0940170940171,0.110671936759,0.0109589041096,0.175,0.3,0.166666666667,0.473568281938,2.69728284289
10,"Sean Williams, PF†",3.0,0.0,14.0,3.7,1.3,2.7,4.0,1.0,1.0,1.0,1.0,1.3,1.0,18.6,0.0307692307692,0.0,0.338541666667,0.132142857143,0.295454545455,0.25,0.275862068966,0.0854700854701,0.395256916996,0.27397260274,0.25,0.325,0.111111111111,0.73127753304,3.49485861836
11,"Marquis Daniels, SG",38.0,0.0,12.7,3.2,0.4,1.3,1.7,1.2,0.55,0.24,0.7,0.9,1.7,8.1,0.569230769231,0.0,0.3046875,0.114285714286,0.0909090909091,0.12037037037,0.11724137931,0.102564102564,0.217391304348,0.0657534246575,0.175,0.225,0.188888888889,0.5,2.79132254456
12,"JaJuan Johnson, PF",36.0,0.0,8.3,3.2,0.6,1.1,1.6,0.2,0.14,0.39,0.4,0.7,0.4,11.4,0.538461538462,0.0,0.190104166667,0.114285714286,0.136363636364,0.101851851852,0.110344827586,0.017094017094,0.0553359683794,0.106849315068,0.1,0.175,0.0444444444444,0.57268722467,2.26282270487
13,"Greg Stiemsma, C",55.0,3.0,13.9,2.9,0.9,2.3,3.2,0.5,0.67,1.55,0.6,2.6,0.8,13.6,0.830769230769,0.0454545454545,0.3359375,0.103571428571,0.204545454545,0.212962962963,0.220689655172,0.042735042735,0.264822134387,0.424657534247,0.15,0.65,0.0888888888889,0.621145374449,4.19617975218
14,"E'Twaun Moore, SG",38.0,0.0,8.7,2.9,0.1,0.8,0.9,0.9,0.29,0.08,0.6,0.9,1.6,8.9,0.569230769231,0.0,0.200520833333,0.103571428571,0.0227272727273,0.0740740740741,0.0620689655172,0.0769230769231,0.114624505929,0.0219178082192,0.15,0.225,0.177777777778,0.517621145374,2.31605765768
15,"Ryan Hollins, C†",15.0,1.0,10.7,2.8,0.6,1.1,1.7,0.2,0.07,0.33,0.7,1.5,0.3,6.9,0.215384615385,0.0151515151515,0.252604166667,0.1,0.136363636364,0.101851851852,0.11724137931,0.017094017094,0.0276679841897,0.0904109589041,0.175,0.375,0.0333333333333,0.473568281938,2.13067174019
16,"Sasha Pavlovic, SG",45.0,7.0,11.7,2.7,0.1,1.5,1.6,0.4,0.44,0.33,0.4,1.2,0.9,6.8,0.676923076923,0.106060606061,0.278645833333,0.0964285714286,0.0227272727273,0.138888888889,0.110344827586,0.034188034188,0.173913043478,0.0904109589041,0.1,0.3,0.1,0.471365638767,2.69989675228
17,"Deron Williams, PG",55.0,55.0,36.3,21.0,0.4,2.9,3.3,8.7,1.22,0.36,4.0,2.2,2.2,20.3,0.830769230769,0.833333333333,0.919270833333,0.75,0.0909090909091,0.268518518519,0.227586206897,0.74358974359,0.482213438735,0.0986301369863,1.0,0.55,0.244444444444,0.76872246696,7.80798744448
18,"Brook Lopez, C",5.0,5.0,27.2,19.2,1.6,2.0,3.6,1.2,0.2,0.8,1.2,1.6,1.0,22.0,0.0615384615385,0.0757575757576,0.682291666667,0.685714285714,0.363636363636,0.185185185185,0.248275862069,0.102564102564,0.0790513833992,0.219178082192,0.3,0.4,0.111111111111,0.806167400881,4.32047148071
