,PLAYER,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,GP_Normalized,GS_Normalized,MIN_Normalized,PPG_Normalized,OFFR_Normalized,DEFR_Normalized,RPG_Normalized,APG_Normalized,SPG_Normalized,BPG_Normalized,TPG_Normalized,FPG_Normalized,A/TO_Normalized,PER_Normalized,scores_Normalized
0,"Paul Pierce, SF",77.0,77.0,33.4,18.6,0.6,5.7,6.3,4.8,1.09,0.39,2.8,2.7,1.7,19.1,0.938271604938,0.939024390244,0.863049095607,0.648083623693,0.1,0.475,0.35,0.432432432432,0.452282157676,0.128712871287,0.717948717949,0.710526315789,0.2125,0.796116504854,7.76394771447
1,"Kevin Garnett, PF",68.0,68.0,29.7,14.8,1.1,6.7,7.8,2.3,1.15,0.91,1.6,2.3,1.4,19.2,0.827160493827,0.829268292683,0.767441860465,0.515679442509,0.183333333333,0.558333333333,0.433333333333,0.207207207207,0.477178423237,0.300330033003,0.410256410256,0.605263157895,0.175,0.797734627832,7.08751994891
2,"Rajon Rondo, PG",38.0,38.0,37.4,13.7,1.1,4.4,5.6,11.1,1.84,0.24,3.9,2.5,2.8,18.1,0.456790123457,0.463414634146,0.966408268734,0.477351916376,0.183333333333,0.366666666667,0.311111111111,1.0,0.763485477178,0.0792079207921,1.0,0.657894736842,0.35,0.779935275081,7.85559946372
3,"Jeff Green, SF",81.0,17.0,27.8,12.8,0.7,3.2,3.9,1.6,0.69,0.84,1.6,2.2,1.0,15.0,0.987654320988,0.207317073171,0.71834625323,0.445993031359,0.116666666667,0.266666666667,0.216666666667,0.144144144144,0.286307053942,0.277227722772,0.410256410256,0.578947368421,0.125,0.729773462783,5.51096684107
4,"Jason Terry, SG",79.0,24.0,26.9,10.1,0.2,1.8,2.0,2.5,0.84,0.14,1.3,1.4,1.9,12.8,0.962962962963,0.292682926829,0.695090439276,0.351916376307,0.0333333333333,0.15,0.111111111111,0.225225225225,0.348547717842,0.046204620462,0.333333333333,0.368421052632,0.2375,0.694174757282,4.8505038566
5,"Avery Bradley, SG",50.0,50.0,28.7,9.2,0.6,1.6,2.2,2.1,1.28,0.38,1.4,2.6,1.4,8.9,0.604938271605,0.609756097561,0.741602067183,0.320557491289,0.1,0.133333333333,0.122222222222,0.189189189189,0.53112033195,0.125412541254,0.358974358974,0.684210526316,0.175,0.631067961165,5.32738439204
6,"Jordan Crawford, SG†",27.0,2.0,21.6,9.1,0.5,2.3,2.7,2.5,0.44,0.07,1.6,1.7,1.5,12.0,0.320987654321,0.0243902439024,0.558139534884,0.317073170732,0.0833333333333,0.191666666667,0.15,0.225225225225,0.182572614108,0.023102310231,0.410256410256,0.447368421053,0.1875,0.681229773463,3.80284535817
7,"Brandon Bass, PF",81.0,69.0,27.6,8.7,1.6,3.7,5.2,1.0,0.54,0.79,1.0,2.3,1.1,12.4,0.987654320988,0.841463414634,0.713178294574,0.303135888502,0.266666666667,0.308333333333,0.288888888889,0.0900900900901,0.224066390041,0.260726072607,0.25641025641,0.605263157895,0.1375,0.687702265372,5.97107904
8,"Courtney Lee, SG",78.0,39.0,24.9,7.8,0.4,2.0,2.4,1.8,1.14,0.27,1.1,1.8,1.7,11.7,0.950617283951,0.475609756098,0.643410852713,0.271777003484,0.0666666666667,0.166666666667,0.133333333333,0.162162162162,0.473029045643,0.0891089108911,0.282051282051,0.473684210526,0.2125,0.676375404531,5.07699257872
9,"Jared Sullinger, C",45.0,5.0,19.8,6.0,2.0,3.8,5.9,0.8,0.49,0.49,0.6,3.4,1.2,13.5,0.543209876543,0.0609756097561,0.511627906977,0.209059233449,0.333333333333,0.316666666667,0.327777777778,0.0720720720721,0.203319502075,0.161716171617,0.153846153846,0.894736842105,0.15,0.705501618123,4.64384276434
