,PLAYER,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,GP_Normalized,GS_Normalized,MIN_Normalized,PPG_Normalized,OFFR_Normalized,DEFR_Normalized,RPG_Normalized,APG_Normalized,SPG_Normalized,BPG_Normalized,TPG_Normalized,FPG_Normalized,A/TO_Normalized,PER_Normalized,scores_Normalized
0,"Paul Pierce, SF",82.0,82.0,36.1,21.6,1.0,5.6,6.6,4.2,1.62,0.48,2.8,3.1,1.5,21.8,1.0,1.0,0.847826086957,0.703583061889,0.25641025641,0.533333333333,0.488888888889,0.365217391304,0.560553633218,0.144578313253,0.608695652174,0.720930232558,0.267857142857,0.335589941973,7.83346393482
1,"Antoine Walker, PF†",24.0,24.0,34.5,16.3,2.3,5.9,8.3,3.0,1.04,1.08,2.9,2.9,1.0,15.5,0.283950617284,0.292682926829,0.809178743961,0.530944625407,0.589743589744,0.561904761905,0.614814814815,0.260869565217,0.359861591696,0.325301204819,0.630434782609,0.674418604651,0.178571428571,0.274661508704,6.38733876621
2,"Ricky Davis, SG",82.0,11.0,32.9,16.0,0.8,2.2,3.0,3.0,1.09,0.33,2.5,2.1,1.2,15.0,1.0,0.134146341463,0.770531400966,0.521172638436,0.205128205128,0.209523809524,0.222222222222,0.260869565217,0.377162629758,0.0993975903614,0.54347826087,0.488372093023,0.214285714286,0.269825918762,5.31611639002
3,"Gary Payton, PG†",77.0,77.0,33.0,11.3,0.6,2.4,3.1,6.1,1.14,0.16,1.9,1.6,3.2,15.2,0.938271604938,0.939024390244,0.772946859903,0.368078175896,0.153846153846,0.228571428571,0.22962962963,0.530434782609,0.39446366782,0.0481927710843,0.413043478261,0.372093023256,0.571428571429,0.271760154739,6.23178469223
4,"Raef LaFrentz, C",80.0,80.0,27.5,11.1,1.9,5.0,6.9,1.2,0.53,1.24,0.9,3.3,1.4,17.3,0.975308641975,0.975609756098,0.640096618357,0.361563517915,0.487179487179,0.47619047619,0.511111111111,0.104347826087,0.18339100346,0.373493975904,0.195652173913,0.767441860465,0.25,0.292069632495,6.59345608115
5,"Mark Blount, C",82.0,57.0,26.0,9.4,1.7,3.1,4.8,1.6,0.4,0.78,1.9,2.8,0.8,12.6,1.0,0.69512195122,0.6038647343,0.306188925081,0.435897435897,0.295238095238,0.355555555556,0.139130434783,0.138408304498,0.234939759036,0.413043478261,0.651162790698,0.142857142857,0.246615087041,5.65802369446
6,"Jiri Welsch, GF†",55.0,32.0,20.5,7.5,0.4,2.2,2.5,1.5,0.71,0.09,1.1,1.9,1.4,11.0,0.666666666667,0.390243902439,0.471014492754,0.244299674267,0.102564102564,0.209523809524,0.185185185185,0.130434782609,0.245674740484,0.0271084337349,0.239130434783,0.441860465116,0.25,0.231141199226,3.83484788935
7,"Al Jefferson, C",71.0,1.0,14.8,6.7,1.7,2.7,4.4,0.3,0.31,0.77,0.9,2.7,0.4,16.7,0.864197530864,0.0121951219512,0.333333333333,0.218241042345,0.435897435897,0.257142857143,0.325925925926,0.0260869565217,0.107266435986,0.231927710843,0.195652173913,0.627906976744,0.0714285714286,0.286266924565,3.99346899746
8,"Tony Allen, SG",77.0,34.0,16.4,6.4,1.1,1.8,2.9,0.8,0.99,0.31,1.0,2.0,0.8,14.7,0.938271604938,0.414634146341,0.371980676329,0.208469055375,0.282051282051,0.171428571429,0.214814814815,0.0695652173913,0.342560553633,0.0933734939759,0.217391304348,0.46511627907,0.142857142857,0.266924564797,4.19943870735
9,"Marcus Banks, PG",81.0,2.0,14.1,4.6,0.4,1.2,1.6,1.9,0.78,0.16,1.0,1.8,2.0,12.4,0.987654320988,0.0243902439024,0.316425120773,0.14983713355,0.102564102564,0.114285714286,0.118518518519,0.165217391304,0.269896193772,0.0481927710843,0.217391304348,0.418604651163,0.357142857143,0.244680851064,3.53480117446
