id,date,home_team,home_team_score,visit_team,visit_team_score
300120008,2010-01-20,Detroit,92,Boston Celtics,86
300122002,2010-01-22,Boston Celtics,98,Portland,95
300125002,2010-01-25,Boston Celtics,95,LA,89
300128019,2010-01-28,Orlando,96,Boston Celtics,94
300129001,2010-01-29,Atlanta,100,Boston Celtics,91
300131002,2010-01-31,Boston Celtics,89,Los Angeles,90
300201027,2010-02-01,Washington,88,Boston Celtics,99
300203002,2010-02-03,Boston Celtics,107,Miami,102
300205002,2010-02-05,Boston Celtics,96,Brooklyn,87
300207002,2010-02-07,Boston Celtics,89,Orlando,96
300210003,2010-02-10,New Orleans,93,Boston Celtics,85
300216023,2010-02-16,Sacramento,92,Boston Celtics,95
300218013,2010-02-18,Los Angeles,86,Boston Celtics,87
300219022,2010-02-19,Portland,76,Boston Celtics,96
300221007,2010-02-21,Denver,114,Boston Celtics,105
300223002,2010-02-23,Boston Celtics,110,NY Knicks,106
300225002,2010-02-25,Boston Celtics,88,Cleveland,108
300227002,2010-02-27,Boston Celtics,96,Brooklyn,104
300302008,2010-03-02,Detroit,100,Boston Celtics,105
300303002,2010-03-03,Boston Celtics,104,Charlotte,80
300305020,2010-03-05,Philadelphia,86,Boston Celtics,96
300307002,2010-03-07,Boston Celtics,86,Washington,83
300309015,2010-03-09,Milwaukee,86,Boston Celtics,84
300310002,2010-03-10,Boston Celtics,91,Memphis,111
300312002,2010-03-12,Boston Celtics,122,Indiana,103
300314005,2010-03-14,Cleveland,104,Boston Celtics,93
300315002,2010-03-15,Boston Celtics,119,Detroit,93
300317002,2010-03-17,Boston Celtics,109,NY Knicks,97
300319010,2010-03-19,Houston,87,Boston Celtics,94
300320006,2010-03-20,Dallas,93,Boston Celtics,102
300322026,2010-03-22,Utah,110,Boston Celtics,97
300324002,2010-03-24,Boston Celtics,113,Denver,99
300326002,2010-03-26,Boston Celtics,94,Sacramento,86
300328002,2010-03-28,Boston Celtics,73,San Antonio,94
300331002,2010-03-31,Boston Celtics,104,Oklahoma City,109
300402002,2010-04-02,Boston Celtics,114,Houston,119
300404002,2010-04-04,Boston Celtics,117,Cleveland,113
300406018,2010-04-06,NY Knicks,104,Boston Celtics,101
300407028,2010-04-07,Toronto,104,Boston Celtics,115
300409002,2010-04-09,Boston Celtics,96,Washington,106
300410015,2010-04-10,Milwaukee,90,Boston Celtics,105
300413004,2010-04-13,Chicago,101,Boston Celtics,93
300414002,2010-04-14,Boston Celtics,95,Milwaukee,106
291028016,2010-10-28,Minnesota,95,Brooklyn Nets,93
291030017,2010-10-30,Brooklyn Nets,85,Orlando,95
291031027,2010-10-31,Washington,123,Brooklyn Nets,104
291102030,2010-11-02,Charlotte,79,Brooklyn Nets,68
291104017,2010-11-04,Brooklyn Nets,94,Denver,122
291106020,2010-11-06,Philadelphia,97,Brooklyn Nets,94
291107017,2010-11-07,Brooklyn Nets,76,Boston,86
291111017,2010-11-11,Brooklyn Nets,79,Philadelphia,82
291113019,2010-11-13,Orlando,88,Brooklyn Nets,72
291114014,2010-11-14,Miami,81,Brooklyn Nets,80
291117017,2010-11-17,Brooklyn Nets,83,Indiana,91
291118015,2010-11-18,Milwaukee,99,Brooklyn Nets,85
291121017,2010-11-21,Brooklyn Nets,91,NY Knicks,98
291124007,2010-11-24,Denver,101,Brooklyn Nets,87
291125022,2010-11-25,Portland,93,Brooklyn Nets,83
291127023,2010-11-27,Sacramento,109,Brooklyn Nets,96
291129013,2010-11-29,Los Angeles,106,Brooklyn Nets,87
291202017,2010-12-02,Brooklyn Nets,101,Dallas,117
291204017,2010-12-04,Brooklyn Nets,97,Charlotte,91
291206018,2010-12-06,NY Knicks,106,Brooklyn Nets,97
291208004,2010-12-08,Chicago,101,Brooklyn Nets,103
291209017,2010-12-09,Brooklyn Nets,89,Golden State,105
291211011,2010-12-11,Indiana,107,Brooklyn Nets,91
291213001,2010-12-13,Atlanta,130,Brooklyn Nets,107
291215005,2010-12-15,Cleveland,99,Brooklyn Nets,89
291216017,2010-12-16,Brooklyn Nets,92,Utah,108
291218028,2010-12-18,Toronto,118,Brooklyn Nets,95
291219017,2010-12-19,Brooklyn Nets,84,Los Angeles,103
291223017,2010-12-23,Brooklyn Nets,99,Minnesota,103
291226017,2010-12-26,Brooklyn Nets,93,Houston,98
291228017,2010-12-28,Brooklyn Nets,89,Oklahoma City,105
291230017,2010-12-30,Brooklyn Nets,104,NY Knicks,95
300102017,2010-01-02,Brooklyn Nets,86,Cleveland,94
300105017,2010-01-05,Brooklyn Nets,76,Milwaukee,98
300106001,2010-01-06,Atlanta,119,Brooklyn Nets,89
300108003,2010-01-08,New Orleans,103,Brooklyn Nets,99
300110024,2010-01-10,San Antonio,97,Brooklyn Nets,85
300113017,2010-01-13,Brooklyn Nets,87,Boston,111
300115017,2010-01-15,Brooklyn Nets,105,Indiana,121
300118012,2010-01-18,LA,106,Brooklyn Nets,95
300120021,2010-01-20,Phoenix,118,Brooklyn Nets,94
300122009,2010-01-22,Golden State,111,Brooklyn Nets,79
300123026,2010-01-23,Utah,116,Brooklyn Nets,83
300127017,2010-01-27,Brooklyn Nets,103,LA,87
300129017,2010-01-29,Brooklyn Nets,79,Washington,81
300131017,2010-01-31,Brooklyn Nets,79,Philadelphia,83
300202017,2010-02-02,Brooklyn Nets,93,Detroit,97
300203028,2010-02-03,Toronto,108,Brooklyn Nets,99
300205002,2010-02-05,Boston,96,Brooklyn Nets,87
300206008,2010-02-06,Detroit,99,Brooklyn Nets,92
300209005,2010-02-09,Cleveland,104,Brooklyn Nets,97
300210017,2010-02-10,Brooklyn Nets,77,Milwaukee,97
300216030,2010-02-16,Charlotte,94,Brooklyn Nets,103
300217017,2010-02-17,Brooklyn Nets,84,Miami,87
300219017,2010-02-19,Brooklyn Nets,89,Toronto,106
300221017,2010-02-21,Brooklyn Nets,94,Memphis,104
300223017,2010-02-23,Brooklyn Nets,93,Portland,102
300227002,2010-02-27,Boston,96,Brooklyn Nets,104
300228017,2010-02-28,Brooklyn Nets,85,Washington,89
300303017,2010-03-03,Brooklyn Nets,92,Cleveland,111
300305017,2010-03-05,Brooklyn Nets,87,Orlando,97
300306018,2010-03-06,NY Knicks,93,Brooklyn Nets,113
300308029,2010-03-08,Memphis,107,Brooklyn Nets,101
300310006,2010-03-10,Dallas,96,Brooklyn Nets,87
300312025,2010-03-12,Oklahoma City,104,Brooklyn Nets,102
300313010,2010-03-13,Houston,116,Brooklyn Nets,108
300316017,2010-03-16,Brooklyn Nets,84,Atlanta,108
300317020,2010-03-17,Philadelphia,108,Brooklyn Nets,97
300320017,2010-03-20,Brooklyn Nets,90,Toronto,100
300322017,2010-03-22,Brooklyn Nets,89,Miami,99
300324017,2010-03-24,Brooklyn Nets,93,Sacramento,79
300326017,2010-03-26,Brooklyn Nets,118,Detroit,110
300327004,2010-03-27,Chicago,106,Brooklyn Nets,83
300329017,2010-03-29,Brooklyn Nets,90,San Antonio,84
300331017,2010-03-31,Brooklyn Nets,105,Phoenix,116
300403017,2010-04-03,Brooklyn Nets,115,New Orleans,87
300404027,2010-04-04,Washington,109,Brooklyn Nets,99
300407015,2010-04-07,Milwaukee,108,Brooklyn Nets,89
300409017,2010-04-09,Brooklyn Nets,127,Chicago,116
300410011,2010-04-10,Indiana,115,Brooklyn Nets,102
300412017,2010-04-12,Brooklyn Nets,95,Charlotte,105
300414014,2010-04-14,Miami,94,Brooklyn Nets,86
291028014,2010-10-28,Miami,115,New York Knicks,93
291030030,2010-10-30,Charlotte,102,New York Knicks,100
291031018,2010-10-31,New York Knicks,127,Philadelphia,141
291102018,2010-11-02,New York Knicks,117,New Orleans,111
291104018,2010-11-04,New York Knicks,89,Indiana,101
291106018,2010-11-06,New York Knicks,91,Cleveland,100
291107015,2010-11-07,Milwaukee,102,New York Knicks,87
291109018,2010-11-09,New York Knicks,93,Utah,95
291111018,2010-11-11,New York Knicks,101,Atlanta,114
291113018,2010-11-13,New York Knicks,107,Golden State,121
291118011,2010-11-18,Indiana,103,New York Knicks,110
291121017,2010-11-21,Brooklyn,91,New York Knicks,98
291122018,2010-11-22,New York Knicks,105,Boston,107
291124013,2010-11-24,Los Angeles,100,New York Knicks,90
291125023,2010-11-25,Sacramento,111,New York Knicks,97
291127007,2010-11-27,Denver,128,New York Knicks,125
291129018,2010-11-29,New York Knicks,102,Orlando,114
291201018,2010-12-01,New York Knicks,126,Phoenix,99
291202019,2010-12-02,Orlando,118,New York Knicks,104
291204001,2010-12-04,Atlanta,107,New York Knicks,114
291206018,2010-12-06,New York Knicks,106,Brooklyn,97
291207018,2010-12-07,New York Knicks,93,Portland,84
291211003,2010-12-11,New Orleans,96,New York Knicks,113
291215030,2010-12-15,Charlotte,94,New York Knicks,87
291217004,2010-12-17,Chicago,98,New York Knicks,89
291218018,2010-12-18,New York Knicks,95,LA,91
291220018,2010-12-20,New York Knicks,98,Charlotte,94
291222018,2010-12-22,New York Knicks,88,Chicago,81
291225018,2010-12-25,New York Knicks,87,Miami,93
291227018,2010-12-27,New York Knicks,88,San Antonio,95
291229008,2010-12-29,Detroit,87,New York Knicks,104
291230017,2010-12-30,Brooklyn,104,New York Knicks,95
300101001,2010-01-01,Atlanta,108,New York Knicks,112
300103018,2010-01-03,New York Knicks,132,Indiana,89
300107018,2010-01-07,New York Knicks,97,Charlotte,93
300109010,2010-01-09,Houston,105,New York Knicks,96
300111025,2010-01-11,Oklahoma City,106,New York Knicks,88
300113020,2010-01-13,Philadelphia,92,New York Knicks,93
300115018,2010-01-15,New York Knicks,104,Toronto,112
300116008,2010-01-16,Detroit,94,New York Knicks,90
300118018,2010-01-18,New York Knicks,99,Detroit,91
300122018,2010-01-22,New York Knicks,105,Los Angeles,115
300124018,2010-01-24,New York Knicks,78,Dallas,128
300126018,2010-01-26,New York Knicks,132,Minnesota,105
300128018,2010-01-28,New York Knicks,104,Toronto,106
300130027,2010-01-30,Washington,106,New York Knicks,96
300131016,2010-01-31,Minnesota,112,New York Knicks,91
300203018,2010-02-03,New York Knicks,107,Washington,85
300205018,2010-02-05,New York Knicks,107,Milwaukee,114
300206005,2010-02-06,Cleveland,113,New York Knicks,106
300209018,2010-02-09,New York Knicks,114,Sacramento,118
300216004,2010-02-16,Chicago,118,New York Knicks,85
300217018,2010-02-17,New York Knicks,109,Chicago,115
300220018,2010-02-20,New York Knicks,118,Oklahoma City,121
300222018,2010-02-22,New York Knicks,67,Milwaukee,83
300223002,2010-02-23,Boston,110,New York Knicks,106
300226027,2010-02-26,Washington,116,New York Knicks,118
300227018,2010-02-27,New York Knicks,109,Memphis,120
300301005,2010-03-01,Cleveland,124,New York Knicks,93
300303018,2010-03-03,New York Knicks,128,Detroit,104
300305028,2010-03-05,Toronto,102,New York Knicks,96
300306018,2010-03-06,New York Knicks,93,Brooklyn,113
300308018,2010-03-08,New York Knicks,99,Atlanta,98
300310024,2010-03-10,San Antonio,97,New York Knicks,87
300312029,2010-03-12,Memphis,119,New York Knicks,112
300313006,2010-03-13,Dallas,94,New York Knicks,128
300315020,2010-03-15,Philadelphia,84,New York Knicks,94
300317002,2010-03-17,Boston,109,New York Knicks,97
300319018,2010-03-19,New York Knicks,92,Philadelphia,88
300321018,2010-03-21,New York Knicks,112,Houston,116
300323018,2010-03-23,New York Knicks,109,Denver,104
300326021,2010-03-26,Phoenix,132,New York Knicks,96
300329026,2010-03-29,Utah,103,New York Knicks,98
300331022,2010-03-31,Portland,118,New York Knicks,90
300402009,2010-04-02,Golden State,128,New York Knicks,117
300404012,2010-04-04,LA,107,New York Knicks,113
300406018,2010-04-06,New York Knicks,104,Boston,101
300407011,2010-04-07,Indiana,113,New York Knicks,105
300409019,2010-04-09,Orlando,118,New York Knicks,103
300411018,2010-04-11,New York Knicks,98,Miami,111
300412018,2010-04-12,New York Knicks,114,Washington,103
300414028,2010-04-14,Toronto,131,New York Knicks,113
291028019,2010-10-28,Orlando,120,Philadelphia 76ers,106
291030020,2010-10-30,Philadelphia 76ers,99,Milwaukee,86
291031018,2010-10-31,NY Knicks,127,Philadelphia 76ers,141
291103020,2010-11-03,Philadelphia 76ers,74,Boston,105
291106020,2010-11-06,Philadelphia 76ers,97,Brooklyn,94
291108008,2010-11-08,Detroit,88,Philadelphia 76ers,81
291109020,2010-11-09,Philadelphia 76ers,115,Phoenix,119
291111017,2010-11-11,Brooklyn,79,Philadelphia 76ers,82
291113020,2010-11-13,Philadelphia 76ers,90,Utah,112
291114004,2010-11-14,Chicago,94,Philadelphia 76ers,88
291118020,2010-11-18,Philadelphia 76ers,86,Charlotte,84
291120020,2010-11-20,Philadelphia 76ers,97,Memphis,102
291121005,2010-11-21,Cleveland,97,Philadelphia 76ers,91
291124027,2010-11-24,Washington,108,Philadelphia 76ers,107
291125002,2010-11-25,Boston,113,Philadelphia 76ers,110
291127020,2010-11-27,Philadelphia 76ers,86,Atlanta,100
291129024,2010-11-29,San Antonio,97,Philadelphia 76ers,89
291130006,2010-11-30,Dallas,104,Philadelphia 76ers,102
291202025,2010-12-02,Oklahoma City,117,Philadelphia 76ers,106
291205030,2010-12-05,Charlotte,106,Philadelphia 76ers,105
291207020,2010-12-07,Philadelphia 76ers,83,Denver,93
291209020,2010-12-09,Philadelphia 76ers,86,Detroit,90
291211020,2010-12-11,Philadelphia 76ers,91,Houston,96
291214020,2010-12-14,Philadelphia 76ers,117,Golden State,101
291216020,2010-12-16,Philadelphia 76ers,101,Cleveland,108
291218002,2010-12-18,Boston,97,Philadelphia 76ers,98
291219020,2010-12-19,Philadelphia 76ers,107,LA,112
291222027,2010-12-22,Washington,105,Philadelphia 76ers,98
291226026,2010-12-26,Utah,97,Philadelphia 76ers,76
291228022,2010-12-28,Portland,93,Philadelphia 76ers,104
291230023,2010-12-30,Sacramento,106,Philadelphia 76ers,116
291231012,2010-12-31,LA,104,Philadelphia 76ers,88
300103007,2010-01-03,Denver,105,Philadelphia 76ers,108
300105020,2010-01-05,Philadelphia 76ers,97,Washington,104
300108020,2010-01-08,Philadelphia 76ers,106,Toronto,108
300109008,2010-01-09,Detroit,94,Philadelphia 76ers,104
300111020,2010-01-11,Philadelphia 76ers,96,New Orleans,92
300113020,2010-01-13,Philadelphia 76ers,92,NY Knicks,93
300115020,2010-01-15,Philadelphia 76ers,98,Sacramento,86
300118016,2010-01-18,Minnesota,108,Philadelphia 76ers,103
300120020,2010-01-20,Philadelphia 76ers,90,Portland,98
300122020,2010-01-22,Philadelphia 76ers,92,Dallas,81
300123011,2010-01-23,Indiana,97,Philadelphia 76ers,107
300125020,2010-01-25,Philadelphia 76ers,98,Indiana,109
300127015,2010-01-27,Milwaukee,91,Philadelphia 76ers,88
300129020,2010-01-29,Philadelphia 76ers,91,Los Angeles,99
300131017,2010-01-31,Brooklyn,79,Philadelphia 76ers,83
300203020,2010-02-03,Philadelphia 76ers,106,Chicago,103
300205003,2010-02-05,New Orleans,94,Philadelphia 76ers,101
300206010,2010-02-06,Houston,95,Philadelphia 76ers,102
300209020,2010-02-09,Philadelphia 76ers,119,Minnesota,97
300210028,2010-02-10,Toronto,104,Philadelphia 76ers,93
300216020,2010-02-16,Philadelphia 76ers,78,Miami,105
300219020,2010-02-19,Philadelphia 76ers,106,San Antonio,94
300220004,2010-02-20,Chicago,122,Philadelphia 76ers,90
300223009,2010-02-23,Golden State,102,Philadelphia 76ers,110
300224021,2010-02-24,Phoenix,106,Philadelphia 76ers,95
300226013,2010-02-26,Los Angeles,99,Philadelphia 76ers,90
300301020,2010-03-01,Philadelphia 76ers,105,Orlando,126
300303001,2010-03-03,Atlanta,112,Philadelphia 76ers,93
300305020,2010-03-05,Philadelphia 76ers,86,Boston,96
300307028,2010-03-07,Toronto,101,Philadelphia 76ers,114
300309011,2010-03-09,Indiana,107,Philadelphia 76ers,96
300310020,2010-03-10,Philadelphia 76ers,87,Charlotte,102
300312020,2010-03-12,Philadelphia 76ers,95,Cleveland,100
300314014,2010-03-14,Miami,104,Philadelphia 76ers,91
300315020,2010-03-15,Philadelphia 76ers,84,NY Knicks,94
300317020,2010-03-17,Philadelphia 76ers,108,Brooklyn,97
300319018,2010-03-19,NY Knicks,92,Philadelphia 76ers,88
300320020,2010-03-20,Philadelphia 76ers,84,Chicago,98
300322020,2010-03-22,Philadelphia 76ers,93,Orlando,109
300324015,2010-03-24,Milwaukee,86,Philadelphia 76ers,101
300326020,2010-03-26,Philadelphia 76ers,105,Atlanta,98
300330020,2010-03-30,Philadelphia 76ers,93,Oklahoma City,111
300331030,2010-03-31,Charlotte,103,Philadelphia 76ers,84
300403020,2010-04-03,Philadelphia 76ers,123,Toronto,128
300406020,2010-04-06,Philadelphia 76ers,103,Detroit,124
300407014,2010-04-07,Miami,99,Philadelphia 76ers,95
300409020,2010-04-09,Philadelphia 76ers,90,Milwaukee,95
300410029,2010-04-10,Memphis,101,Philadelphia 76ers,120
300412020,2010-04-12,Philadelphia 76ers,105,Miami,107
300414019,2010-04-14,Orlando,125,Philadelphia 76ers,111
291028028,2010-10-28,Toronto Raptors,101,Cleveland,91
291030029,2010-10-30,Memphis,115,Toronto Raptors,107
291101028,2010-11-01,Toronto Raptors,116,Orlando,125
291104028,2010-11-04,Toronto Raptors,110,Detroit,99
291106003,2010-11-06,New Orleans,90,Toronto Raptors,107
291107006,2010-11-07,Dallas,129,Toronto Raptors,101
291109024,2010-11-09,San Antonio,131,Toronto Raptors,124
291111028,2010-11-11,Toronto Raptors,99,Chicago,89
291113012,2010-11-13,LA,89,Toronto Raptors,104
291115021,2010-11-15,Phoenix,101,Toronto Raptors,100
291117007,2010-11-17,Denver,130,Toronto Raptors,112
291118026,2010-11-18,Utah,104,Toronto Raptors,91
291120028,2010-11-20,Toronto Raptors,120,Miami,113
291122028,2010-11-22,Toronto Raptors,96,Orlando,104
291124028,2010-11-24,Toronto Raptors,123,Indiana,112
291125030,2010-11-25,Charlotte,116,Toronto Raptors,81
291127002,2010-11-27,Boston,116,Toronto Raptors,103
291129028,2010-11-29,Toronto Raptors,94,Phoenix,113
291201028,2010-12-01,Toronto Raptors,102,Washington,106
291202001,2010-12-02,Atlanta,146,Toronto Raptors,115
291204027,2010-12-04,Washington,107,Toronto Raptors,109
291205004,2010-12-05,Chicago,78,Toronto Raptors,110
291208028,2010-12-08,Toronto Raptors,94,Minnesota,88
291209015,2010-12-09,Milwaukee,117,Toronto Raptors,95
291211028,2010-12-11,Toronto Raptors,89,Atlanta,111
291213028,2010-12-13,Toronto Raptors,101,Houston,88
291215014,2010-12-15,Miami,115,Toronto Raptors,95
291216019,2010-12-16,Orlando,118,Toronto Raptors,99
291218028,2010-12-18,Toronto Raptors,118,Brooklyn,95
291220028,2010-12-20,Toronto Raptors,98,New Orleans,92
291223008,2010-12-23,Detroit,64,Toronto Raptors,94
291227028,2010-12-27,Toronto Raptors,102,Detroit,95
291230028,2010-12-30,Toronto Raptors,107,Charlotte,103
300102002,2010-01-02,Boston,103,Toronto Raptors,96
300103028,2010-01-03,Toronto Raptors,91,San Antonio,86
300106019,2010-01-06,Orlando,103,Toronto Raptors,108
300108020,2010-01-08,Philadelphia,106,Toronto Raptors,108
300110028,2010-01-10,Toronto Raptors,107,Boston,114
300111011,2010-01-11,Indiana,105,Toronto Raptors,101
300115018,2010-01-15,NY Knicks,104,Toronto Raptors,112
300117028,2010-01-17,Toronto Raptors,110,Dallas,88
300119005,2010-01-19,Cleveland,108,Toronto Raptors,100
300120015,2010-01-20,Milwaukee,113,Toronto Raptors,107
300122028,2010-01-22,Toronto Raptors,101,Milwaukee,96
300124028,2010-01-24,Toronto Raptors,106,Los Angeles,105
300127028,2010-01-27,Toronto Raptors,111,Miami,103
300128018,2010-01-28,NY Knicks,104,Toronto Raptors,106
300131028,2010-01-31,Toronto Raptors,117,Indiana,102
300202011,2010-02-02,Indiana,130,Toronto Raptors,115
300203028,2010-02-03,Toronto Raptors,108,Brooklyn,99
300207028,2010-02-07,Toronto Raptors,115,Sacramento,104
300210028,2010-02-10,Toronto Raptors,104,Philadelphia,93
300217028,2010-02-17,Toronto Raptors,102,Memphis,109
300219017,2010-02-19,Brooklyn,89,Toronto Raptors,106
300220028,2010-02-20,Toronto Raptors,109,Washington,104
300224028,2010-02-24,Toronto Raptors,87,Portland,101
300226028,2010-02-26,Toronto Raptors,118,Cleveland,126
300228025,2010-02-28,Oklahoma City,119,Toronto Raptors,99
300301010,2010-03-01,Houston,116,Toronto Raptors,92
300305028,2010-03-05,Toronto Raptors,102,NY Knicks,96
300307028,2010-03-07,Toronto Raptors,101,Philadelphia,114
300309013,2010-03-09,Los Angeles,109,Toronto Raptors,107
300310023,2010-03-10,Sacramento,113,Toronto Raptors,90
300313009,2010-03-13,Golden State,124,Toronto Raptors,112
300314022,2010-03-14,Portland,109,Toronto Raptors,98
300317028,2010-03-17,Toronto Raptors,106,Atlanta,105
300319028,2010-03-19,Toronto Raptors,89,Oklahoma City,115
300320017,2010-03-20,Brooklyn,90,Toronto Raptors,100
300322016,2010-03-22,Minnesota,100,Toronto Raptors,106
300324028,2010-03-24,Toronto Raptors,87,Utah,113
300326028,2010-03-26,Toronto Raptors,96,Denver,97
300328014,2010-03-28,Miami,97,Toronto Raptors,94
300329030,2010-03-29,Charlotte,101,Toronto Raptors,103
300331028,2010-03-31,Toronto Raptors,114,LA,92
300403020,2010-04-03,Philadelphia,123,Toronto Raptors,128
300404028,2010-04-04,Toronto Raptors,112,Golden State,113
300406005,2010-04-06,Cleveland,113,Toronto Raptors,101
300407028,2010-04-07,Toronto Raptors,104,Boston,115
300409001,2010-04-09,Atlanta,107,Toronto Raptors,101
300411028,2010-04-11,Toronto Raptors,88,Chicago,104
300412008,2010-04-12,Detroit,97,Toronto Raptors,111
300414028,2010-04-14,Toronto Raptors,131,NY Knicks,113
291028009,2010-10-28,Golden State Warriors,107,Houston,108
291030021,2010-10-30,Phoenix,123,Golden State Warriors,101
291104009,2010-11-04,Golden State Warriors,113,Memphis,105
291106009,2010-11-06,Golden State Warriors,90,LA,118
291108023,2010-11-08,Sacramento,120,Golden State Warriors,107
291109009,2010-11-09,Golden State Warriors,146,Minnesota,105
291111011,2010-11-11,Indiana,108,Golden State Warriors,94
291113018,2010-11-13,NY Knicks,107,Golden State Warriors,121
291114015,2010-11-14,Milwaukee,129,Golden State Warriors,125
291117005,2010-11-17,Cleveland,114,Golden State Warriors,108
291118002,2010-11-18,Boston,109,Golden State Warriors,95
291120009,2010-11-20,Golden State Warriors,108,Portland,94
291124006,2010-11-24,Dallas,103,Golden State Warriors,111
291125024,2010-11-25,San Antonio,118,Golden State Warriors,104
291128009,2010-11-28,Golden State Warriors,97,Los Angeles,130
291130009,2010-11-30,Golden State Warriors,126,Indiana,107
291201007,2010-12-01,Denver,135,Golden State Warriors,107
291203009,2010-12-03,Golden State Warriors,109,Houston,111
291205009,2010-12-05,Golden State Warriors,118,Orlando,126
291207025,2010-12-07,Oklahoma City,104,Golden State Warriors,88
291209017,2010-12-09,Brooklyn,89,Golden State Warriors,105
291211004,2010-12-11,Chicago,96,Golden State Warriors,91
291212008,2010-12-12,Detroit,104,Golden State Warriors,95
291214020,2010-12-14,Philadelphia,117,Golden State Warriors,101
291216009,2010-12-16,Golden State Warriors,91,San Antonio,103
291218009,2010-12-18,Golden State Warriors,109,Washington,118
291222029,2010-12-22,Memphis,121,Golden State Warriors,108
291223003,2010-12-23,New Orleans,108,Golden State Warriors,102
291226009,2010-12-26,Golden State Warriors,132,Phoenix,127
291228009,2010-12-28,Golden State Warriors,103,Boston,99
291229013,2010-12-29,Los Angeles,124,Golden State Warriors,118
300102022,2010-01-02,Portland,105,Golden State Warriors,89
300105007,2010-01-05,Denver,123,Golden State Warriors,122
300106016,2010-01-06,Minnesota,101,Golden State Warriors,107
300108009,2010-01-08,Golden State Warriors,108,Sacramento,101
300111009,2010-01-11,Golden State Warriors,114,Cleveland,117
300113009,2010-01-13,Golden State Warriors,102,Miami,115
300115009,2010-01-15,Golden State Warriors,104,Milwaukee,113
300118009,2010-01-18,Golden State Warriors,114,Chicago,97
300120009,2010-01-20,Golden State Warriors,118,Denver,123
300122009,2010-01-22,Golden State Warriors,111,Brooklyn,79
300123021,2010-01-23,Phoenix,112,Golden State Warriors,103
300126023,2010-01-26,Sacramento,99,Golden State Warriors,96
300127009,2010-01-27,Golden State Warriors,110,New Orleans,123
300129009,2010-01-29,Golden State Warriors,110,Charlotte,121
300131025,2010-01-31,Oklahoma City,112,Golden State Warriors,104
300202010,2010-02-02,Houston,119,Golden State Warriors,97
300203006,2010-02-03,Dallas,110,Golden State Warriors,101
300206009,2010-02-06,Golden State Warriors,95,Oklahoma City,104
300208009,2010-02-08,Golden State Warriors,117,Dallas,127
300210009,2010-02-10,Golden State Warriors,132,LA,102
300216013,2010-02-16,Los Angeles,104,Golden State Warriors,94
300217009,2010-02-17,Golden State Warriors,130,Sacramento,98
300219009,2010-02-19,Golden State Warriors,89,Utah,100
300221009,2010-02-21,Golden State Warriors,108,Atlanta,104
300223009,2010-02-23,Golden State Warriors,102,Philadelphia,110
300225009,2010-02-25,Golden State Warriors,112,Denver,127
300227009,2010-02-27,Golden State Warriors,95,Detroit,88
300302014,2010-03-02,Miami,110,Golden State Warriors,106
300303019,2010-03-03,Orlando,117,Golden State Warriors,90
300305001,2010-03-05,Atlanta,127,Golden State Warriors,122
300306030,2010-03-06,Charlotte,101,Golden State Warriors,90
300308003,2010-03-08,New Orleans,135,Golden State Warriors,131
