,PLAYER,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,GP_Normalized,GS_Normalized,MIN_Normalized,PPG_Normalized,OFFR_Normalized,DEFR_Normalized,RPG_Normalized,APG_Normalized,SPG_Normalized,BPG_Normalized,TPG_Normalized,FPG_Normalized,A/TO_Normalized,PER_Normalized,scores_Normalized
13,"Shelden Williams, C",54.0,0.0,11.1,3.7,0.9,1.8,2.7,0.4,0.24,0.39,0.6,1.6,0.7,14.1,0.654320987654,0.0,0.268115942029,0.12292358804,0.204545454545,0.185567010309,0.204545454545,0.0363636363636,0.103004291845,0.140287769784,0.157894736842,0.4,0.116666666667,0.730715287518,3.32495082614
14,"Brian Scalabrine, PF",52.0,3.0,9.1,1.5,0.2,0.8,0.9,0.5,0.17,0.08,0.3,1.1,1.6,3.6,0.62962962963,0.0365853658537,0.219806763285,0.0498338870432,0.0454545454545,0.0824742268041,0.0681818181818,0.0454545454545,0.0729613733906,0.0287769784173,0.0789473684211,0.275,0.266666666667,0.583450210379,2.48322337898
15,"Lester Hudson, SG†",16.0,0.0,4.4,1.4,0.2,0.3,0.5,0.5,0.19,0.13,0.6,0.4,0.9,8.8,0.185185185185,0.0,0.106280193237,0.046511627907,0.0454545454545,0.0309278350515,0.0378787878788,0.0454545454545,0.0815450643777,0.0467625899281,0.157894736842,0.1,0.15,0.656381486676,1.69027659799
16,"J.R. Giddens, SG†",21.0,1.0,4.7,1.1,0.2,0.8,1.0,0.3,0.19,0.05,0.3,0.5,0.9,7.4,0.246913580247,0.0121951219512,0.113526570048,0.0365448504983,0.0454545454545,0.0824742268041,0.0757575757576,0.0272727272727,0.0815450643777,0.0179856115108,0.0789473684211,0.125,0.15,0.636746143058,1.7303633854
17,"Henry Walker, SF†",8.0,0.0,3.6,1.0,0.0,0.6,0.6,0.4,0.0,0.0,0.3,0.5,1.5,7.6,0.0864197530864,0.0,0.0869565217391,0.0332225913621,0.0,0.0618556701031,0.0454545454545,0.0363636363636,0.0,0.0,0.0789473684211,0.125,0.25,0.639551192146,1.44377127868
18,"Marcus Landry, SF†",1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.8,0.0,0.0,0.0724637681159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157082748948,0.229546517064
19,"Brook Lopez, C",82.0,82.0,36.9,18.8,3.3,5.4,8.6,2.3,0.67,1.7,2.5,3.1,0.9,20.1,1.0,1.0,0.891304347826,0.624584717608,0.75,0.556701030928,0.651515151515,0.209090909091,0.287553648069,0.611510791367,0.657894736842,0.775,0.15,0.814866760168,8.98002209341
20,"Devin Harris, PG",64.0,61.0,34.7,16.9,0.4,2.8,3.2,6.6,1.23,0.28,2.8,2.8,2.3,16.3,0.777777777778,0.743902439024,0.838164251208,0.56146179402,0.0909090909091,0.288659793814,0.242424242424,0.6,0.527896995708,0.10071942446,0.736842105263,0.7,0.383333333333,0.761570827489,7.35366207543
21,"Courtney Lee, SG",71.0,66.0,33.5,12.5,0.8,2.7,3.5,1.7,1.31,0.28,1.1,1.8,1.6,12.9,0.864197530864,0.80487804878,0.809178743961,0.415282392027,0.181818181818,0.278350515464,0.265151515152,0.154545454545,0.562231759657,0.10071942446,0.289473684211,0.45,0.266666666667,0.713884992987,6.15637891059
22,"Yi Jianlian, SF",52.0,51.0,31.8,12.0,2.2,4.9,7.2,0.9,0.71,1.0,1.5,3.3,0.6,12.3,0.62962962963,0.621951219512,0.768115942029,0.398671096346,0.5,0.505154639175,0.545454545455,0.0818181818182,0.304721030043,0.359712230216,0.394736842105,0.825,0.1,0.705469845722,6.74043520205
23,"Chris Douglas-Roberts, SG",67.0,38.0,25.8,9.8,0.7,2.3,3.0,1.4,0.82,0.28,1.4,1.5,1.0,11.5,0.814814814815,0.463414634146,0.623188405797,0.325581395349,0.159090909091,0.237113402062,0.227272727273,0.127272727273,0.351931330472,0.10071942446,0.368421052632,0.375,0.166666666667,0.694249649369,5.0347371394
24,"Rafer Alston, PG†",27.0,13.0,28.4,9.7,0.3,2.4,2.8,3.9,1.0,0.19,2.3,1.9,1.7,8.7,0.320987654321,0.158536585366,0.685990338164,0.322259136213,0.0681818181818,0.247422680412,0.212121212121,0.354545454545,0.429184549356,0.068345323741,0.605263157895,0.475,0.283333333333,0.654978962132,4.88615020578
25,"Terrence Williams, SG",78.0,9.0,22.6,8.4,0.6,3.9,4.5,2.9,0.55,0.13,1.6,1.6,1.8,11.6,0.950617283951,0.109756097561,0.545893719807,0.279069767442,0.136363636364,0.40206185567,0.340909090909,0.263636363636,0.236051502146,0.0467625899281,0.421052631579,0.4,0.3,0.695652173913,5.12782671291
26,"Kris Humphries, PF†",44.0,0.0,20.6,8.1,1.9,4.6,6.4,0.6,0.66,0.84,1.2,2.3,0.5,15.2,0.530864197531,0.0,0.497584541063,0.269102990033,0.431818181818,0.474226804124,0.484848484848,0.0545454545455,0.283261802575,0.302158273381,0.315789473684,0.575,0.0833333333333,0.746143057504,5.04867659444
27,"Jarvis Hayes, SF",45.0,19.0,23.0,7.8,0.2,2.2,2.4,0.9,0.64,0.2,0.6,2.0,1.4,9.8,0.543209876543,0.231707317073,0.555555555556,0.259136212625,0.0454545454545,0.226804123711,0.181818181818,0.0818181818182,0.274678111588,0.0719424460432,0.157894736842,0.5,0.233333333333,0.670406732118,4.03375935452
28,"Keyon Dooling, PG",53.0,8.0,18.3,6.9,0.2,0.9,1.0,2.5,0.64,0.0,1.1,1.5,2.3,11.6,0.641975308642,0.0975609756098,0.442028985507,0.229235880399,0.0454545454545,0.0927835051546,0.0757575757576,0.227272727273,0.274678111588,0.0,0.289473684211,0.375,0.383333333333,0.695652173913,3.87020680684
29,"Bobby Simmons, SF",23.0,2.0,17.2,5.3,0.5,2.3,2.7,0.7,0.65,0.13,0.8,2.3,0.8,8.0,0.271604938272,0.0243902439024,0.415458937198,0.176079734219,0.113636363636,0.237113402062,0.204545454545,0.0636363636364,0.278969957082,0.0467625899281,0.210526315789,0.575,0.133333333333,0.645161290323,3.39621892393
30,"Trenton Hassell, SF",52.0,31.0,21.3,4.5,1.1,1.8,2.9,1.0,0.33,0.17,0.9,1.8,1.1,6.5,0.62962962963,0.378048780488,0.514492753623,0.14950166113,0.25,0.185567010309,0.219696969697,0.0909090909091,0.141630901288,0.0611510791367,0.236842105263,0.45,0.183333333333,0.62412342216,4.11492673697
31,"Josh Boone, PF",63.0,28.0,16.6,4.0,2.0,3.0,5.0,0.5,0.48,0.76,0.6,1.8,0.8,13.7,0.765432098765,0.341463414634,0.400966183575,0.132890365449,0.454545454545,0.309278350515,0.378787878788,0.0454545454545,0.206008583691,0.273381294964,0.157894736842,0.45,0.133333333333,0.725105189341,4.7745414299
32,"Eduardo Najera, PF†",13.0,2.0,15.7,3.8,0.9,2.0,2.9,1.2,0.69,0.15,0.9,2.5,1.3,7.0,0.148148148148,0.0243902439024,0.37922705314,0.126245847176,0.204545454545,0.20618556701,0.219696969697,0.109090909091,0.296137339056,0.0539568345324,0.236842105263,0.625,0.216666666667,0.631136044881,3.47726918311
33,"Sean Williams, PF",20.0,0.0,11.4,2.6,1.1,1.3,2.3,0.1,0.4,0.95,1.0,2.1,0.1,7.1,0.234567901235,0.0,0.275362318841,0.0863787375415,0.25,0.134020618557,0.174242424242,0.00909090909091,0.171673819742,0.341726618705,0.263157894737,0.525,0.0166666666667,0.632538569425,3.11442647878
34,"Tony Battie, C",15.0,0.0,8.9,2.4,0.3,1.3,1.5,0.2,0.27,0.13,0.2,1.3,1.0,6.2,0.172839506173,0.0,0.214975845411,0.0797342192691,0.0681818181818,0.134020618557,0.113636363636,0.0181818181818,0.115879828326,0.0467625899281,0.0526315789474,0.325,0.166666666667,0.619915848527,2.1284267018
35,"Chris Quinn, PG",25.0,0.0,8.9,2.2,0.0,0.6,0.6,1.2,0.36,0.04,0.4,0.6,2.9,9.3,0.296296296296,0.0,0.214975845411,0.0730897009967,0.0,0.0618556701031,0.0454545454545,0.109090909091,0.154506437768,0.0143884892086,0.105263157895,0.15,0.483333333333,0.663394109397,2.37164849495
36,"David Lee, PF",81.0,81.0,37.3,20.2,2.8,8.9,11.7,3.6,1.05,0.49,2.3,3.2,1.6,22.3,0.987654320988,0.987804878049,0.900966183575,0.671096345515,0.636363636364,0.917525773196,0.886363636364,0.327272727273,0.450643776824,0.176258992806,0.605263157895,0.8,0.266666666667,0.84572230014,9.45960239565
37,"Al Harrington, PF",72.0,15.0,30.5,17.7,1.2,4.4,5.6,1.5,0.86,0.36,1.8,2.9,0.8,16.8,0.876543209877,0.182926829268,0.736714975845,0.58803986711,0.272727272727,0.453608247423,0.424242424242,0.136363636364,0.369098712446,0.129496402878,0.473684210526,0.725,0.133333333333,0.76858345021,6.27036257225
38,"Wilson Chandler, SF",65.0,64.0,35.7,15.3,1.4,3.9,5.4,2.1,0.71,0.75,1.7,2.8,1.3,13.8,0.79012345679,0.780487804878,0.86231884058,0.508305647841,0.318181818182,0.40206185567,0.409090909091,0.190909090909,0.304721030043,0.269784172662,0.447368421053,0.7,0.216666666667,0.726507713885,6.92652742825
39,"Danilo Gallinari, SF",81.0,74.0,33.9,15.1,0.8,4.1,4.9,1.7,0.93,0.72,1.4,2.4,1.2,14.9,0.987654320988,0.90243902439,0.81884057971,0.501661129568,0.181818181818,0.422680412371,0.371212121212,0.154545454545,0.399141630901,0.258992805755,0.368421052632,0.6,0.2,0.741935483871,6.90934219776
40,"Nate Robinson, PG†",30.0,2.0,24.4,13.2,0.8,1.6,2.4,3.7,0.9,0.17,1.8,2.2,2.1,17.7,0.358024691358,0.0243902439024,0.589371980676,0.43853820598,0.181818181818,0.164948453608,0.181818181818,0.336363636364,0.386266094421,0.0611510791367,0.473684210526,0.55,0.35,0.781206171108,4.87758113072
41,"Henry Walker, SF†",27.0,13.0,27.4,11.9,0.6,2.5,3.1,1.4,0.85,0.11,1.0,2.9,1.4,14.9,0.320987654321,0.158536585366,0.661835748792,0.395348837209,0.136363636364,0.257731958763,0.234848484848,0.127272727273,0.364806866953,0.0395683453237,0.263157894737,0.725,0.233333333333,0.741935483871,4.66072755715
42,"Earl Barron, C",7.0,6.0,33.1,11.7,4.4,6.6,11.0,1.1,0.57,0.57,1.6,3.4,0.7,14.7,0.0740740740741,0.0731707317073,0.799516908213,0.388704318937,1.0,0.680412371134,0.833333333333,0.1,0.244635193133,0.205035971223,0.421052631579,0.85,0.116666666667,0.739130434783,6.52573263478
43,"Larry Hughes, SG†",31.0,14.0,26.5,9.6,0.5,3.0,3.5,3.5,1.29,0.35,1.8,1.7,1.9,12.3,0.37037037037,0.170731707317,0.640096618357,0.318936877076,0.113636363636,0.309278350515,0.265151515152,0.318181818182,0.55364806867,0.125899280576,0.473684210526,0.425,0.316666666667,0.705469845722,5.10675169277
44,"Tracy McGrady, SG†",24.0,24.0,26.1,9.4,0.9,2.8,3.7,3.9,0.63,0.5,1.8,1.6,2.2,12.2,0.283950617284,0.292682926829,0.630434782609,0.312292358804,0.204545454545,0.288659793814,0.280303030303,0.354545454545,0.270386266094,0.179856115108,0.473684210526,0.4,0.366666666667,0.704067321178,5.04207499831
45,"Toney Douglas, PG",56.0,12.0,19.4,8.6,0.7,1.2,1.9,2.0,0.75,0.05,1.0,2.1,2.0,14.9,0.679012345679,0.146341463415,0.468599033816,0.285714285714,0.159090909091,0.123711340206,0.143939393939,0.181818181818,0.321888412017,0.0179856115108,0.263157894737,0.525,0.333333333333,0.741935483871,4.39152768915
46,"Sergio Rodriguez, PG†",27.0,8.0,19.7,7.4,0.3,1.1,1.4,3.4,0.78,0.07,2.0,1.4,1.7,12.8,0.320987654321,0.0975609756098,0.475845410628,0.24584717608,0.0681818181818,0.113402061856,0.106060606061,0.309090909091,0.334763948498,0.0251798561151,0.526315789474,0.35,0.283333333333,0.712482468443,3.96905200769
47,"Chris Duhon, PG",67.0,59.0,30.9,7.4,0.4,2.2,2.7,5.6,0.88,0.04,1.6,1.2,3.4,10.7,0.814814814815,0.719512195122,0.746376811594,0.24584717608,0.0909090909091,0.226804123711,0.204545454545,0.509090909091,0.377682403433,0.0143884892086,0.421052631579,0.3,0.566666666667,0.683029453015,5.92072021977
48,"Eddie House, SG†",18.0,0.0,20.6,6.4,0.3,1.9,2.2,2.1,0.67,0.0,1.1,1.1,1.9,7.4,0.20987654321,0.0,0.497584541063,0.212624584718,0.0681818181818,0.19587628866,0.166666666667,0.190909090909,0.287553648069,0.0,0.289473684211,0.275,0.316666666667,0.636746143058,3.34715967541
49,"Jared Jeffries, PF†",52.0,37.0,28.1,5.5,1.9,2.4,4.3,1.6,1.02,1.12,1.2,3.0,1.3,9.7,0.62962962963,0.451219512195,0.678743961353,0.182724252492,0.431818181818,0.247422680412,0.325757575758,0.145454545455,0.437768240343,0.402877697842,0.315789473684,0.75,0.216666666667,0.669004207574,5.88487662522
50,"Jonathan Bender, SF",25.0,1.0,11.7,4.7,0.6,1.5,2.1,0.6,0.08,0.68,1.1,1.3,0.6,10.8,0.296296296296,0.0121951219512,0.282608695652,0.156146179402,0.136363636364,0.154639175258,0.159090909091,0.0545454545455,0.0343347639485,0.244604316547,0.289473684211,0.325,0.1,0.68443197756,2.92973021082
51,"J.R. Giddens, SG†",11.0,0.0,12.7,4.1,1.1,1.7,2.8,0.6,0.45,0.09,0.9,1.7,0.7,10.5,0.123456790123,0.0,0.306763285024,0.136212624585,0.25,0.175257731959,0.212121212121,0.0545454545455,0.19313304721,0.0323741007194,0.236842105263,0.425,0.116666666667,0.680224403927,2.94259742214
52,"Jordan Hill, PF†",24.0,0.0,10.5,4.0,1.3,1.2,2.5,0.3,0.42,0.38,0.5,1.5,0.6,14.0,0.283950617284,0.0,0.253623188406,0.132890365449,0.295454545455,0.123711340206,0.189393939394,0.0272727272727,0.18025751073,0.136690647482,0.131578947368,0.375,0.1,0.729312762973,2.95913659202
53,"Eddy Curry, C",7.0,0.0,8.9,3.7,0.6,1.3,1.9,0.0,0.0,0.14,1.9,1.9,0.0,-1.8,0.0740740740741,0.0,0.214975845411,0.12292358804,0.136363636364,0.134020618557,0.143939393939,0.0,0.0,0.0503597122302,0.5,0.475,0.0,0.507713884993,2.35937075361
54,"Marcus Landry, SF†",17.0,0.0,6.4,2.6,0.3,0.8,1.1,0.0,0.06,0.12,0.4,0.8,0.0,8.2,0.197530864198,0.0,0.154589371981,0.0863787375415,0.0681818181818,0.0824742268041,0.0833333333333,0.0,0.0257510729614,0.0431654676259,0.105263157895,0.2,0.0,0.647966339411,1.69463438993
55,"Darko Milicic, C†",8.0,0.0,8.9,2.0,0.6,1.6,2.3,0.5,0.5,0.13,0.3,0.9,2.0,12.1,0.0864197530864,0.0,0.214975845411,0.0664451827243,0.136363636364,0.164948453608,0.174242424242,0.0454545454545,0.214592274678,0.0467625899281,0.0789473684211,0.225,0.333333333333,0.702664796634,2.49015020388
56,"Andre Iguodala, SF",82.0,82.0,38.9,17.1,1.0,5.5,6.5,5.8,1.72,0.67,2.7,1.8,2.2,17.8,1.0,1.0,0.93961352657,0.568106312292,0.227272727273,0.567010309278,0.492424242424,0.527272727273,0.738197424893,0.241007194245,0.710526315789,0.45,0.366666666667,0.782608695652,8.61070614236
57,"Louis Williams, SG",64.0,38.0,29.9,14.0,0.4,2.5,2.9,4.2,1.25,0.23,1.7,1.7,2.5,18.2,0.777777777778,0.463414634146,0.722222222222,0.46511627907,0.0909090909091,0.257731958763,0.219696969697,0.381818181818,0.536480686695,0.0827338129496,0.447368421053,0.425,0.416666666667,0.788218793829,6.0751554956
58,"Allen Iverson, SG†",25.0,24.0,31.9,13.9,0.6,2.4,3.0,4.1,0.72,0.08,2.3,1.7,1.8,13.2,0.296296296296,0.292682926829,0.770531400966,0.461794019934,0.136363636364,0.247422680412,0.227272727273,0.372727272727,0.309012875536,0.0287769784173,0.605263157895,0.425,0.3,0.71809256662,5.19123653927
59,"Thaddeus Young, PF",67.0,45.0,32.0,13.8,1.9,3.3,5.2,1.4,1.21,0.22,1.9,2.0,0.8,14.1,0.814814814815,0.548780487805,0.772946859903,0.458471760797,0.431818181818,0.340206185567,0.393939393939,0.127272727273,0.519313304721,0.0791366906475,0.5,0.5,0.133333333333,0.730715287518,6.35074902814
60,"Elton Brand, PF",76.0,57.0,30.2,13.1,2.4,3.7,6.1,1.4,1.08,1.05,1.7,3.1,0.8,15.7,0.925925925926,0.69512195122,0.729468599034,0.435215946844,0.545454545455,0.381443298969,0.462121212121,0.127272727273,0.463519313305,0.377697841727,0.447368421053,0.775,0.133333333333,0.753155680224,7.25209879648
61,"Willie Green, SG",73.0,18.0,21.3,8.7,0.3,1.5,1.8,2.1,0.44,0.15,0.9,1.8,2.3,12.9,0.888888888889,0.219512195122,0.514492753623,0.28903654485,0.0681818181818,0.154639175258,0.136363636364,0.190909090909,0.188841201717,0.0539568345324,0.236842105263,0.45,0.383333333333,0.713884992987,4.48888257103
62,"Marreese Speights, C",62.0,1.0,16.4,8.6,1.4,2.7,4.1,0.6,0.47,0.55,0.8,2.5,0.7,17.6,0.753086419753,0.0121951219512,0.3961352657,0.285714285714,0.318181818182,0.278350515464,0.310606060606,0.0545454545455,0.201716738197,0.197841726619,0.210526315789,0.625,0.116666666667,0.779803646564,4.54037003575
63,"Samuel Dalembert, C",82.0,80.0,25.9,8.1,2.9,6.6,9.6,0.8,0.51,1.84,1.5,3.1,0.5,16.8,1.0,0.975609756098,0.625603864734,0.269102990033,0.659090909091,0.680412371134,0.727272727273,0.0727272727273,0.218884120172,0.661870503597,0.394736842105,0.775,0.0833333333333,0.76858345021,7.91222814051
64,"Jrue Holiday, PG",73.0,51.0,24.2,8.0,0.8,1.8,2.6,3.8,1.08,0.25,2.1,2.1,1.8,12.4,0.888888888889,0.621951219512,0.584541062802,0.265780730897,0.181818181818,0.185567010309,0.19696969697,0.345454545455,0.463519313305,0.089928057554,0.552631578947,0.525,0.3,0.706872370266,5.90892265672
65,"Jodie Meeks, SG†",19.0,0.0,12.3,5.9,0.2,1.2,1.4,0.9,0.26,0.05,0.3,1.0,3.4,15.9,0.222222222222,0.0,0.297101449275,0.196013289037,0.0454545454545,0.123711340206,0.106060606061,0.0818181818182,0.111587982833,0.0179856115108,0.0789473684211,0.25,0.566666666667,0.755960729313,2.85352999282
66,"Jason Kapono, SG",57.0,12.0,17.1,5.7,0.2,0.9,1.2,0.7,0.37,0.11,0.6,1.4,1.1,8.4,0.691358024691,0.146341463415,0.413043478261,0.189368770764,0.0454545454545,0.0927835051546,0.0909090909091,0.0636363636364,0.158798283262,0.0395683453237,0.157894736842,0.35,0.183333333333,0.650771388499,3.27326132955
67,"Rodney Carney, SG",68.0,0.0,12.6,4.7,0.4,1.6,2.0,0.5,0.37,0.29,0.3,1.2,1.8,12.7,0.827160493827,0.0,0.304347826087,0.156146179402,0.0909090909091,0.164948453608,0.151515151515,0.0454545454545,0.158798283262,0.104316546763,0.0789473684211,0.3,0.3,0.711079943899,3.39362388315
68,"Jason Smith, PF",56.0,2.0,11.8,3.4,1.0,1.4,2.4,0.6,0.38,0.5,0.6,2.0,0.9,10.6,0.679012345679,0.0243902439024,0.285024154589,0.112956810631,0.227272727273,0.144329896907,0.181818181818,0.0545454545455,0.163090128755,0.179856115108,0.157894736842,0.5,0.15,0.681626928471,3.54181772452
69,"Royal Ivey, PG†",26.0,0.0,9.1,2.7,0.2,0.8,1.0,0.7,0.38,0.08,0.2,1.0,3.4,12.6,0.308641975309,0.0,0.219806763285,0.0897009966777,0.0454545454545,0.0824742268041,0.0757575757576,0.0636363636364,0.163090128755,0.0287769784173,0.0526315789474,0.25,0.566666666667,0.709677419355,2.65631521907
70,"Francisco Elson, C†",1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0966183574879,0.0664451827243,0.227272727273,0.0,0.0757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.622720897616,1.08881474086
71,"Primoz Brezec, C†",7.0,0.0,5.1,0.7,0.9,0.9,1.7,0.0,0.14,0.14,0.0,1.3,0.0,0.5,0.0740740740741,0.0,0.123188405797,0.0232558139535,0.204545454545,0.0927835051546,0.128787878788,0.0,0.0600858369099,0.0503597122302,0.0,0.325,0.0,0.539971949509,1.62205263096
72,"Chris Bosh, PF",70.0,70.0,36.1,24.0,2.9,7.9,10.8,2.4,0.61,0.97,2.4,2.4,1.0,25.1,0.851851851852,0.853658536585,0.871980676329,0.797342192691,0.659090909091,0.814432989691,0.818181818182,0.218181818182,0.261802575107,0.348920863309,0.631578947368,0.6,0.166666666667,0.884992987377,8.77868283243
73,"Andrea Bargnani, C",80.0,80.0,35.0,17.2,1.3,4.9,6.2,1.2,0.31,1.39,1.5,2.7,0.8,15.6,0.975308641975,0.975609756098,0.845410628019,0.571428571429,0.295454545455,0.505154639175,0.469696969697,0.109090909091,0.1330472103,0.5,0.394736842105,0.675,0.133333333333,0.75175315568,7.33502520236
74,"Jarrett Jack, PG",82.0,43.0,27.4,11.4,0.4,2.3,2.7,5.0,0.73,0.07,2.0,1.8,2.5,16.3,1.0,0.524390243902,0.661835748792,0.378737541528,0.0909090909091,0.237113402062,0.204545454545,0.454545454545,0.31330472103,0.0251798561151,0.526315789474,0.45,0.416666666667,0.761570827489,6.04511479706
75,"Hedo Turkoglu, SF",74.0,69.0,30.7,11.3,0.6,4.1,4.6,4.1,0.74,0.43,1.7,3.0,2.4,13.3,0.901234567901,0.841463414634,0.74154589372,0.375415282392,0.136363636364,0.422680412371,0.348484848485,0.372727272727,0.317596566524,0.154676258993,0.447368421053,0.75,0.4,0.719495091164,6.92905166633
76,"Jose Calderon, PG",68.0,39.0,26.7,10.3,0.3,1.8,2.1,5.9,0.69,0.1,1.5,2.0,4.1,16.6,0.827160493827,0.475609756098,0.644927536232,0.34219269103,0.0681818181818,0.185567010309,0.159090909091,0.536363636364,0.296137339056,0.0359712230216,0.394736842105,0.5,0.683333333333,0.765778401122,5.91505098977
77,"DeMar DeRozan, SG",77.0,65.0,21.6,8.6,0.9,2.0,2.9,0.7,0.56,0.23,0.8,2.3,0.9,12.6,0.938271604938,0.792682926829,0.521739130435,0.285714285714,0.204545454545,0.20618556701,0.219696969697,0.0636363636364,0.240343347639,0.0827338129496,0.210526315789,0.575,0.15,0.709677419355,5.20075319854
78,"Sonny Weems, SG",69.0,19.0,19.8,7.5,0.6,2.2,2.8,1.5,0.57,0.36,0.9,1.8,1.6,12.9,0.83950617284,0.231707317073,0.478260869565,0.249169435216,0.136363636364,0.226804123711,0.212121212121,0.136363636364,0.244635193133,0.129496402878,0.236842105263,0.45,0.266666666667,0.713884992987,4.55182176418
