,PLAYER,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,GP_Normalized,GS_Normalized,MIN_Normalized,PPG_Normalized,OFFR_Normalized,DEFR_Normalized,RPG_Normalized,APG_Normalized,SPG_Normalized,BPG_Normalized,TPG_Normalized,FPG_Normalized,A/TO_Normalized,PER_Normalized,scores_Normalized
0,"Isaiah Thomas, PG",82.0,79.0,32.2,22.2,0.6,2.4,3.0,6.2,1.11,0.11,2.7,2.0,2.3,21.5,1.0,0.963414634146,0.759803921569,0.737541528239,0.122448979592,0.233009708738,0.202702702703,0.529914529915,0.518691588785,0.0298913043478,0.586956521739,0.333333333333,0.328571428571,0.529945553539,6.87622573522
1,"Avery Bradley, SG",76.0,72.0,33.4,15.2,0.6,2.3,2.9,2.1,1.54,0.25,1.4,2.2,1.4,13.2,0.925925925926,0.878048780488,0.789215686275,0.504983388704,0.122448979592,0.223300970874,0.195945945946,0.179487179487,0.719626168224,0.0679347826087,0.304347826087,0.366666666667,0.2,0.379310344828,5.85724264571
2,"Jae Crowder, SF",73.0,73.0,31.6,14.2,1.0,4.2,5.1,1.8,1.73,0.48,1.1,2.7,1.6,15.8,0.888888888889,0.890243902439,0.745098039216,0.471760797342,0.204081632653,0.407766990291,0.344594594595,0.153846153846,0.808411214953,0.130434782609,0.239130434783,0.45,0.228571428571,0.426497277677,6.38932613786
3,"Evan Turner, SG",81.0,12.0,28.0,10.5,0.6,4.3,4.9,4.4,0.99,0.35,2.1,1.7,2.1,13.7,0.987654320988,0.146341463415,0.656862745098,0.348837209302,0.122448979592,0.417475728155,0.331081081081,0.376068376068,0.46261682243,0.0951086956522,0.45652173913,0.283333333333,0.3,0.388384754991,5.37273524924
4,"Jared Sullinger, C",81.0,73.0,23.6,10.3,2.4,5.9,8.3,2.3,0.93,0.58,1.3,2.6,1.8,16.8,0.987654320988,0.890243902439,0.549019607843,0.34219269103,0.489795918367,0.572815533981,0.560810810811,0.196581196581,0.434579439252,0.157608695652,0.282608695652,0.433333333333,0.257142857143,0.444646098004,6.59903310108
5,"Kelly Olynyk, C",69.0,8.0,20.2,10.0,1.0,3.0,4.1,1.5,0.75,0.48,1.1,2.4,1.4,16.3,0.83950617284,0.0975609756098,0.46568627451,0.332225913621,0.204081632653,0.291262135922,0.277027027027,0.128205128205,0.35046728972,0.130434782609,0.239130434783,0.4,0.2,0.43557168784,4.39115945534
6,"Marcus Smart, PG",61.0,10.0,27.3,9.1,1.2,2.9,4.2,3.0,1.49,0.3,1.3,3.0,2.3,11.3,0.740740740741,0.121951219512,0.639705882353,0.302325581395,0.244897959184,0.281553398058,0.283783783784,0.25641025641,0.696261682243,0.0815217391304,0.282608695652,0.5,0.328571428571,0.344827586207,5.10515995324
7,"Amir Johnson, PF",79.0,76.0,22.8,7.3,2.3,4.1,6.4,1.7,0.66,1.05,1.2,2.7,1.5,16.0,0.962962962963,0.926829268293,0.529411764706,0.242524916944,0.469387755102,0.398058252427,0.432432432432,0.145299145299,0.308411214953,0.285326086957,0.260869565217,0.45,0.214285714286,0.430127041742,6.05592612132
8,"David Lee, PF†",30.0,4.0,15.7,7.1,1.4,3.0,4.3,1.8,0.4,0.43,1.3,1.7,1.4,15.5,0.358024691358,0.0487804878049,0.355392156863,0.235880398671,0.285714285714,0.291262135922,0.290540540541,0.153846153846,0.18691588785,0.116847826087,0.282608695652,0.283333333333,0.2,0.421052631579,3.51019922522
9,"Tyler Zeller, C",60.0,3.0,11.8,6.1,1.0,1.9,3.0,0.5,0.17,0.37,0.8,1.6,0.6,15.4,0.728395061728,0.0365853658537,0.259803921569,0.202657807309,0.204081632653,0.184466019417,0.202702702703,0.042735042735,0.0794392523364,0.100543478261,0.173913043478,0.266666666667,0.0857142857143,0.419237749546,2.98694202997
