,PLAYER,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,GP_Normalized,GS_Normalized,MIN_Normalized,PPG_Normalized,OFFR_Normalized,DEFR_Normalized,RPG_Normalized,APG_Normalized,SPG_Normalized,BPG_Normalized,TPG_Normalized,FPG_Normalized,A/TO_Normalized,PER_Normalized,scores_Normalized
78,"Kevin Durant, SF",54.0,54.0,34.3,25.9,0.6,7.7,8.4,4.8,1.13,1.67,2.3,1.9,2.1,27.4,0.946428571429,0.947368421053,0.909836065574,0.830128205128,0.142857142857,0.740384615385,0.6,0.424778761062,0.502222222222,0.665338645418,0.389830508475,0.487179487179,0.2625,0.540064102564,8.38891674835
79,"Stephen Curry, PG",53.0,53.0,33.6,25.2,0.6,3.7,4.3,6.4,1.7,0.17,2.9,2.2,2.2,24.5,0.928571428571,0.929824561404,0.890710382514,0.807692307692,0.142857142857,0.355769230769,0.307142857143,0.566371681416,0.755555555556,0.0677290836653,0.491525423729,0.564102564103,0.275,0.49358974359,7.57644196301
80,"Klay Thompson, SG",53.0,53.0,34.2,21.8,0.7,3.1,3.8,2.0,0.79,0.47,1.8,1.9,1.1,16.6,0.928571428571,0.929824561404,0.907103825137,0.698717948718,0.166666666667,0.298076923077,0.271428571429,0.176991150442,0.351111111111,0.187250996016,0.305084745763,0.487179487179,0.1375,0.366987179487,6.212494595
81,"Draymond Green, PF",51.0,51.0,33.4,10.4,1.4,7.0,8.5,7.4,2.1,1.53,2.4,3.0,3.1,17.3,0.892857142857,0.894736842105,0.885245901639,0.333333333333,0.333333333333,0.673076923077,0.607142857143,0.654867256637,0.933333333333,0.609561752988,0.406779661017,0.769230769231,0.3875,0.378205128205,8.7592042349
82,"Andre Iguodala, SF",52.0,0.0,25.8,6.3,0.7,3.2,3.9,3.4,0.9,0.37,0.7,1.2,4.9,12.6,0.910714285714,0.0,0.677595628415,0.201923076923,0.166666666667,0.307692307692,0.278571428571,0.300884955752,0.4,0.147410358566,0.118644067797,0.307692307692,0.6125,0.302884615385,4.73317969917
83,"Ian Clark, SG",49.0,0.0,13.9,6.2,0.2,1.2,1.4,1.3,0.53,0.12,0.6,1.0,2.0,13.3,0.857142857143,0.0,0.352459016393,0.198717948718,0.047619047619,0.115384615385,0.1,0.115044247788,0.235555555556,0.0478087649402,0.101694915254,0.25641025641,0.25,0.314102564103,2.99193978931
84,"JaVale McGee, C",49.0,8.0,9.3,6.1,1.1,1.7,2.8,0.2,0.24,0.69,0.6,1.5,0.4,23.9,0.857142857143,0.140350877193,0.226775956284,0.195512820513,0.261904761905,0.163461538462,0.2,0.0176991150442,0.106666666667,0.274900398406,0.101694915254,0.384615384615,0.05,0.483974358974,3.46469965046
85,"Zaza Pachulia, C",44.0,44.0,18.8,5.9,2.1,3.9,6.0,2.0,0.95,0.41,1.3,2.4,1.6,15.9,0.767857142857,0.771929824561,0.486338797814,0.189102564103,0.5,0.375,0.428571428571,0.176991150442,0.422222222222,0.163346613546,0.220338983051,0.615384615385,0.2,0.355769230769,5.67285257332
86,"Shaun Livingston, PG",50.0,1.0,17.4,5.3,0.4,1.6,2.0,1.7,0.48,0.22,0.8,1.6,2.1,10.3,0.875,0.0175438596491,0.448087431694,0.169871794872,0.0952380952381,0.153846153846,0.142857142857,0.150442477876,0.213333333333,0.0876494023904,0.135593220339,0.410256410256,0.2625,0.266025641026,3.42824496338
87,"David West, PF",42.0,0.0,11.5,4.1,0.6,2.1,2.7,2.1,0.67,0.45,1.0,1.4,2.1,16.5,0.732142857143,0.0,0.286885245902,0.13141025641,0.142857142857,0.201923076923,0.192857142857,0.185840707965,0.297777777778,0.179282868526,0.169491525424,0.358974358974,0.2625,0.365384615385,3.50732757614
88,"Patrick McCaw, PG",44.0,2.0,11.8,3.0,0.2,0.8,1.0,0.9,0.34,0.2,0.5,0.8,2.0,7.3,0.767857142857,0.0350877192982,0.295081967213,0.0961538461538,0.047619047619,0.0769230769231,0.0714285714286,0.0796460176991,0.151111111111,0.0796812749004,0.0847457627119,0.205128205128,0.25,0.217948717949,2.45841246099
89,"Kevon Looney, SF",41.0,3.0,9.0,2.9,0.8,1.7,2.5,0.6,0.22,0.39,0.3,1.5,1.8,14.3,0.714285714286,0.0526315789474,0.218579234973,0.0929487179487,0.190476190476,0.163461538462,0.178571428571,0.0530973451327,0.0977777777778,0.155378486056,0.0508474576271,0.384615384615,0.225,0.330128205128,2.90779906
90,"James Michael McAdoo, SF",27.0,0.0,8.8,2.8,0.5,1.0,1.6,0.4,0.19,0.52,0.4,0.9,0.9,11.9,0.464285714286,0.0,0.213114754098,0.0897435897436,0.119047619048,0.0961538461538,0.114285714286,0.0353982300885,0.0844444444444,0.207171314741,0.0677966101695,0.230769230769,0.1125,0.291666666667,2.12637773449
91,"Briante Weber, PG",3.0,0.0,3.7,2.0,0.0,0.7,0.7,0.3,0.33,0.0,0.3,0.3,1.0,16.1,0.0357142857143,0.0,0.0737704918033,0.0641025641026,0.0,0.0673076923077,0.05,0.0265486725664,0.146666666667,0.0,0.0508474576271,0.0769230769231,0.125,0.358974358974,1.07585526669
92,"Anderson Varejao, C",14.0,1.0,6.6,1.3,0.9,1.1,1.9,0.7,0.21,0.21,0.6,1.1,1.3,9.4,0.232142857143,0.0175438596491,0.153005464481,0.0416666666667,0.214285714286,0.105769230769,0.135714285714,0.0619469026549,0.0933333333333,0.0836653386454,0.101694915254,0.282051282051,0.1625,0.251602564103,1.93692241475
93,"Damian Jones, C",6.0,0.0,4.7,1.0,0.7,0.7,1.3,0.0,0.17,0.17,0.7,1.2,0.0,3.2,0.0892857142857,0.0,0.101092896175,0.0320512820513,0.166666666667,0.0673076923077,0.0928571428571,0.0,0.0755555555556,0.0677290836653,0.118644067797,0.307692307692,0.0,0.152243589744,1.2711259988
94,"Blake Griffin, PF",34.0,34.0,33.4,21.9,2.2,6.6,8.9,4.9,1.09,0.47,2.4,2.6,2.0,23.5,0.589285714286,0.59649122807,0.885245901639,0.701923076923,0.52380952381,0.634615384615,0.635714285714,0.433628318584,0.484444444444,0.187250996016,0.406779661017,0.666666666667,0.25,0.477564102564,7.47341930435
95,"Chris Paul, PG",36.0,36.0,30.9,17.5,0.7,4.6,5.3,9.7,2.25,0.14,2.4,2.4,4.1,27.2,0.625,0.631578947368,0.81693989071,0.560897435897,0.166666666667,0.442307692308,0.378571428571,0.858407079646,1.0,0.0557768924303,0.406779661017,0.615384615385,0.5125,0.536858974359,7.60766928436
96,"J.J. Redick, SG",51.0,51.0,28.4,15.3,0.2,2.0,2.2,1.4,0.69,0.16,1.3,1.6,1.0,14.5,0.892857142857,0.894736842105,0.748633879781,0.490384615385,0.047619047619,0.192307692308,0.157142857143,0.12389380531,0.306666666667,0.0637450199203,0.220338983051,0.410256410256,0.125,0.333333333333,5.00691629574
97,"Jamal Crawford, SG",54.0,1.0,26.9,12.6,0.2,1.5,1.7,2.9,0.7,0.24,1.8,1.4,1.6,11.6,0.946428571429,0.0175438596491,0.707650273224,0.403846153846,0.047619047619,0.144230769231,0.121428571429,0.256637168142,0.311111111111,0.0956175298805,0.305084745763,0.358974358974,0.2,0.286858974359,4.20303113466
98,"DeAndre Jordan, C",54.0,54.0,31.3,12.2,3.6,10.2,13.7,1.2,0.52,1.72,1.6,2.7,0.7,20.8,0.946428571429,0.947368421053,0.827868852459,0.391025641026,0.857142857143,0.980769230769,0.978571428571,0.106194690265,0.231111111111,0.685258964143,0.271186440678,0.692307692308,0.0875,0.434294871795,8.43702877275
99,"Austin Rivers, PG",52.0,24.0,28.3,12.1,0.3,1.8,2.1,3.0,0.71,0.17,1.5,2.5,1.9,11.7,0.910714285714,0.421052631579,0.745901639344,0.387820512821,0.0714285714286,0.173076923077,0.15,0.265486725664,0.315555555556,0.0677290836653,0.254237288136,0.641025641026,0.2375,0.288461538462,4.92999039647
100,"Marreese Speights, C",54.0,1.0,16.6,10.0,1.2,3.5,4.7,0.9,0.35,0.5,0.7,2.9,1.3,20.3,0.946428571429,0.0175438596491,0.426229508197,0.320512820513,0.285714285714,0.336538461538,0.335714285714,0.0796460176991,0.155555555556,0.199203187251,0.118644067797,0.74358974359,0.1625,0.426282051282,4.55410241593
101,"Raymond Felton, PG",52.0,11.0,22.8,7.8,0.5,2.5,3.0,2.7,0.77,0.37,1.1,1.8,2.4,11.9,0.910714285714,0.19298245614,0.595628415301,0.25,0.119047619048,0.240384615385,0.214285714286,0.238938053097,0.342222222222,0.147410358566,0.186440677966,0.461538461538,0.3,0.291666666667,4.49125954593
102,"Luc Mbah a Moute, PF",52.0,48.0,22.4,6.1,0.7,1.7,2.3,0.4,1.04,0.54,0.7,1.7,0.6,10.2,0.910714285714,0.842105263158,0.584699453552,0.195512820513,0.166666666667,0.163461538462,0.164285714286,0.0353982300885,0.462222222222,0.215139442231,0.118644067797,0.435897435897,0.075,0.264423076923,4.63417021751
103,"Brandon Bass, PF",36.0,0.0,11.9,5.7,0.7,1.6,2.3,0.5,0.19,0.22,0.7,0.9,0.8,17.8,0.625,0.0,0.29781420765,0.182692307692,0.166666666667,0.153846153846,0.164285714286,0.0442477876106,0.0844444444444,0.0876494023904,0.118644067797,0.230769230769,0.1,0.386217948718,2.64227793187
104,"Paul Pierce, SF",13.0,7.0,11.8,3.7,0.0,1.4,1.4,0.2,0.23,0.23,0.6,1.9,0.3,4.7,0.214285714286,0.122807017544,0.295081967213,0.11858974359,0.0,0.134615384615,0.1,0.0176991150442,0.102222222222,0.0916334661355,0.101694915254,0.487179487179,0.0375,0.176282051282,1.99959108437
105,"Alan Anderson, SG",21.0,0.0,11.2,3.1,0.1,0.8,1.0,0.5,0.14,0.0,0.3,1.2,1.4,4.8,0.357142857143,0.0,0.27868852459,0.099358974359,0.0238095238095,0.0769230769231,0.0714285714286,0.0442477876106,0.0622222222222,0.0,0.0508474576271,0.307692307692,0.175,0.177884615385,1.72524591879
106,"Wesley Johnson, SF",47.0,3.0,13.1,3.1,0.5,2.7,3.2,0.4,0.47,0.49,0.3,1.4,1.5,9.3,0.821428571429,0.0526315789474,0.330601092896,0.099358974359,0.119047619048,0.259615384615,0.228571428571,0.0353982300885,0.208888888889,0.195219123506,0.0508474576271,0.358974358974,0.1875,0.25,3.19808270895
107,"Diamond Stone, C",5.0,0.0,4.0,2.0,0.2,0.6,0.8,0.0,0.0,0.2,0.2,1.0,0.0,4.1,0.0714285714286,0.0,0.0819672131148,0.0641025641026,0.047619047619,0.0576923076923,0.0571428571429,0.0,0.0,0.0796812749004,0.0338983050847,0.25641025641,0.0,0.166666666667,0.916609064162
108,"Louis Williams, SG",56.0,1.0,24.2,18.4,0.2,2.1,2.3,3.1,1.07,0.18,2.1,1.1,1.5,23.5,0.982142857143,0.0175438596491,0.633879781421,0.589743589744,0.047619047619,0.201923076923,0.164285714286,0.274336283186,0.475555555556,0.0717131474104,0.35593220339,0.282051282051,0.1875,0.477564102564,4.76179050094
109,"D'Angelo Russell, PG",40.0,40.0,26.5,14.2,0.6,3.2,3.8,4.8,1.2,0.3,2.6,2.0,1.9,15.6,0.696428571429,0.701754385965,0.696721311475,0.455128205128,0.142857142857,0.307692307692,0.271428571429,0.424778761062,0.533333333333,0.119521912351,0.440677966102,0.512820512821,0.2375,0.350961538462,5.8916045201
110,"Nick Young, SG",49.0,49.0,26.5,14.0,0.5,1.9,2.3,1.0,0.65,0.29,0.6,2.4,1.7,15.6,0.857142857143,0.859649122807,0.696721311475,0.448717948718,0.119047619048,0.182692307692,0.164285714286,0.0884955752212,0.288888888889,0.115537848606,0.101694915254,0.615384615385,0.2125,0.350961538462,5.10172026298
111,"Jordan Clarkson, PG",56.0,3.0,27.3,13.7,0.7,2.1,2.8,2.1,1.23,0.09,1.8,1.9,1.2,13.5,0.982142857143,0.0526315789474,0.718579234973,0.439102564103,0.166666666667,0.201923076923,0.2,0.185840707965,0.546666666667,0.0358565737052,0.305084745763,0.487179487179,0.15,0.317307692308,4.78898185234
112,"Julius Randle, PF",48.0,47.0,28.4,13.0,1.8,6.3,8.0,3.6,0.73,0.44,2.5,3.5,1.4,15.5,0.839285714286,0.824561403509,0.748633879781,0.416666666667,0.428571428571,0.605769230769,0.571428571429,0.318584070796,0.324444444444,0.175298804781,0.423728813559,0.897435897436,0.175,0.349358974359,7.09876790039
113,"Brandon Ingram, SF",56.0,17.0,27.6,8.1,0.7,3.4,4.1,1.9,0.45,0.43,1.3,1.9,1.5,7.4,0.982142857143,0.298245614035,0.726775956284,0.259615384615,0.166666666667,0.326923076923,0.292857142857,0.16814159292,0.2,0.171314741036,0.220338983051,0.487179487179,0.1875,0.219551282051,4.70725278476
114,"Luol Deng, SF",52.0,49.0,27.1,7.8,1.2,4.3,5.5,1.4,0.88,0.37,0.8,1.1,1.8,10.4,0.910714285714,0.859649122807,0.713114754098,0.25,0.285714285714,0.413461538462,0.392857142857,0.12389380531,0.391111111111,0.147410358566,0.135593220339,0.282051282051,0.225,0.267628205128,5.39819911216
115,"Timofey Mozgov, C",52.0,52.0,20.7,7.5,1.9,3.0,4.9,0.8,0.31,0.58,1.3,2.4,0.6,12.2,0.910714285714,0.912280701754,0.53825136612,0.240384615385,0.452380952381,0.288461538462,0.35,0.070796460177,0.137777777778,0.231075697211,0.220338983051,0.615384615385,0.075,0.296474358974,5.33932135239
116,"Larry Nance Jr., PF",37.0,0.0,22.2,7.0,1.8,3.8,5.6,1.4,1.16,0.65,0.9,2.4,1.6,15.9,0.642857142857,0.0,0.579234972678,0.224358974359,0.428571428571,0.365384615385,0.4,0.12389380531,0.515555555556,0.258964143426,0.152542372881,0.615384615385,0.2,0.355769230769,4.86251685718
117,"Tarik Black, C",44.0,7.0,16.4,6.1,2.3,3.2,5.6,0.7,0.39,0.55,0.9,2.7,0.8,16.0,0.767857142857,0.122807017544,0.420765027322,0.195512820513,0.547619047619,0.307692307692,0.4,0.0619469026549,0.173333333333,0.219123505976,0.152542372881,0.692307692308,0.1,0.357371794872,4.51887896557
118,"Ivica Zubac, C",21.0,1.0,13.4,6.0,1.2,2.7,3.9,0.6,0.24,0.86,0.8,1.2,0.8,17.3,0.357142857143,0.0175438596491,0.338797814208,0.192307692308,0.285714285714,0.259615384615,0.278571428571,0.0530973451327,0.106666666667,0.342629482072,0.135593220339,0.307692307692,0.1,0.378205128205,3.15357747232
119,"Thomas Robinson, PF",34.0,1.0,11.0,3.9,1.7,2.7,4.4,0.7,0.47,0.26,0.7,1.6,0.9,16.3,0.589285714286,0.0175438596491,0.273224043716,0.125,0.404761904762,0.259615384615,0.314285714286,0.0619469026549,0.208888888889,0.103585657371,0.118644067797,0.410256410256,0.1125,0.362179487179,3.36171803546
120,"Jose Calderon, PG",24.0,11.0,12.2,3.3,0.3,1.4,1.8,2.1,0.29,0.04,1.1,0.9,2.0,9.2,0.410714285714,0.19298245614,0.306010928962,0.105769230769,0.0714285714286,0.134615384615,0.128571428571,0.185840707965,0.128888888889,0.0159362549801,0.186440677966,0.230769230769,0.25,0.248397435897,2.59636548267
121,"Marcelo Huertas, PG",22.0,1.0,10.4,2.8,0.1,1.0,1.1,2.3,0.45,0.09,0.9,0.7,2.7,9.6,0.375,0.0175438596491,0.256830601093,0.0897435897436,0.0238095238095,0.0961538461538,0.0785714285714,0.203539823009,0.2,0.0358565737052,0.152542372881,0.179487179487,0.3375,0.254807692308,2.30138649041
122,"Metta World Peace, SF",18.0,1.0,4.5,1.0,0.2,0.3,0.5,0.3,0.17,0.11,0.2,0.7,1.7,0.3,0.303571428571,0.0175438596491,0.0956284153005,0.0320512820513,0.047619047619,0.0288461538462,0.0357142857143,0.0265486725664,0.0755555555556,0.0438247011952,0.0338983050847,0.179487179487,0.2125,0.105769230769,1.23855811741
123,"Eric Bledsoe, PG",54.0,54.0,33.1,21.2,0.9,4.1,4.9,6.1,1.33,0.43,3.3,2.6,1.9,21.0,0.946428571429,0.947368421053,0.877049180328,0.679487179487,0.214285714286,0.394230769231,0.35,0.53982300885,0.591111111111,0.171314741036,0.559322033898,0.666666666667,0.2375,0.4375,7.61208739737
124,"Devin Booker, SG",54.0,54.0,34.6,21.1,0.6,2.2,2.8,3.2,0.89,0.26,2.9,3.2,1.1,14.2,0.946428571429,0.947368421053,0.918032786885,0.676282051282,0.142857142857,0.211538461538,0.2,0.283185840708,0.395555555556,0.103585657371,0.491525423729,0.820512820513,0.1375,0.328525641026,6.60289837395
125,"TJ Warren, SF",42.0,35.0,29.3,13.2,1.7,2.3,4.0,0.9,1.21,0.4,0.8,2.8,1.2,13.7,0.732142857143,0.614035087719,0.773224043716,0.423076923077,0.404761904762,0.221153846154,0.285714285714,0.0796460176991,0.537777777778,0.159362549801,0.135593220339,0.717948717949,0.15,0.320512820513,5.55495005236
126,"Brandon Knight, PG",52.0,5.0,21.2,11.0,0.5,1.8,2.2,2.4,0.52,0.08,1.7,1.6,1.4,12.5,0.910714285714,0.0877192982456,0.551912568306,0.352564102564,0.119047619048,0.173076923077,0.157142857143,0.212389380531,0.231111111111,0.0318725099602,0.28813559322,0.410256410256,0.175,0.301282051282,4.00222471046
127,"Tyson Chandler, C",45.0,44.0,27.8,8.6,3.4,8.2,11.6,0.6,0.69,0.49,1.4,2.7,0.4,16.9,0.785714285714,0.771929824561,0.732240437158,0.275641025641,0.809523809524,0.788461538462,0.828571428571,0.0530973451327,0.306666666667,0.195219123506,0.237288135593,0.692307692308,0.05,0.371794871795,6.89845618463
128,"Marquese Chriss, PF",55.0,48.0,18.7,7.5,1.1,2.3,3.4,0.7,0.73,0.58,1.1,3.1,0.6,10.6,0.964285714286,0.842105263158,0.483606557377,0.240384615385,0.261904761905,0.221153846154,0.242857142857,0.0619469026549,0.324444444444,0.231075697211,0.186440677966,0.794871794872,0.075,0.270833333333,5.2009107516
129,"Alex Len, C",52.0,11.0,19.6,7.3,1.9,4.4,6.3,0.5,0.37,1.27,1.2,3.0,0.4,14.7,0.910714285714,0.19298245614,0.508196721311,0.233974358974,0.452380952381,0.423076923077,0.45,0.0442477876106,0.164444444444,0.505976095618,0.203389830508,0.769230769231,0.05,0.336538461538,5.24515308655
130,"Jared Dudley, SF",38.0,7.0,20.9,7.1,0.5,2.8,3.4,1.6,0.63,0.24,1.1,2.4,1.5,11.7,0.660714285714,0.122807017544,0.543715846995,0.227564102564,0.119047619048,0.269230769231,0.242857142857,0.141592920354,0.28,0.0956175298805,0.186440677966,0.615384615385,0.1875,0.288461538462,3.980934066
131,"P.J. Tucker, SF",55.0,17.0,28.6,6.9,1.6,4.3,5.9,1.3,1.55,0.25,0.9,2.5,1.4,10.7,0.964285714286,0.298245614035,0.754098360656,0.221153846154,0.380952380952,0.413461538462,0.421428571429,0.115044247788,0.688888888889,0.0996015936255,0.152542372881,0.641025641026,0.175,0.272435897436,5.59816466762
132,"Leandro Barbosa, SG",51.0,0.0,13.2,5.7,0.2,1.2,1.5,1.2,0.45,0.1,0.5,1.1,2.3,12.5,0.892857142857,0.0,0.333333333333,0.182692307692,0.047619047619,0.115384615385,0.107142857143,0.106194690265,0.2,0.0398406374502,0.0847457627119,0.282051282051,0.2875,0.301282051282,2.98064372779
133,"Dragan Bender, PF",38.0,0.0,12.7,3.2,0.4,1.7,2.2,0.4,0.24,0.5,0.7,1.6,0.6,5.9,0.660714285714,0.0,0.319672131148,0.102564102564,0.0952380952381,0.163461538462,0.157142857143,0.0353982300885,0.106666666667,0.199203187251,0.118644067797,0.410256410256,0.075,0.195512820513,2.63947439284
134,"Alan Williams, PF",22.0,0.0,7.3,3.2,1.4,1.7,3.1,0.0,0.32,0.64,0.6,1.7,0.1,19.1,0.375,0.0,0.172131147541,0.102564102564,0.333333333333,0.163461538462,0.221428571429,0.0,0.142222222222,0.254980079681,0.101694915254,0.435897435897,0.0125,0.407051282051,2.72226462843
135,"Tyler Ulis, PG",35.0,0.0,9.1,3.2,0.3,0.5,0.7,1.2,0.57,0.03,0.7,0.8,1.7,9.4,0.607142857143,0.0,0.22131147541,0.102564102564,0.0714285714286,0.0480769230769,0.05,0.106194690265,0.253333333333,0.0119521912351,0.118644067797,0.205128205128,0.2125,0.251602564103,2.25987898148
136,"John Jenkins, SG",4.0,0.0,3.3,1.8,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,17.7,0.0535714285714,0.0,0.0628415300546,0.0576923076923,0.0,0.0288461538462,0.0214285714286,0.0265486725664,0.0,0.0,0.0,0.0,0.0,0.384615384615,0.635544048775
137,"Ronnie Price, PG",2.0,0.0,3.5,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,18.8,0.0178571428571,0.0,0.068306010929,0.0480769230769,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0847457627119,0.0,0.0,0.402243589744,0.843451651541
138,"Derrick Jones Jr., SF",6.0,0.0,3.3,0.8,0.2,0.0,0.2,0.2,0.0,0.17,0.0,0.2,0.0,13.3,0.0892857142857,0.0,0.0628415300546,0.025641025641,0.047619047619,0.0,0.0142857142857,0.0176991150442,0.0,0.0677290836653,0.0,0.0512820512821,0.0,0.314102564103,0.69048584598
139,"DeMarcus Cousins, PF",53.0,53.0,34.6,27.8,2.1,8.6,10.7,4.8,1.38,1.34,3.7,3.8,1.3,26.6,0.928571428571,0.929824561404,0.918032786885,0.891025641026,0.5,0.826923076923,0.764285714286,0.424778761062,0.613333333333,0.533864541833,0.627118644068,0.974358974359,0.1625,0.527243589744,9.62186105349
140,"Rudy Gay, SF",30.0,30.0,33.8,18.7,1.2,5.2,6.3,2.8,1.5,0.87,2.5,2.6,1.1,18.1,0.517857142857,0.526315789474,0.896174863388,0.599358974359,0.285714285714,0.5,0.45,0.247787610619,0.666666666667,0.346613545817,0.423728813559,0.666666666667,0.1375,0.391025641026,6.65541000015
141,"Darren Collison, PG",47.0,42.0,30.8,13.7,0.4,1.7,2.1,4.1,1.11,0.09,1.6,2.0,2.7,15.4,0.821428571429,0.736842105263,0.814207650273,0.439102564103,0.0952380952381,0.163461538462,0.15,0.362831858407,0.493333333333,0.0358565737052,0.271186440678,0.512820512821,0.3375,0.347756410256,5.58156565397
142,"Ty Lawson, PG",51.0,17.0,24.6,9.0,0.6,2.0,2.6,4.5,1.1,0.1,1.8,1.5,2.5,14.3,0.892857142857,0.298245614035,0.644808743169,0.288461538462,0.142857142857,0.192307692308,0.185714285714,0.398230088496,0.488888888889,0.0398406374502,0.305084745763,0.384615384615,0.3125,0.330128205128,4.90454010974
143,"Arron Afflalo, SG",47.0,32.0,25.5,7.9,0.2,1.7,1.9,1.2,0.36,0.13,0.7,1.8,1.8,8.2,0.821428571429,0.561403508772,0.669398907104,0.253205128205,0.047619047619,0.163461538462,0.135714285714,0.106194690265,0.16,0.0517928286853,0.118644067797,0.461538461538,0.225,0.232371794872,4.00777283046
144,"Garrett Temple, SG",49.0,15.0,26.6,7.7,0.6,2.1,2.7,2.2,1.18,0.45,1.0,2.2,2.2,11.2,0.857142857143,0.263157894737,0.699453551913,0.246794871795,0.142857142857,0.201923076923,0.192857142857,0.194690265487,0.524444444444,0.179282868526,0.169491525424,0.564102564103,0.275,0.280448717949,4.79164692416
145,"Matt Barnes, SF",52.0,13.0,25.1,7.6,1.0,4.3,5.3,2.8,0.65,0.31,1.5,2.6,1.8,10.1,0.910714285714,0.228070175439,0.658469945355,0.24358974359,0.238095238095,0.413461538462,0.378571428571,0.247787610619,0.288888888889,0.123505976096,0.254237288136,0.666666666667,0.225,0.262820512821,5.13987929845
146,"Anthony Tolliver, PF",43.0,6.0,23.1,7.3,1.0,2.8,3.7,0.9,0.6,0.23,0.8,1.7,1.1,11.7,0.75,0.105263157895,0.603825136612,0.233974358974,0.238095238095,0.269230769231,0.264285714286,0.0796460176991,0.266666666667,0.0916334661355,0.135593220339,0.435897435897,0.1375,0.288461538462,3.90007272029
147,"Ben McLemore, SG",40.0,19.0,17.2,6.4,0.3,1.1,1.4,0.8,0.55,0.1,0.8,1.3,1.0,9.0,0.696428571429,0.333333333333,0.44262295082,0.205128205128,0.0714285714286,0.105769230769,0.1,0.070796460177,0.244444444444,0.0398406374502,0.135593220339,0.333333333333,0.125,0.245192307692,3.14891126634
148,"Kosta Koufos, C",55.0,46.0,19.2,6.2,1.6,3.8,5.5,0.6,0.56,0.62,0.9,2.3,0.7,14.3,0.964285714286,0.80701754386,0.497267759563,0.198717948718,0.380952380952,0.365384615385,0.392857142857,0.0530973451327,0.248888888889,0.247011952191,0.152542372881,0.589743589744,0.0875,0.330128205128,5.31539545959
149,"Jordan Farmar, PG",2.0,0.0,17.5,6.0,0.5,1.0,1.5,4.5,1.0,0.0,1.5,0.5,3.0,14.5,0.0178571428571,0.0,0.450819672131,0.192307692308,0.119047619048,0.0961538461538,0.107142857143,0.398230088496,0.444444444444,0.0,0.254237288136,0.128205128205,0.375,0.333333333333,2.91677911225
150,"Omri Casspi, SF",22.0,2.0,18.0,5.9,0.9,3.2,4.1,1.2,0.45,0.05,0.8,1.0,1.5,11.5,0.375,0.0350877192982,0.464480874317,0.189102564103,0.214285714286,0.307692307692,0.292857142857,0.106194690265,0.2,0.0199203187251,0.135593220339,0.25641025641,0.1875,0.285256410256,3.06938121855
151,"Willie Cauley-Stein, C",48.0,0.0,12.7,5.6,0.9,1.7,2.6,0.5,0.44,0.44,0.5,1.8,1.0,16.4,0.839285714286,0.0,0.319672131148,0.179487179487,0.214285714286,0.163461538462,0.185714285714,0.0442477876106,0.195555555556,0.175298804781,0.0847457627119,0.461538461538,0.125,0.363782051282,3.35207498686
152,"Malachi Richardson, SG",20.0,0.0,8.3,3.5,0.1,0.7,0.8,0.5,0.2,0.05,0.4,1.0,1.3,10.0,0.339285714286,0.0,0.199453551913,0.112179487179,0.0238095238095,0.0673076923077,0.0571428571429,0.0442477876106,0.0888888888889,0.0199203187251,0.0677966101695,0.25641025641,0.1625,0.261217948718,1.70016063716
153,"Skal Labissiere, PF",7.0,0.0,6.1,2.9,1.0,0.7,1.7,0.0,0.29,0.0,0.3,0.0,0.0,22.1,0.107142857143,0.0,0.139344262295,0.0929487179487,0.238095238095,0.0673076923077,0.121428571429,0.0,0.128888888889,0.0,0.0508474576271,0.0,0.0,0.455128205128,1.40113189086
154,"Georgios Papagiannis, C",3.0,0.0,3.3,0.7,0.0,0.3,0.3,0.0,0.0,0.0,0.3,1.0,0.0,-1.2,0.0357142857143,0.0,0.0628415300546,0.0224358974359,0.0,0.0288461538462,0.0214285714286,0.0,0.0,0.0,0.0508474576271,0.25641025641,0.0,0.0817307692308,0.560254921748
155,"Jimmy Butler, SF",49.0,48.0,36.5,24.5,1.7,4.8,6.4,4.8,1.82,0.29,2.1,1.7,2.3,25.6,0.857142857143,0.842105263158,0.969945355191,0.785256410256,0.404761904762,0.461538461538,0.457142857143,0.424778761062,0.808888888889,0.115537848606,0.35593220339,0.435897435897,0.2875,0.511217948718,7.71764619575
156,"Dwyane Wade, SG",48.0,47.0,30.4,19.1,1.1,3.4,4.5,3.8,1.56,0.73,2.2,1.9,1.7,19.8,0.839285714286,0.824561403509,0.803278688525,0.612179487179,0.261904761905,0.326923076923,0.321428571429,0.336283185841,0.693333333333,0.290836653386,0.372881355932,0.487179487179,0.2125,0.418269230769,6.8008449502
157,"Taj Gibson, PF",53.0,53.0,27.3,11.6,2.2,4.8,7.0,1.1,0.51,0.94,1.4,2.3,0.8,15.6,0.928571428571,0.929824561404,0.718579234973,0.371794871795,0.52380952381,0.461538461538,0.5,0.0973451327434,0.226666666667,0.374501992032,0.237288135593,0.589743589744,0.1,0.350961538462,6.41062513733
