id,date,home_team,home_team_score,visit_team,visit_team_score
280414018,2008-04-14,NY Knicks,93,Boston Celtics,99
280416002,2008-04-16,Boston Celtics,105,Brooklyn,94
271031017,2008-10-31,Brooklyn Nets,112,Chicago,103
271102017,2008-11-02,Brooklyn Nets,69,Toronto,106
271103020,2008-11-03,Philadelphia,88,Brooklyn Nets,93
271106017,2008-11-06,Brooklyn Nets,87,Atlanta,82
271108017,2008-11-08,Brooklyn Nets,87,Washington,85
271110017,2008-11-10,Brooklyn Nets,101,Boston,112
271112017,2008-11-12,Brooklyn Nets,82,New Orleans,84
271114002,2008-11-14,Boston,91,Brooklyn Nets,69
271116017,2008-11-16,Brooklyn Nets,70,Orlando,95
271117017,2008-11-17,Brooklyn Nets,87,Miami,91
271119026,2008-11-19,Utah,102,Brooklyn Nets,75
271121022,2008-11-21,Portland,101,Brooklyn Nets,106
271123025,2008-11-23,Oklahoma City,93,Brooklyn Nets,98
271125013,2008-11-25,Los Angeles,100,Brooklyn Nets,102
271127017,2008-11-27,Brooklyn Nets,103,Memphis,110
271201017,2008-12-01,Brooklyn Nets,94,Philadelphia,92
271202008,2008-12-02,Detroit,118,Brooklyn Nets,95
271204005,2008-12-04,Cleveland,79,Brooklyn Nets,100
271205017,2008-12-05,Brooklyn Nets,93,NY Knicks,100
271207017,2008-12-07,Brooklyn Nets,89,Houston,96
271209027,2008-12-09,Washington,104,Brooklyn Nets,89
271211017,2008-12-11,Brooklyn Nets,82,LA,91
271214017,2008-12-14,Brooklyn Nets,105,Cleveland,97
271215018,2008-12-15,NY Knicks,94,Brooklyn Nets,86
271218017,2008-12-18,Brooklyn Nets,101,Sacramento,106
271220014,2008-12-20,Miami,103,Brooklyn Nets,107
271222017,2008-12-22,Brooklyn Nets,100,Golden State,95
271226017,2008-12-26,Brooklyn Nets,83,Detroit,101
271228017,2008-12-28,Brooklyn Nets,109,Washington,106
271229015,2008-12-29,Milwaukee,95,Brooklyn Nets,97
280102019,2008-01-02,Orlando,95,Brooklyn Nets,96
280104017,2008-01-04,Brooklyn Nets,102,Charlotte,96
280105001,2008-01-05,Atlanta,107,Brooklyn Nets,113
280108030,2008-01-08,Charlotte,115,Brooklyn Nets,99
280109017,2008-01-09,Brooklyn Nets,99,Oklahoma City,88
280111017,2008-01-11,Brooklyn Nets,77,Boston,86
280114017,2008-01-14,Brooklyn Nets,73,Portland,99
280116017,2008-01-16,Brooklyn Nets,105,NY Knicks,111
280119012,2008-01-19,LA,120,Brooklyn Nets,107
280120021,2008-01-20,Phoenix,116,Brooklyn Nets,92
280122023,2008-01-22,Sacramento,128,Brooklyn Nets,94
280124009,2008-01-24,Golden State,121,Brooklyn Nets,119
280125007,2008-01-25,Denver,100,Brooklyn Nets,85
280127016,2008-01-27,Minnesota,98,Brooklyn Nets,95
280129017,2008-01-29,Brooklyn Nets,87,Milwaukee,80
280201014,2008-02-01,Miami,85,Brooklyn Nets,94
280202001,2008-02-02,Atlanta,104,Brooklyn Nets,92
280205017,2008-02-05,Brooklyn Nets,90,Los Angeles,105
280206019,2008-02-06,Orlando,100,Brooklyn Nets,84
280208030,2008-02-08,Charlotte,90,Brooklyn Nets,104
280210017,2008-02-10,Brooklyn Nets,101,Dallas,82
280212017,2008-02-12,Brooklyn Nets,92,Minnesota,88
280213028,2008-02-13,Toronto,109,Brooklyn Nets,91
280220017,2008-02-20,Brooklyn Nets,110,Chicago,102
280222011,2008-02-22,Indiana,113,Brooklyn Nets,103
280223017,2008-02-23,Brooklyn Nets,102,Indiana,91
280226017,2008-02-26,Brooklyn Nets,92,Orlando,102
280228017,2008-02-28,Brooklyn Nets,120,Milwaukee,106
280302017,2008-03-02,Brooklyn Nets,83,San Antonio,93
280304024,2008-03-04,San Antonio,81,Brooklyn Nets,70
280305029,2008-03-05,Memphis,100,Brooklyn Nets,93
280307003,2008-03-07,New Orleans,107,Brooklyn Nets,96
280308006,2008-03-08,Dallas,111,Brooklyn Nets,91
280310010,2008-03-10,Houston,91,Brooklyn Nets,73
280312017,2008-03-12,Brooklyn Nets,104,Cleveland,99
280315017,2008-03-15,Brooklyn Nets,117,Utah,115
280318004,2008-03-18,Chicago,112,Brooklyn Nets,96
280319017,2008-03-19,Brooklyn Nets,125,Atlanta,117
280321017,2008-03-21,Brooklyn Nets,114,Denver,125
280322020,2008-03-22,Philadelphia,91,Brooklyn Nets,87
280324018,2008-03-24,NY Knicks,91,Brooklyn Nets,106
280326017,2008-03-26,Brooklyn Nets,124,Indiana,117
280328011,2008-03-28,Indiana,123,Brooklyn Nets,115
280329017,2008-03-29,Brooklyn Nets,104,Phoenix,110
280401017,2008-04-01,Brooklyn Nets,99,Philadelphia,108
280404008,2008-04-04,Detroit,106,Brooklyn Nets,87
280405017,2008-04-05,Brooklyn Nets,99,Toronto,90
280409005,2008-04-09,Cleveland,104,Brooklyn Nets,83
280411028,2008-04-11,Toronto,113,Brooklyn Nets,85
280412015,2008-04-12,Milwaukee,98,Brooklyn Nets,111
280415017,2008-04-15,Brooklyn Nets,112,Charlotte,108
280416002,2008-04-16,Boston,105,Brooklyn Nets,94
271102005,2008-11-02,Cleveland,110,New York Knicks,106
271104018,2008-11-04,New York Knicks,97,Minnesota,93
271106018,2008-11-06,New York Knicks,119,Denver,112
271109018,2008-11-09,New York Knicks,102,Orlando,112
271111018,2008-11-11,New York Knicks,72,Miami,75
271113021,2008-11-13,Phoenix,113,New York Knicks,102
271114012,2008-11-14,LA,84,New York Knicks,81
271116023,2008-11-16,Sacramento,123,New York Knicks,118
271117007,2008-11-17,Denver,115,New York Knicks,83
271120018,2008-11-20,New York Knicks,82,Golden State,108
271121008,2008-11-21,Detroit,98,New York Knicks,86
271124018,2008-11-24,New York Knicks,85,Chicago,78
271126018,2008-11-26,New York Knicks,113,Utah,109
271129002,2008-11-29,Boston,104,New York Knicks,59
271130018,2008-11-30,New York Knicks,91,Milwaukee,88
271202018,2008-12-02,New York Knicks,104,Phoenix,115
271205017,2008-12-05,Brooklyn,93,New York Knicks,100
271207020,2008-12-07,Philadelphia,101,New York Knicks,90
271208018,2008-12-08,New York Knicks,77,Philadelphia,105
271210018,2008-12-10,New York Knicks,89,Dallas,99
271212018,2008-12-12,New York Knicks,110,Oklahoma City,117
271214004,2008-12-14,Chicago,101,New York Knicks,96
271215018,2008-12-15,New York Knicks,94,Brooklyn,86
271217018,2008-12-17,New York Knicks,92,Indiana,119
271219018,2008-12-19,New York Knicks,108,Cleveland,90
271221030,2008-12-21,Charlotte,105,New York Knicks,95
271223018,2008-12-23,New York Knicks,90,Los Angeles,95
271226019,2008-12-26,Orlando,110,New York Knicks,96
271230018,2008-12-30,New York Knicks,83,Chicago,100
280102018,2008-01-02,New York Knicks,97,Sacramento,107
280104024,2008-01-04,San Antonio,97,New York Knicks,93
280105010,2008-01-05,Houston,103,New York Knicks,91
280108004,2008-01-08,Chicago,100,New York Knicks,105
280109018,2008-01-09,New York Knicks,92,Houston,101
280111018,2008-01-11,New York Knicks,90,Toronto,99
280113018,2008-01-13,New York Knicks,89,Detroit,65
280115018,2008-01-15,New York Knicks,105,Washington,93
280116017,2008-01-16,Brooklyn,105,New York Knicks,111
280118027,2008-01-18,Washington,111,New York Knicks,98
280119014,2008-01-19,Miami,84,New York Knicks,88
280121018,2008-01-21,New York Knicks,93,Boston,109
280125018,2008-01-25,New York Knicks,89,Philadelphia,81
280127009,2008-01-27,Golden State,106,New York Knicks,104
280129013,2008-01-29,Los Angeles,120,New York Knicks,109
280130026,2008-01-30,Utah,100,New York Knicks,89
280201022,2008-02-01,Portland,94,New York Knicks,88
280202025,2008-02-02,Oklahoma City,86,New York Knicks,85
280204018,2008-02-04,New York Knicks,94,LA,103
280206018,2008-02-06,New York Knicks,100,Indiana,103
280208018,2008-02-08,New York Knicks,93,San Antonio,99
280209015,2008-02-09,Milwaukee,98,New York Knicks,99
280213002,2008-02-13,Boston,111,New York Knicks,103
280219027,2008-02-19,Washington,100,New York Knicks,113
280220020,2008-02-20,Philadelphia,124,New York Knicks,84
280222018,2008-02-22,New York Knicks,103,Toronto,99
280224028,2008-02-24,Toronto,115,New York Knicks,92
280227018,2008-02-27,New York Knicks,113,Charlotte,89
280301019,2008-03-01,Orlando,118,New York Knicks,92
280303018,2008-03-03,New York Knicks,88,New Orleans,100
280305018,2008-03-05,New York Knicks,105,Cleveland,119
280307018,2008-03-07,New York Knicks,97,Detroit,101
280308018,2008-03-08,New York Knicks,114,Portland,120
280310006,2008-03-10,Dallas,108,New York Knicks,79
280312014,2008-03-12,Miami,88,New York Knicks,91
280316018,2008-03-16,New York Knicks,98,Atlanta,109
280317011,2008-03-17,Indiana,110,New York Knicks,98
280321018,2008-03-21,New York Knicks,106,Memphis,120
280322016,2008-03-22,Minnesota,114,New York Knicks,93
280324018,2008-03-24,New York Knicks,91,Brooklyn,106
280326018,2008-03-26,New York Knicks,103,Miami,96
280328028,2008-03-28,Toronto,103,New York Knicks,95
280330001,2008-03-30,Atlanta,114,New York Knicks,109
280401015,2008-04-01,Milwaukee,119,New York Knicks,115
280402029,2008-04-02,Memphis,130,New York Knicks,114
280404003,2008-04-04,New Orleans,118,New York Knicks,110
280406018,2008-04-06,New York Knicks,100,Orlando,90
280408008,2008-04-08,Detroit,94,New York Knicks,98
280409018,2008-04-09,New York Knicks,109,Charlotte,107
280411018,2008-04-11,New York Knicks,104,Atlanta,116
280414018,2008-04-14,New York Knicks,93,Boston,99
280416011,2008-04-16,Indiana,132,New York Knicks,123
271031028,2008-10-31,Toronto,106,Philadelphia 76ers,97
271102004,2008-11-02,Chicago,85,Philadelphia 76ers,96
271103020,2008-11-03,Philadelphia 76ers,88,Brooklyn,93
271107020,2008-11-07,Philadelphia 76ers,94,Charlotte,63
271109020,2008-11-09,Philadelphia 76ers,103,Toronto,105
271111020,2008-11-11,Philadelphia 76ers,72,New Orleans,93
271113006,2008-11-13,Dallas,99,Philadelphia 76ers,84
271114003,2008-11-14,New Orleans,95,Philadelphia 76ers,76
271116020,2008-11-16,Philadelphia 76ers,92,Portland,88
271120027,2008-11-20,Washington,116,Philadelphia 76ers,101
271123008,2008-11-23,Detroit,83,Philadelphia 76ers,78
271124020,2008-11-24,Philadelphia 76ers,98,Golden State,100
271127015,2008-11-27,Milwaukee,99,Philadelphia 76ers,114
271128020,2008-11-28,Philadelphia 76ers,95,Utah,106
271130020,2008-11-30,Philadelphia 76ers,85,Washington,84
271201017,2008-12-01,Brooklyn,94,Philadelphia 76ers,92
271203020,2008-12-03,Philadelphia 76ers,79,Atlanta,88
271205020,2008-12-05,Philadelphia 76ers,103,Boston,113
271207020,2008-12-07,Philadelphia 76ers,101,NY Knicks,90
271208018,2008-12-08,NY Knicks,77,Philadelphia 76ers,105
271210020,2008-12-10,Philadelphia 76ers,100,Houston,88
271212020,2008-12-12,Philadelphia 76ers,98,Minnesota,94
271214020,2008-12-14,Philadelphia 76ers,99,Sacramento,109
271215005,2008-12-15,Cleveland,86,Philadelphia 76ers,92
271219011,2008-12-19,Indiana,102,Philadelphia 76ers,85
271221020,2008-12-21,Philadelphia 76ers,101,Los Angeles,106
271222029,2008-12-22,Memphis,97,Philadelphia 76ers,99
271226020,2008-12-26,Philadelphia 76ers,96,Miami,85
271228023,2008-12-28,Sacramento,80,Philadelphia 76ers,92
271230022,2008-12-30,Portland,97,Philadelphia 76ers,72
271231025,2008-12-31,Oklahoma City,90,Philadelphia 76ers,98
280102026,2008-01-02,Utah,110,Philadelphia 76ers,107
280104013,2008-01-04,Los Angeles,124,Philadelphia 76ers,93
280106007,2008-01-06,Denver,109,Philadelphia 76ers,96
280108020,2008-01-08,Philadelphia 76ers,83,Milwaukee,87
280109028,2008-01-09,Toronto,109,Philadelphia 76ers,96
280111020,2008-01-11,Philadelphia 76ers,97,Chicago,100
280114024,2008-01-14,San Antonio,89,Philadelphia 76ers,82
280115010,2008-01-15,Houston,107,Philadelphia 76ers,111
280118002,2008-01-18,Boston,116,Philadelphia 76ers,89
280119020,2008-01-19,Philadelphia 76ers,99,Toronto,95
280121020,2008-01-21,Philadelphia 76ers,103,Indiana,110
280123020,2008-01-23,Philadelphia 76ers,78,Detroit,86
280125018,2008-01-25,NY Knicks,89,Philadelphia 76ers,81
280126030,2008-01-26,Charlotte,96,Philadelphia 76ers,103
280130020,2008-01-30,Philadelphia 76ers,112,Milwaukee,69
280201020,2008-02-01,Philadelphia 76ers,106,Orlando,108
280204001,2008-02-04,Atlanta,96,Philadelphia 76ers,91
280205020,2008-02-05,Philadelphia 76ers,101,Washington,96
280207020,2008-02-07,Philadelphia 76ers,101,Miami,84
280209020,2008-02-09,Philadelphia 76ers,101,LA,80
280211020,2008-02-11,Philadelphia 76ers,84,Dallas,76
280213020,2008-02-13,Philadelphia 76ers,102,Memphis,88
280219016,2008-02-19,Minnesota,104,Philadelphia 76ers,88
280220020,2008-02-20,Philadelphia 76ers,124,NY Knicks,84
280222019,2008-02-22,Orlando,115,Philadelphia 76ers,99
280223014,2008-02-23,Miami,96,Philadelphia 76ers,101
280227020,2008-02-27,Philadelphia 76ers,101,Orlando,89
280301021,2008-03-01,Phoenix,114,Philadelphia 76ers,119
280303012,2008-03-03,LA,80,Philadelphia 76ers,106
280307020,2008-03-07,Philadelphia 76ers,117,Oklahoma City,83
280309015,2008-03-09,Milwaukee,97,Philadelphia 76ers,119
280310020,2008-03-10,Philadelphia 76ers,86,Boston,100
280312008,2008-03-12,Detroit,82,Philadelphia 76ers,83
280314004,2008-03-14,Chicago,106,Philadelphia 76ers,110
280315020,2008-03-15,Philadelphia 76ers,103,San Antonio,96
280319020,2008-03-19,Philadelphia 76ers,115,Denver,113
280321019,2008-03-21,Orlando,113,Philadelphia 76ers,95
280322020,2008-03-22,Philadelphia 76ers,91,Brooklyn,87
280324002,2008-03-24,Boston,90,Philadelphia 76ers,95
280326020,2008-03-26,Philadelphia 76ers,121,Chicago,99
280328020,2008-03-28,Philadelphia 76ers,93,Phoenix,107
280330005,2008-03-30,Cleveland,91,Philadelphia 76ers,88
280401017,2008-04-01,Brooklyn,99,Philadelphia 76ers,108
280404001,2008-04-04,Atlanta,104,Philadelphia 76ers,109
280405020,2008-04-05,Philadelphia 76ers,85,Atlanta,92
280409020,2008-04-09,Philadelphia 76ers,101,Detroit,94
280411020,2008-04-11,Philadelphia 76ers,76,Indiana,85
280412027,2008-04-12,Washington,109,Philadelphia 76ers,93
280414020,2008-04-14,Philadelphia 76ers,90,Cleveland,91
280416030,2008-04-16,Charlotte,115,Philadelphia 76ers,109
271031028,2008-10-31,Toronto Raptors,106,Philadelphia,97
271102017,2008-11-02,Brooklyn,69,Toronto Raptors,106
271104028,2008-11-04,Toronto Raptors,95,Boston,98
271106015,2008-11-06,Milwaukee,112,Toronto Raptors,85
271107028,2008-11-07,Toronto Raptors,96,Orlando,105
271109020,2008-11-09,Philadelphia,103,Toronto Raptors,105
271110004,2008-11-10,Chicago,71,Toronto Raptors,101
271114028,2008-11-14,Toronto Raptors,88,Utah,92
271116028,2008-11-16,Toronto Raptors,110,Indiana,101
271118028,2008-11-18,Toronto Raptors,100,Golden State,106
271120006,2008-11-20,Dallas,105,Toronto Raptors,99
271121029,2008-11-21,Memphis,89,Toronto Raptors,95
271124005,2008-11-24,Cleveland,111,Toronto Raptors,108
271125028,2008-11-25,Toronto Raptors,93,Chicago,78
271128028,2008-11-28,Toronto Raptors,103,Memphis,91
271130028,2008-11-30,Toronto Raptors,91,Cleveland,82
271201027,2008-12-01,Washington,101,Toronto Raptors,97
271203028,2008-12-03,Toronto Raptors,98,Charlotte,79
271205028,2008-12-05,Toronto Raptors,123,Phoenix,136
271207002,2008-12-07,Boston,112,Toronto Raptors,84
271209028,2008-12-09,Toronto Raptors,93,Houston,80
271211001,2008-12-11,Atlanta,88,Toronto Raptors,100
271212028,2008-12-12,Toronto Raptors,92,Dallas,76
271214011,2008-12-14,Indiana,93,Toronto Raptors,104
271216028,2008-12-16,Toronto Raptors,77,Boston,90
271218012,2008-12-18,LA,77,Toronto Raptors,80
271219022,2008-12-19,Portland,101,Toronto Raptors,96
271221025,2008-12-21,Oklahoma City,123,Toronto Raptors,115
271222021,2008-12-22,Phoenix,122,Toronto Raptors,103
271228024,2008-12-28,San Antonio,73,Toronto Raptors,83
271229010,2008-12-29,Houston,91,Toronto Raptors,79
271231003,2008-12-31,New Orleans,92,Toronto Raptors,97
280104028,2008-01-04,Toronto Raptors,85,Detroit,101
280106028,2008-01-06,Toronto Raptors,90,Cleveland,93
280109028,2008-01-09,Toronto Raptors,109,Philadelphia,96
280111018,2008-01-11,NY Knicks,90,Toronto Raptors,99
280113028,2008-01-13,Toronto Raptors,116,Portland,109
280115008,2008-01-15,Detroit,103,Toronto Raptors,89
280116028,2008-01-16,Toronto Raptors,116,Sacramento,91
280118028,2008-01-18,Toronto Raptors,89,Atlanta,78
280119020,2008-01-19,Philadelphia,99,Toronto Raptors,95
280123002,2008-01-23,Boston,112,Toronto Raptors,114
280125028,2008-01-25,Toronto Raptors,106,Milwaukee,75
280129027,2008-01-29,Washington,108,Toronto Raptors,104
280130028,2008-01-30,Toronto Raptors,122,Washington,83
280201028,2008-02-01,Toronto Raptors,101,Los Angeles,121
280204014,2008-02-04,Miami,82,Toronto Raptors,114
280208028,2008-02-08,Toronto Raptors,98,LA,102
280210016,2008-02-10,Minnesota,82,Toronto Raptors,105
280211028,2008-02-11,Toronto Raptors,88,San Antonio,93
280213028,2008-02-13,Toronto Raptors,109,Brooklyn,91
280220028,2008-02-20,Toronto Raptors,127,Orlando,110
280222018,2008-02-22,NY Knicks,103,Toronto Raptors,99
280224028,2008-02-24,Toronto Raptors,115,NY Knicks,92
280225011,2008-02-25,Indiana,98,Toronto Raptors,102
280227028,2008-02-27,Toronto Raptors,107,Minnesota,85
280302030,2008-03-02,Charlotte,110,Toronto Raptors,98
280304019,2008-03-04,Orlando,102,Toronto Raptors,87
280305014,2008-03-05,Miami,83,Toronto Raptors,108
280307028,2008-03-07,Toronto Raptors,106,Washington,110
280309028,2008-03-09,Toronto Raptors,114,Oklahoma City,106
280311013,2008-03-11,Los Angeles,117,Toronto Raptors,108
280312009,2008-03-12,Golden State,117,Toronto Raptors,106
280314007,2008-03-14,Denver,137,Toronto Raptors,105
280316023,2008-03-16,Sacramento,106,Toronto Raptors,100
280317026,2008-03-17,Utah,96,Toronto Raptors,79
280319028,2008-03-19,Toronto Raptors,96,Miami,54
280321005,2008-03-21,Cleveland,90,Toronto Raptors,83
280323028,2008-03-23,Toronto Raptors,100,Denver,109
280326028,2008-03-26,Toronto Raptors,89,Detroit,82
280328028,2008-03-28,Toronto Raptors,103,NY Knicks,95
280330028,2008-03-30,Toronto Raptors,111,New Orleans,118
280331030,2008-03-31,Charlotte,100,Toronto Raptors,104
280402001,2008-04-02,Atlanta,127,Toronto Raptors,120
280404028,2008-04-04,Toronto Raptors,100,Charlotte,105
280405017,2008-04-05,Brooklyn,99,Toronto Raptors,90
280409028,2008-04-09,Toronto Raptors,111,Milwaukee,93
280411028,2008-04-11,Toronto Raptors,113,Brooklyn,85
280413008,2008-04-13,Detroit,91,Toronto Raptors,84
280414028,2008-04-14,Toronto Raptors,91,Miami,75
280416004,2008-04-16,Chicago,107,Toronto Raptors,97
271030009,2008-10-30,Golden State Warriors,96,Utah,117
271102012,2008-11-02,LA,120,Golden State Warriors,114
271103026,2008-11-03,Utah,133,Golden State Warriors,110
271106009,2008-11-06,Golden State Warriors,104,Cleveland,108
271108009,2008-11-08,Golden State Warriors,115,Dallas,120
271114009,2008-11-14,Golden State Warriors,104,Detroit,111
271116009,2008-11-16,Golden State Warriors,122,LA,105
271118028,2008-11-18,Toronto,100,Golden State Warriors,106
271120018,2008-11-20,NY Knicks,82,Golden State Warriors,108
271121002,2008-11-21,Boston,105,Golden State Warriors,82
271123027,2008-11-23,Washington,115,Golden State Warriors,123
271124020,2008-11-24,Philadelphia,98,Golden State Warriors,100
271126009,2008-11-26,Golden State Warriors,129,Phoenix,114
271128023,2008-11-28,Sacramento,96,Golden State Warriors,103
271129009,2008-11-29,Golden State Warriors,113,Houston,94
271202025,2008-12-02,Oklahoma City,96,Golden State Warriors,109
271203009,2008-12-03,Golden State Warriors,117,Orlando,123
271205009,2008-12-05,Golden State Warriors,120,Milwaukee,90
271207009,2008-12-07,Golden State Warriors,120,Miami,113
271209013,2008-12-09,Los Angeles,123,Golden State Warriors,113
271211009,2008-12-11,Golden State Warriors,96,San Antonio,84
271212022,2008-12-12,Portland,105,Golden State Warriors,95
271214009,2008-12-14,Golden State Warriors,108,Los Angeles,106
271216008,2008-12-16,Detroit,109,Golden State Warriors,87
271217029,2008-12-17,Memphis,117,Golden State Warriors,125
271219016,2008-12-19,Minnesota,98,Golden State Warriors,111
271222017,2008-12-22,Brooklyn,100,Golden State Warriors,95
271223005,2008-12-23,Cleveland,96,Golden State Warriors,105
271226009,2008-12-26,Golden State Warriors,105,Minnesota,101
271228009,2008-12-28,Golden State Warriors,120,Denver,124
271230007,2008-12-30,Denver,95,Golden State Warriors,105
271231010,2008-12-31,Houston,95,Golden State Warriors,112
280102006,2008-01-02,Dallas,121,Golden State Warriors,99
280104009,2008-01-04,Golden State Warriors,104,New Orleans,116
280107009,2008-01-07,Golden State Warriors,130,San Antonio,121
280109022,2008-01-09,Portland,109,Golden State Warriors,91
280111009,2008-01-11,Golden State Warriors,116,Memphis,104
280113009,2008-01-13,Golden State Warriors,106,Indiana,101
280115016,2008-01-15,Minnesota,98,Golden State Warriors,105
280116011,2008-01-16,Indiana,125,Golden State Warriors,117
280118004,2008-01-18,Chicago,111,Golden State Warriors,119
280119015,2008-01-19,Milwaukee,99,Golden State Warriors,119
280121009,2008-01-21,Golden State Warriors,108,Minnesota,109
280124009,2008-01-24,Golden State Warriors,121,Brooklyn,119
280127009,2008-01-27,Golden State Warriors,106,NY Knicks,104
280129010,2008-01-29,Houston,111,Golden State Warriors,107
280130003,2008-01-30,New Orleans,103,Golden State Warriors,116
280201009,2008-02-01,Golden State Warriors,127,Charlotte,96
280207009,2008-02-07,Golden State Warriors,108,Chicago,114
280209009,2008-02-09,Golden State Warriors,105,Sacramento,102
280211009,2008-02-11,Golden State Warriors,120,Washington,117
280213009,2008-02-13,Golden State Warriors,120,Phoenix,118
280219026,2008-02-19,Utah,119,Golden State Warriors,109
280220009,2008-02-20,Golden State Warriors,119,Boston,117
280222009,2008-02-22,Golden State Warriors,110,Atlanta,117
280226009,2008-02-26,Golden State Warriors,105,Oklahoma City,99
280302009,2008-03-02,Golden State Warriors,110,Portland,104
280304001,2008-03-04,Atlanta,118,Golden State Warriors,135
280305030,2008-03-05,Charlotte,118,Golden State Warriors,109
280307014,2008-03-07,Miami,99,Golden State Warriors,134
280308019,2008-03-08,Orlando,95,Golden State Warriors,104
280312009,2008-03-12,Golden State Warriors,117,Toronto,106
280313021,2008-03-13,Phoenix,123,Golden State Warriors,115
280315009,2008-03-15,Golden State Warriors,110,Memphis,107
280318023,2008-03-18,Sacramento,122,Golden State Warriors,105
280319012,2008-03-19,LA,100,Golden State Warriors,116
280321009,2008-03-21,Golden State Warriors,106,Houston,109
280323013,2008-03-23,Los Angeles,111,Golden State Warriors,115
