Round,Rank,Value,Name,Inj,Team,Pos,g,m,p,3,r,a,s,b,fg%,fga,ft%,fta,to,3%,3a,2%,2a,adjfg%,dr,or,2d,3d,fg,fgm,pf,ft,ftm,3m,2,ato,a+to,netft,to48,3s48,dpg,ppg,g,s+b,p48,str,a-to,tech,3a/fga,ts%,pV,3V,rV,aV,sV,bV,fg%V,ft%V,toV,3%V,2%V,adjfg%V,drV,orV,2dV,3dV,fgV,fgaV,fgmV,pfV,ftV,ftaV,ftmV,mV,3aV,3mV,2V,2aV,atoV,netftV,to48V,3s48V,dpgV,ppgV,s+bV,p48V,strV,a-toV,techV,3a/fgaV,ts%V
1,11,0.57292886695109,Karl-Anthony Towns,,MIN,C,57,2078.95,1351,65,672,166,40,82,0.51593625498008,1004,0.827814569536424,302,149,0.336787564766839,193,0.558569667077682,811,0.548306772908366,475,197,42,1,518,486,174,250,52,128,453,1.11409395973154,315,198,3.44019817696433,1.50075759397773,597,23.7017543859649,57,122,31.1926693763679,0.268456375838926,17,2,0.192231075697211,0.594170009147843,1.52494667130341,-0.179910891956039,2.2662600070892,-0.062035488931359,-0.712109088900874,1.51982751338042,1.40386431659098,0.520465631143015,-0.981795710939946,-0.865610323427804,1.46772565548013,0.692085128372214,2.02964474456046,2.35853126874082,3.02465900906861,0.21378923356974,1.88743532463102,1.42141548260484,-0.987587589882045,-1.34739924293522,0.920841807290502,0.874263272348382,-0.398652745713526,1.35678852292389,-0.0474787606262712,-0.0391085084839286,2.07383714004742,1.70020938514912,-1.20362725861625,0.927490832577125,-0.603348902595433,-0.564707866193404,1.8863061385499,1.52494667130341,0.799339459327433,1.21717584699224,-1.6106983851946,-0.632159519158988,0.211694271843994,-0.993885686198315,0.896656179860424
1,12,0.541747295892372,Jimmy Butler,,CHI,G,51,1867.16666666667,1247,59,320,254,93,15,0.451957295373665,843,0.867617107942974,491,107,0.337142857142857,175,0.482035928143713,668,0.486951364175563,235,85,8,0,381,462,87,426,65,116,322,2.37383177570093,361,361,2.75069177898777,1.51673658841382,343,24.4509803921569,51,108,32.0571275551192,0.869158878504673,147,3,0.207591933570581,0.588740746336305,1.65401787138443,-0.161994340544315,0.255711929541343,0.863432218782816,2.0140394681786,-0.616613116315159,-0.618029285985878,1.9883819137212,-0.41155965283265,-0.868728750853342,-1.05106565530429,-1.4311227952603,0.15133360191577,0.431996649133971,0.0234617936851787,-0.176693971476771,1.05373531270395,1.16975108387121,-1.20093784089591,0.823877823657988,3.07520568805101,2.86599317332696,-1.10415515740971,1.38286201265629,-0.0279360305004378,-0.0594743697720846,1.18854225009673,1.39212947832036,0.917855473624746,3.16996892137654,0.0805575021900544,-0.55267221731667,0.331309269607483,1.65401787138444,0.764515629373369,1.37627107769611,1.27289239910041,0.958404345593869,-0.204291362683081,-0.804841668467623,0.641490588230654
2,13,0.508118845705216,Kyle Lowry,,TOR,G,56,2111.25,1275,185,268,386,80,19,0.464285714285714,868,0.825581395348837,344,157,0.418552036199095,442,0.511737089201878,426,0.570852534562212,221,47,9,1,403,465,163,284,60,257,218,2.45859872611465,543,224,3.56944937833037,4.20603907637655,320,22.7678571428571,56,99,28.98756660746,0.509554140127389,229,7,0.509216589861751,0.62539240307644,1.36406165540154,2.16733730833996,-0.287046832250707,1.71924904736816,1.05420874345578,-0.532296228781604,-0.22975734926525,0.566936199768449,-1.19125563442686,2.46760400324291,-0.0704781844224125,1.32525420611494,-0.182137239104513,-0.458755789658342,0.043392214949005,0.22076214794557,0.912394316744437,0.930897384787679,-0.898344632932825,-1.11859512840546,1.29309968091901,1.2628422133566,-0.708620126025301,1.58831083512296,1.8922165173908,-1.69093831782309,-0.123361554989243,-0.104851488393302,1.40941687274306,1.25490675736605,-0.755802989026596,1.8852920803851,-0.0882047141903459,1.36406165540154,0.227996866095689,0.852080584361599,-0.347497896605757,1.70129286107095,-1.3640773980765,1.60711953284777,1.87416049311239
2,14,0.44504132434765,Otto Porter,,WAS,F,55,1862.11666666667,804,118,371,87,81,34,0.532871972318339,578,0.795454545454545,88,38,0.464566929133858,254,0.58641975308642,324,0.634948096885813,299,72,10,0,308,270,138,70,18,136,190,2.28947368421053,125,52,0.979530462645555,3.04169985768883,414,14.6181818181818,55,115,20.7248024201849,2.13157894736842,49,0,0.439446366782007,0.651835516928266,-0.0399050592256939,0.910698096080114,0.427400641430203,-0.657409638367841,1.16151670455632,-0.0116706437276947,1.16364620384269,0.0137204596963736,1.14348444555427,2.91948796210495,0.998824090450243,2.27863263025223,0.569055620624504,0.0470331360182347,0.152597746336747,-0.176693971476771,0.0893673218813522,-0.227139796275499,0.461660521127609,-0.471083616810911,-0.76987834735799,-0.827182084778395,0.740749180826934,0.863586139554569,0.482847946023978,-0.199178888374733,-0.360889040670915,-0.572747641356711,0.234959740093583,-0.645296209772569,1.70375139781264,0.738386066091365,0.663941284058716,-0.0399050592256929,0.723504094096887,-0.59981653062202,2.18295253626596,-0.267364643817108,0.826629557666626,0.716791681867403,1.89763026579969
2,15,0.392675701870752,Kevin Love,Injured - knee,CLE,F,46,1466.45,921,119,512,89,41,18,0.428781204111601,681,0.875502008032129,249,98,0.383870967741935,310,0.466307277628032,371,0.516152716593245,396,116,32,0,292,389,82,218,31,191,173,0.908163265306122,187,187,3.20774659892939,3.89512087012854,455,20.0217391304348,46,59,30.1462716083058,0.418367346938776,-9,0,0.455212922173275,0.582498482088646,0.890980442926011,1.38975915095071,2.02599925010027,-0.499460134128078,-0.251462931571879,-0.435191137880979,-1.18140015615561,1.23178384985439,-0.447360560132952,0.482999405439594,-0.952454069134547,-0.395517081739232,2.16847643771246,1.35256157180203,2.81151503229916,-0.176693971476771,0.474903554471627,0.76948569248775,-0.959624469267613,0.700176881333338,1.11263701727858,0.927078123896848,0.0656085650923664,0.490816244190198,1.3956707529743,-1.38286005339958,-0.194887545041534,0.0200331960369621,-1.30198086018358,1.29547786108989,-0.327109724101835,1.3535956975067,1.64469675025697,0.890980442926012,-0.516292448413431,0.901881799619022,-0.665541318936967,-0.936162362284197,0.826629557666626,1.13069291989218,0.369262402745629
2,16,0.374006910091703,Gordon Hayward,,UTA,F,50,1731.83333333333,1112,99,281,174,49,14,0.464698331193838,779,0.870481927710843,332,94,0.385214007782101,257,0.503831417624521,522,0.528241335044929,250,31,2,0,362,417,81,289,43,158,263,1.85106382978723,268,246,2.60533153690694,2.74391300163603,313,22.24,50,63,30.8205177557502,0.521276595744681,80,0,0.329910141206675,0.60102910018593,1.27312627096901,0.731168143019387,0.0171023109518222,0.192015556661317,-0.0359138966655783,-0.642967045814019,-0.219181734140862,1.42159636184577,-0.170600704118831,0.415985752636825,-0.293231657877702,-0.0296539186184173,0.349050564299422,-0.694837227392937,-0.581263424588878,-0.176693971476771,0.934857245910723,0.94945972940217,-0.912939810195912,0.962340411766713,1.67790679621062,1.49156185352986,-0.296827240937092,1.01063400680645,0.707430254957228,-0.683571641903846,0.617513064794747,0.667469267156516,0.11516682603659,1.82722979389708,0.212563688293191,0.505818162211448,0.138193386428748,1.27312627096901,-0.55097037615504,1.09331244268489,-0.195385728014111,0.169093379802375,0.826629557666626,0.203894018800093,1.03407657395119
2,17,0.348708482206783,Kyrie Irving,,CLE,G,49,1724.01666666667,1198,118,152,289,62,13,0.462018730489074,961,0.905660377358491,212,131,0.389438943894389,303,0.495440729483283,658,0.523413111342352,116,36,8,0,444,517,106,192,20,185,326,2.20610687022901,420,172,3.64729652652236,3.2853510696919,191,24.4489795918367,49,75,33.3546659448381,0.473282442748092,158,1,0.315296566077003,0.568160261031225,1.65367318807618,1.19575574749746,-0.900850753831154,1.27403806445864,0.657439811655468,-0.670396645904669,-0.372295400976848,1.33746619598767,-1.04747759485745,0.682257616814586,-0.64618859406689,-0.230297914254176,-0.978275859702663,-0.571358615939384,0.0565928835782923,-0.176693971476771,1.87377612122656,1.88505872147648,-1.79878939265132,0.0864687368614503,0.666901466230781,0.427208060014216,0.583201183373039,1.11382144269592,1.15661084255344,-1.11738586258957,1.37243322521354,1.48224234865436,0.859162256956518,0.950209488582886,-0.780417888956521,0.975013465778102,-0.841736163520915,1.65367318807619,-0.135896812472313,1.54575803270443,-0.530146646451379,1.16899564427443,0.468963115912646,0.113743447455096,-0.145208407978245
2,18,0.334869533379755,Nikola Jokic,,DEN,C,49,1319.2,797,31,438,212,36,37,0.577338129496403,556,0.815789473684211,152,102,0.364705882352941,85,0.615711252653928,471,0.60521582733813,284,154,23,2,321,235,150,124,28,54,290,2.07843137254902,314,96,3.71134020618557,1.12795633717404,357,16.265306122449,49,73,28.9993935718617,0.352941176470588,110,2,0.152877697841727,0.63977010017981,0.243849520670624,-0.730799142378255,1.22700284098106,0.570833024786174,-0.632059216695548,0.243923357116999,2.17979037241506,0.201760201225827,-0.393428473678953,-0.10776119644874,2.30655781086727,1.7686661264105,0.750335297137262,2.02125279892169,1.64067311909279,0.731777158631437,0.579658890569364,-0.0327345358881048,0.507003317819656,-1.36125303984146,-0.0867530222435533,-0.136140807407615,0.26521439952114,-0.443672734733408,-0.758159749859035,0.766886780309286,0.974291915880453,0.44179871139612,0.470320847599318,-0.0146651958971197,-0.646222930019814,-0.660893723858757,0.563726989163067,0.243849520670625,-0.198502176527022,0.61196351159912,-0.928531637428033,0.566039504894296,0.111296674158666,-0.868497024390097,1.74125278402766
2,19,0.326831232249356,Damian Lillard,,POR,G,51,1831.88333333333,1311,129,250,294,38,14,0.432186234817814,988,0.901098901098901,364,132,0.347708894878706,371,0.482982171799028,617,0.49746963562753,215,35,8,0,427,561,115,328,36,242,298,2.22727272727273,426,292,3.4587355453859,3.3801279193544,267,25.7058823529412,51,52,34.3515325757645,0.287878787878788,162,1,0.375506072874494,0.570913461538461,1.87020324231905,1.32731899555524,-0.244667737962146,1.21440799615945,-0.606774922021999,-0.653215796174686,-1.42546395012327,2.12091794063128,-0.953283908034581,-1.30602971335717,-0.943647079348683,-1.25847159242954,-0.0463833604678809,-0.623486562300001,0.0234617936851787,-0.176693971476771,1.5187345535618,1.82944225276859,-1.97867393034764,-0.0612711414206203,2.03165065527888,1.7203330419655,0.00334293046663475,1.25243619776932,1.62608958287691,-1.80075550990942,0.933523633661161,1.1194998621404,0.869758870827616,2.3283173970662,-0.612432457322412,1.07788383078984,-0.28692186441037,1.87020324231905,-0.919691419314122,1.75272363948514,-1.49250891191645,1.1394389707754,0.48298925088339,0.701632682912746,-0.0238562133374129
2,20,0.318302735408104,CJ McCollum,,POR,G,56,1934.1,1311,138,209,201,59,37,0.483300589390963,1018,0.895734597156398,211,129,0.409495548961424,337,0.519823788546256,681,0.551080550098232,162,47,1,0,492,526,159,189,22,199,354,1.55813953488372,330,167,3.20148906468125,3.42484876686831,258,23.4107142857143,56,96,32.536063285249,0.457364341085271,72,3,0.331041257367387,0.590093982931835,1.47480840234237,1.2566525974648,-0.671139286209381,0.240920270783993,0.142880103226938,0.0677262732013648,0.363032850674796,1.06278733307916,-0.638696894120888,1.50242497022963,0.124984207417504,0.817853127650384,-0.713325042508449,-0.458755789658342,-0.695845228291094,-0.176693971476771,1.73173886420321,1.55240445893361,-1.33476905109378,-1.00343544162228,0.371812484530352,0.170180139253005,0.613012444359154,0.991938818555407,1.08524611290504,-0.960962465707696,1.19271666197291,1.13658694242619,-0.333183728732845,0.621707745676042,-0.347733103034993,1.07364556181763,-0.547520232462069,1.47480840234237,0.145827325773882,1.37945587566017,-0.534638882569894,-0.0243550482487509,-0.112244851937572,0.249513288842457,0.759045906084701
2,21,0.316799060101155,DeMarcus Cousins,,SAC,C,55,1891.21666666667,1528,95,584,267,75,73,0.452103849597135,1117,0.770491803278688,549,207,0.354477611940299,268,0.482921083627797,849,0.494628469113697,471,113,34,2,505,612,203,423,126,173,410,1.28985507246377,474,297,5.25376080653548,2.41114626386894,619,27.7818181818182,55,148,38.7813841178078,0.36231884057971,60,19,0.239928379588183,0.56236014603698,2.22783034883958,0.456941071860693,1.83925111625888,0.807116559958292,0.896402918307929,1.31201536064686,-0.754084136295937,-0.567090672587881,-2.25224017668968,-0.646195668442785,-1.20536593761458,-1.43743321599567,2.14575852428759,0.849584188784938,2.41063211841559,0.632671217165087,1.93594731116944,2.04674741899974,-2.02966599351279,-2.3764529799509,2.71567290588815,3.02902626861304,-3.08376459222818,0.963331895662484,0.592400291845076,-0.673319943416457,1.80676919903146,2.02962596763387,-1.24278133602563,2.12583311730458,-2.2644157820638,0.225140567002079,2.21025863002921,2.22783034883958,1.64380294570112,2.42180796630394,-1.58891793341116,-0.144261098693664,-5.2276878472962,-0.655372161778634,-0.414587318397893
2,22,0.300280834210618,Klay Thompson,,GSW,G,54,1843.53333333333,1193,182,208,110,43,23,0.473233404710921,934,0.841059602649007,151,97,0.422273781902552,431,0.516898608349901,503,0.570663811563169,170,38,0,0,442,492,102,127,24,249,260,1.1340206185567,207,103,2.5255849274943,4.73872635880375,236,22.0925925925926,54,66,31.0620909123784,0.443298969072165,13,1,0.461456102783726,0.59623765543161,1.24773199632068,2.23981891259401,-0.62749789627434,-0.453701879094494,-0.482352420669041,-0.370561768370557,0.0267689289101746,0.373048546520317,-0.0780982779639063,2.70169308321367,0.0296584124139536,1.47270932270002,-0.584612869178932,-0.604722416318953,-0.788249908696106,-0.176693971476771,1.42214050835945,1.34769077080752,-1.22188696115051,0.528828168631785,-0.183833243661952,-0.276804151155844,0.512537453628172,0.916907865397247,1.93035903386385,-1.70632095072207,0.376260731079724,0.360710461988095,-0.813421391598668,-0.0468747065632407,0.283380781722037,2.14701748700348,-0.645748999213131,1.24773199632068,-0.608915118663454,1.11797826929972,-0.473309149449774,-0.667554787981031,0.502080379038015,1.37681341411796,0.960808546907554
2,23,0.297244202728749,Mike Conley,,MEM,G,46,1502.53333333333,890,109,165,286,61,15,0.440909090909091,660,0.861471861471861,231,105,0.409774436090226,266,0.461928934010152,394,0.523484848484848,140,25,5,0,291,369,78,199,32,157,182,2.72380952380952,391,167,3.35433490105599,3.48211908776289,216,19.3478260869565,46,76,28.4319815422841,0.580952380952381,181,0,0.403030303030303,0.584265532272465,0.774883611591899,1.15387411945669,-0.724068754809434,1.4169820589714,0.805149984635475,-0.556934833935494,-0.826474507954093,0.951377448010676,-0.615530611530421,1.45483684440035,-1.10114949483319,-0.167682023904753,-0.637385150201622,-0.777219986574079,-0.225786636665596,-0.176693971476771,0.463696105849817,0.663559269415922,-0.785427980194104,0.840371282634608,0.888323612940471,0.747051420612045,0.023267933546869,0.63869743733416,0.983998894454029,-0.861917766132819,-0.0888607833169612,0.156348004126945,1.57365687619708,1.02500383626426,-0.465077717211626,1.06045296564531,-0.510800759051847,0.7748836115919,0.0505582935167148,0.650545623983349,0.0452951383567564,1.60619346091736,0.826629557666626,0.717290123692404,0.415095773858418
2,24,0.283222379376306,Blake Griffin,,LAC,F,36,1197.93333333333,787,11,316,179,38,22,0.49,600,0.758064516129032,248,85,0.305555555555556,36,0.50177304964539,564,0.499166666666667,239,77,16,1,294,306,91,188,60,25,283,2.10588235294118,264,128,3.40586565752129,0.44075908509099,299,21.8611111111111,36,60,31.5343090878736,0.447058823529412,94,1,0.06,0.554913131768953,1.20785405246338,-1.08572320733939,1.16830913265485,0.859776221101809,0.147701947884233,-0.0248697919194636,0.537259468414452,-0.624869349281309,-0.702285003124353,-0.473688864908159,-0.51561649531612,-1.02535987361668,1.17534270292777,0.940387729308,1.51159991471753,0.441571103180204,1.41259342249642,1.20159824374902,-0.977044118174964,-0.501211252040048,1.37499187615356,1.60606772702657,-1.86794694215202,0.754103207051741,-1.07436039814733,1.05416244405913,2.02709304789009,2.09241339439047,0.584972702093642,0.978422198655401,-0.520228203280308,-1.36940569441256,0.986824079470712,1.20785405246338,0.0727877343767206,1.16658065503662,-0.59705882184511,0.791450191259786,0.339805789723709,-2.05439428298354,-0.615343185579324
