id,date,home_team,home_team_score,visit_team,visit_team_score
250202002,2005-02-02,Boston Celtics,110,Brooklyn,89
250204002,2005-02-04,Boston Celtics,112,Orlando,100
250206016,2005-02-06,Minnesota,100,Boston Celtics,103
250208015,2005-02-08,Milwaukee,121,Boston Celtics,97
250209002,2005-02-09,Boston Celtics,94,LA,89
250211002,2005-02-11,Boston Celtics,111,NY Knicks,94
250213002,2005-02-13,Boston Celtics,100,Sacramento,104
250216002,2005-02-16,Boston Celtics,90,Memphis,88
250222013,2005-02-22,Los Angeles,104,Boston Celtics,95
250223007,2005-02-23,Denver,107,Boston Celtics,86
250225026,2005-02-25,Utah,102,Boston Celtics,109
250227021,2005-02-27,Phoenix,113,Boston Celtics,120
250302002,2005-03-02,Boston Celtics,104,Los Angeles,101
250304002,2005-03-04,Boston Celtics,104,Charlotte,84
250306002,2005-03-06,Boston Celtics,97,Minnesota,99
250309002,2005-03-09,Boston Celtics,95,Atlanta,91
250311002,2005-03-11,Boston Celtics,115,Detroit,113
250313002,2005-03-13,Boston Celtics,105,Washington,101
250314030,2005-03-14,Charlotte,110,Boston Celtics,119
250316002,2005-03-16,Boston Celtics,110,Toronto,109
250318010,2005-03-18,Houston,92,Boston Celtics,103
250319003,2005-03-19,New Orleans,100,Boston Celtics,113
250323018,2005-03-23,NY Knicks,107,Boston Celtics,82
250325002,2005-03-25,Boston Celtics,86,Chicago,94
250326008,2005-03-26,Detroit,105,Boston Celtics,99
250330002,2005-03-30,Boston Celtics,100,Dallas,112
250401001,2005-04-01,Atlanta,100,Boston Celtics,116
250403002,2005-04-03,Boston Celtics,93,Philadelphia,97
250405027,2005-04-05,Washington,108,Boston Celtics,116
250406002,2005-04-06,Boston Celtics,103,Milwaukee,97
250409017,2005-04-09,Brooklyn,99,Boston Celtics,86
250412020,2005-04-12,Philadelphia,98,Boston Celtics,105
250413015,2005-04-13,Milwaukee,108,Boston Celtics,111
250415002,2005-04-15,Boston Celtics,101,Miami,99
250417028,2005-04-17,Toronto,98,Boston Celtics,103
250419005,2005-04-19,Cleveland,100,Boston Celtics,86
250420002,2005-04-20,Boston Celtics,93,Brooklyn,102
241103017,2005-11-03,Brooklyn Nets,77,Miami,100
241105004,2005-11-05,Chicago,106,Brooklyn Nets,111
241106017,2005-11-06,Brooklyn Nets,80,Phoenix,112
241109017,2005-11-09,Brooklyn Nets,64,Portland,60
241110020,2005-11-10,Philadelphia,108,Brooklyn Nets,100
241113017,2005-11-13,Brooklyn Nets,78,Dallas,94
241115017,2005-11-15,Brooklyn Nets,69,Houston,80
241117017,2005-11-17,Brooklyn Nets,68,Oklahoma City,79
241120017,2005-11-20,Brooklyn Nets,86,Washington,97
241123007,2005-11-23,Denver,90,Brooklyn Nets,88
241125012,2005-11-25,LA,101,Brooklyn Nets,88
241126025,2005-11-26,Oklahoma City,92,Brooklyn Nets,79
241128022,2005-11-28,Portland,83,Brooklyn Nets,71
241130017,2005-11-30,Brooklyn Nets,99,Charlotte,86
241201027,2005-12-01,Washington,95,Brooklyn Nets,68
241204017,2005-12-04,Brooklyn Nets,109,Atlanta,88
241206017,2005-12-06,Brooklyn Nets,88,Toronto,86
241207005,2005-12-07,Cleveland,103,Brooklyn Nets,97
241210017,2005-12-10,Brooklyn Nets,94,New Orleans,91
241211001,2005-12-11,Atlanta,90,Brooklyn Nets,95
241214017,2005-12-14,Brooklyn Nets,79,NY Knicks,87
241217029,2005-12-17,Memphis,89,Brooklyn Nets,84
241219028,2005-12-19,Toronto,110,Brooklyn Nets,99
241221030,2005-12-21,Charlotte,91,Brooklyn Nets,94
241222017,2005-12-22,Brooklyn Nets,92,Cleveland,90
241227008,2005-12-27,Detroit,100,Brooklyn Nets,90
241228004,2005-12-28,Chicago,80,Brooklyn Nets,84
241230017,2005-12-30,Brooklyn Nets,83,Indiana,96
250101018,2005-01-01,NY Knicks,87,Brooklyn Nets,93
250104027,2005-01-04,Washington,112,Brooklyn Nets,88
250105015,2005-01-05,Milwaukee,97,Brooklyn Nets,74
250107017,2005-01-07,Brooklyn Nets,82,Golden State,72
250108019,2005-01-08,Orlando,104,Brooklyn Nets,101
250111017,2005-01-11,Brooklyn Nets,80,Detroit,89
250113010,2005-01-13,Houston,94,Brooklyn Nets,85
250115006,2005-01-15,Dallas,98,Brooklyn Nets,93
250117001,2005-01-17,Atlanta,84,Brooklyn Nets,85
250119017,2005-01-19,Brooklyn Nets,96,Milwaukee,90
250121017,2005-01-21,Brooklyn Nets,104,Boston,98
250123021,2005-01-23,Phoenix,113,Brooklyn Nets,105
250125023,2005-01-25,Sacramento,113,Brooklyn Nets,93
250126009,2005-01-26,Golden State,99,Brooklyn Nets,113
250128013,2005-01-28,Los Angeles,103,Brooklyn Nets,109
250129026,2005-01-29,Utah,82,Brooklyn Nets,99
250201017,2005-02-01,Brooklyn Nets,107,Chicago,97
250202002,2005-02-02,Boston,110,Brooklyn Nets,89
250205017,2005-02-05,Brooklyn Nets,107,Detroit,85
250207017,2005-02-07,Brooklyn Nets,107,Philadelphia,97
250209017,2005-02-09,Brooklyn Nets,103,Los Angeles,104
250211017,2005-02-11,Brooklyn Nets,91,San Antonio,101
250213017,2005-02-13,Brooklyn Nets,94,Denver,79
250215016,2005-02-15,Minnesota,82,Brooklyn Nets,71
250216017,2005-02-16,Brooklyn Nets,96,Sacramento,85
250222017,2005-02-22,Brooklyn Nets,82,Toronto,100
250223015,2005-02-23,Milwaukee,100,Brooklyn Nets,81
250225017,2005-02-25,Brooklyn Nets,93,Charlotte,86
250227017,2005-02-27,Brooklyn Nets,104,Cleveland,98
250302020,2005-03-02,Philadelphia,93,Brooklyn Nets,99
250303017,2005-03-03,Brooklyn Nets,90,Miami,106
250305017,2005-03-05,Brooklyn Nets,81,Orlando,105
250308024,2005-03-08,San Antonio,90,Brooklyn Nets,74
250309003,2005-03-09,New Orleans,85,Brooklyn Nets,86
250312014,2005-03-12,Miami,90,Brooklyn Nets,65
250313019,2005-03-13,Orlando,82,Brooklyn Nets,98
250316017,2005-03-16,Brooklyn Nets,100,Chicago,84
250318017,2005-03-18,Brooklyn Nets,94,Utah,80
250320011,2005-03-20,Indiana,85,Brooklyn Nets,94
250322017,2005-03-22,Brooklyn Nets,98,Indiana,91
250324017,2005-03-24,Brooklyn Nets,96,Memphis,105
250326017,2005-03-26,Brooklyn Nets,75,Minnesota,96
250328030,2005-03-28,Charlotte,91,Brooklyn Nets,95
250330017,2005-03-30,Brooklyn Nets,95,LA,78
250401018,2005-04-01,NY Knicks,91,Brooklyn Nets,93
250402017,2005-04-02,Brooklyn Nets,102,Orlando,103
250405005,2005-04-05,Cleveland,80,Brooklyn Nets,111
250407017,2005-04-07,Brooklyn Nets,110,NY Knicks,98
250409017,2005-04-09,Brooklyn Nets,99,Boston,86
250413011,2005-04-13,Indiana,90,Brooklyn Nets,86
250415028,2005-04-15,Toronto,90,Brooklyn Nets,101
250417017,2005-04-17,Brooklyn Nets,104,Philadelphia,83
250419017,2005-04-19,Brooklyn Nets,109,Washington,101
250420002,2005-04-20,Boston,93,Brooklyn Nets,102
241103016,2005-11-03,Minnesota,99,New York Knicks,93
241106018,2005-11-06,New York Knicks,73,Boston,107
241109018,2005-11-09,New York Knicks,96,Philadelphia,88
241112018,2005-11-12,New York Knicks,110,LA,96
241113011,2005-11-13,Indiana,103,New York Knicks,97
241116024,2005-11-16,San Antonio,99,New York Knicks,81
241118010,2005-11-18,Houston,92,New York Knicks,93
241119006,2005-11-19,Dallas,103,New York Knicks,101
241121018,2005-11-21,New York Knicks,98,Cleveland,88
241123018,2005-11-23,New York Knicks,104,Atlanta,88
241124028,2005-11-24,Toronto,114,New York Knicks,91
241127018,2005-11-27,New York Knicks,108,Toronto,102
241130001,2005-11-30,Atlanta,109,New York Knicks,110
241201018,2005-12-01,New York Knicks,90,Memphis,82
241203018,2005-12-03,New York Knicks,98,Orlando,104
241204030,2005-12-04,Charlotte,107,New York Knicks,101
241207029,2005-12-07,Memphis,96,New York Knicks,88
241208003,2005-12-08,New Orleans,79,New York Knicks,86
241210027,2005-12-10,Washington,106,New York Knicks,104
241212018,2005-12-12,New York Knicks,107,Denver,96
241214017,2005-12-14,Brooklyn,79,New York Knicks,87
241215018,2005-12-15,New York Knicks,93,Detroit,94
241217020,2005-12-17,Philadelphia,107,New York Knicks,113
241219018,2005-12-19,New York Knicks,94,Utah,93
241221018,2005-12-21,New York Knicks,94,Dallas,123
241222002,2005-12-22,Boston,114,New York Knicks,109
241226018,2005-12-26,New York Knicks,91,Charlotte,82
241227019,2005-12-27,Orlando,111,New York Knicks,119
241229018,2005-12-29,New York Knicks,100,Minnesota,87
250101018,2005-01-01,New York Knicks,87,Brooklyn,93
250104018,2005-01-04,New York Knicks,98,Sacramento,105
250105014,2005-01-05,Miami,102,New York Knicks,94
250108005,2005-01-08,Cleveland,104,New York Knicks,79
250109018,2005-01-09,New York Knicks,113,Portland,105
250111018,2005-01-11,New York Knicks,82,New Orleans,88
250115004,2005-01-15,Chicago,86,New York Knicks,84
250117018,2005-01-17,New York Knicks,86,Chicago,88
250119028,2005-01-19,Toronto,98,New York Knicks,81
250121018,2005-01-21,New York Knicks,91,Houston,92
250123018,2005-01-23,New York Knicks,96,Milwaukee,101
250125018,2005-01-25,New York Knicks,118,Phoenix,133
250128018,2005-01-28,New York Knicks,99,Cleveland,96
250129008,2005-01-29,Detroit,91,New York Knicks,61
250131012,2005-01-31,LA,96,New York Knicks,89
250201007,2005-02-01,Denver,96,New York Knicks,76
250204023,2005-02-04,Sacramento,116,New York Knicks,115
250205021,2005-02-05,Phoenix,114,New York Knicks,106
250207026,2005-02-07,Utah,99,New York Knicks,102
250209018,2005-02-09,New York Knicks,110,Miami,116
250211002,2005-02-11,Boston,111,New York Knicks,94
250213018,2005-02-13,New York Knicks,102,Charlotte,99
250214020,2005-02-14,Philadelphia,106,New York Knicks,105
250216018,2005-02-16,New York Knicks,108,Milwaukee,90
250222008,2005-02-22,Detroit,97,New York Knicks,88
250224018,2005-02-24,New York Knicks,113,Philadelphia,101
250226018,2005-02-26,New York Knicks,90,Indiana,79
250228018,2005-02-28,New York Knicks,117,Los Angeles,115
250304019,2005-03-04,Orlando,111,New York Knicks,89
250306018,2005-03-06,New York Knicks,115,Golden State,99
250308018,2005-03-08,New York Knicks,93,Washington,83
250313018,2005-03-13,New York Knicks,80,Oklahoma City,90
250315018,2005-03-15,New York Knicks,96,Miami,98
250318001,2005-03-18,Atlanta,92,New York Knicks,106
250319014,2005-03-19,Miami,97,New York Knicks,82
250321018,2005-03-21,New York Knicks,88,San Antonio,75
250323018,2005-03-23,New York Knicks,107,Boston,82
250325025,2005-03-25,Oklahoma City,109,New York Knicks,101
250326022,2005-03-26,Portland,103,New York Knicks,96
250328009,2005-03-28,Golden State,108,New York Knicks,100
250329013,2005-03-29,Los Angeles,117,New York Knicks,107
250401018,2005-04-01,New York Knicks,91,Brooklyn,93
250403015,2005-04-03,Milwaukee,106,New York Knicks,102
250405018,2005-04-05,New York Knicks,79,Indiana,97
250407017,2005-04-07,Brooklyn,110,New York Knicks,98
250408018,2005-04-08,New York Knicks,94,Chicago,102
250410011,2005-04-10,Indiana,112,New York Knicks,113
250412018,2005-04-12,New York Knicks,93,Toronto,105
250414005,2005-04-14,Cleveland,89,New York Knicks,95
250416030,2005-04-16,Charlotte,98,New York Knicks,100
250417018,2005-04-17,New York Knicks,135,Atlanta,139
250419004,2005-04-19,Chicago,92,New York Knicks,91
250420018,2005-04-20,New York Knicks,113,Washington,105
241103002,2005-11-03,Boston,95,Philadelphia 76ers,98
241105020,2005-11-05,Philadelphia 76ers,98,Phoenix,108
241106008,2005-11-06,Detroit,99,Philadelphia 76ers,91
241109018,2005-11-09,NY Knicks,96,Philadelphia 76ers,88
241110020,2005-11-10,Philadelphia 76ers,108,Brooklyn,100
241112020,2005-11-12,Philadelphia 76ers,106,Indiana,104
241114020,2005-11-14,Philadelphia 76ers,96,Orlando,87
241116020,2005-11-16,Philadelphia 76ers,95,Oklahoma City,103
241118020,2005-11-18,Philadelphia 76ers,80,San Antonio,88
241121014,2005-11-21,Miami,93,Philadelphia 76ers,83
241124020,2005-11-24,Philadelphia 76ers,110,Boston,97
241126020,2005-11-26,Philadelphia 76ers,116,Washington,114
241127019,2005-11-27,Orlando,105,Philadelphia 76ers,99
241201024,2005-12-01,San Antonio,105,Philadelphia 76ers,72
241203029,2005-12-03,Memphis,94,Philadelphia 76ers,86
241204010,2005-12-04,Houston,77,Philadelphia 76ers,76
241206001,2005-12-06,Atlanta,96,Philadelphia 76ers,92
241208020,2005-12-08,Philadelphia 76ers,84,Minnesota,119
241210004,2005-12-10,Chicago,88,Philadelphia 76ers,93
241212020,2005-12-12,Philadelphia 76ers,107,Milwaukee,101
241214020,2005-12-14,Philadelphia 76ers,110,Denver,102
241217020,2005-12-17,Philadelphia 76ers,107,NY Knicks,113
241218015,2005-12-18,Milwaukee,97,Philadelphia 76ers,116
241220020,2005-12-20,Philadelphia 76ers,101,Utah,103
241222011,2005-12-22,Indiana,90,Philadelphia 76ers,102
241227022,2005-12-27,Portland,104,Philadelphia 76ers,111
241228025,2005-12-28,Oklahoma City,107,Philadelphia 76ers,114
241231007,2005-12-31,Denver,97,Philadelphia 76ers,92
250102012,2005-01-02,LA,89,Philadelphia 76ers,83
250103009,2005-01-03,Golden State,104,Philadelphia 76ers,112
250105026,2005-01-05,Utah,99,Philadelphia 76ers,106
250107016,2005-01-07,Minnesota,89,Philadelphia 76ers,84
250110020,2005-01-10,Philadelphia 76ers,100,Portland,109
250112004,2005-01-12,Chicago,110,Philadelphia 76ers,78
250114020,2005-01-14,Philadelphia 76ers,106,Toronto,96
250115008,2005-01-15,Detroit,99,Philadelphia 76ers,95
250117020,2005-01-17,Philadelphia 76ers,95,New Orleans,91
250119030,2005-01-19,Charlotte,105,Philadelphia 76ers,107
250122019,2005-01-22,Orlando,115,Philadelphia 76ers,111
250124020,2005-01-24,Philadelphia 76ers,106,Miami,98
250126027,2005-01-26,Washington,117,Philadelphia 76ers,107
250128003,2005-01-28,New Orleans,99,Philadelphia 76ers,95
250129006,2005-01-29,Dallas,89,Philadelphia 76ers,93
250131020,2005-01-31,Philadelphia 76ers,89,Indiana,88
250202020,2005-02-02,Philadelphia 76ers,95,Houston,118
250204020,2005-02-04,Philadelphia 76ers,103,Atlanta,85
250206020,2005-02-06,Philadelphia 76ers,106,LA,104
250207017,2005-02-07,Brooklyn,107,Philadelphia 76ers,97
250209020,2005-02-09,Philadelphia 76ers,95,Memphis,98
250211028,2005-02-11,Toronto,91,Philadelphia 76ers,106
250212020,2005-02-12,Philadelphia 76ers,112,Orlando,99
250214020,2005-02-14,Philadelphia 76ers,106,NY Knicks,105
250216020,2005-02-16,Philadelphia 76ers,75,Detroit,93
250224018,2005-02-24,NY Knicks,113,Philadelphia 76ers,101
250226020,2005-02-26,Philadelphia 76ers,99,Sacramento,101
250301015,2005-03-01,Milwaukee,111,Philadelphia 76ers,118
250302020,2005-03-02,Philadelphia 76ers,93,Brooklyn,99
250304020,2005-03-04,Philadelphia 76ers,98,Cleveland,89
250305001,2005-03-05,Atlanta,97,Philadelphia 76ers,98
250307014,2005-03-07,Miami,108,Philadelphia 76ers,100
250308020,2005-03-08,Philadelphia 76ers,85,Golden State,104
250311020,2005-03-11,Philadelphia 76ers,112,Charlotte,80
250313028,2005-03-13,Toronto,128,Philadelphia 76ers,110
250315020,2005-03-15,Philadelphia 76ers,108,Los Angeles,91
250318005,2005-03-18,Cleveland,81,Philadelphia 76ers,93
250319020,2005-03-19,Philadelphia 76ers,88,Chicago,94
250323020,2005-03-23,Philadelphia 76ers,107,Detroit,84
250325020,2005-03-25,Philadelphia 76ers,103,Toronto,101
250327013,2005-03-27,Los Angeles,89,Philadelphia 76ers,96
250328023,2005-03-28,Sacramento,118,Philadelphia 76ers,109
250330021,2005-03-30,Phoenix,116,Philadelphia 76ers,87
250401020,2005-04-01,Philadelphia 76ers,83,Dallas,100
250403002,2005-04-03,Boston,93,Philadelphia 76ers,97
250406020,2005-04-06,Philadelphia 76ers,106,Charlotte,103
250408020,2005-04-08,Philadelphia 76ers,103,Cleveland,98
250409027,2005-04-09,Washington,106,Philadelphia 76ers,112
250412020,2005-04-12,Philadelphia 76ers,98,Boston,105
250414020,2005-04-14,Philadelphia 76ers,126,Miami,119
250415011,2005-04-15,Indiana,86,Philadelphia 76ers,90
250417017,2005-04-17,Brooklyn,104,Philadelphia 76ers,83
250418020,2005-04-18,Philadelphia 76ers,122,Milwaukee,106
250420020,2005-04-20,Philadelphia 76ers,110,Atlanta,86
241103028,2005-11-03,Toronto Raptors,95,Houston,88
241105028,2005-11-05,Toronto Raptors,101,Detroit,89
241107028,2005-11-07,Toronto Raptors,101,Portland,97
241109023,2005-11-09,Sacramento,108,Toronto Raptors,92
241110026,2005-11-10,Utah,95,Toronto Raptors,104
241112025,2005-11-12,Oklahoma City,88,Toronto Raptors,87
241113022,2005-11-13,Portland,105,Toronto Raptors,102
241116012,2005-11-16,LA,101,Toronto Raptors,89
241117007,2005-11-17,Denver,112,Toronto Raptors,106
241119028,2005-11-19,Toronto Raptors,94,Oklahoma City,101
241121028,2005-11-21,Toronto Raptors,96,San Antonio,91
241123027,2005-11-23,Washington,102,Toronto Raptors,86
241124028,2005-11-24,Toronto Raptors,114,NY Knicks,91
241127018,2005-11-27,NY Knicks,108,Toronto Raptors,102
241128028,2005-11-28,Toronto Raptors,109,Washington,114
241130014,2005-11-30,Miami,92,Toronto Raptors,94
241201019,2005-12-01,Orlando,129,Toronto Raptors,108
241203002,2005-12-03,Boston,91,Toronto Raptors,89
241204005,2005-12-04,Cleveland,105,Toronto Raptors,97
241206017,2005-12-06,Brooklyn,88,Toronto Raptors,86
241208008,2005-12-08,Detroit,90,Toronto Raptors,86
241210028,2005-12-10,Toronto Raptors,87,Denver,101
241212028,2005-12-12,Toronto Raptors,98,Miami,106
241215028,2005-12-15,Toronto Raptors,96,Minnesota,90
241217011,2005-12-17,Indiana,89,Toronto Raptors,86
241219028,2005-12-19,Toronto Raptors,110,Brooklyn,99
241220010,2005-12-20,Houston,114,Toronto Raptors,102
241222028,2005-12-22,Toronto Raptors,98,Utah,86
241226021,2005-12-26,Phoenix,106,Toronto Raptors,94
241228013,2005-12-28,Los Angeles,117,Toronto Raptors,99
241229009,2005-12-29,Golden State,111,Toronto Raptors,105
250103028,2005-01-03,Toronto Raptors,105,Orlando,94
250105028,2005-01-05,Toronto Raptors,96,Sacramento,93
250107028,2005-01-07,Toronto Raptors,105,Milwaukee,107
250109028,2005-01-09,Toronto Raptors,109,Golden State,87
250112028,2005-01-12,Toronto Raptors,104,Boston,93
250114020,2005-01-14,Philadelphia,106,Toronto Raptors,96
250116028,2005-01-16,Toronto Raptors,102,New Orleans,99
250117016,2005-01-17,Minnesota,91,Toronto Raptors,100
250119028,2005-01-19,Toronto Raptors,98,NY Knicks,81
250121027,2005-01-21,Washington,118,Toronto Raptors,109
250123028,2005-01-23,Toronto Raptors,103,Charlotte,92
250126028,2005-01-26,Toronto Raptors,96,Miami,111
250128030,2005-01-28,Charlotte,101,Toronto Raptors,94
250130028,2005-01-30,Toronto Raptors,105,Phoenix,123
250202011,2005-02-02,Indiana,97,Toronto Raptors,98
250204028,2005-02-04,Toronto Raptors,103,Washington,100
250206028,2005-02-06,Toronto Raptors,113,Dallas,122
250208005,2005-02-08,Cleveland,104,Toronto Raptors,91
250209028,2005-02-09,Toronto Raptors,107,Milwaukee,110
250211028,2005-02-11,Toronto Raptors,91,Philadelphia,106
250213028,2005-02-13,Toronto Raptors,109,LA,106
250216028,2005-02-16,Toronto Raptors,115,Chicago,121
250222017,2005-02-22,Brooklyn,82,Toronto Raptors,100
250225015,2005-02-25,Milwaukee,102,Toronto Raptors,106
250227028,2005-02-27,Toronto Raptors,108,Los Angeles,102
250302024,2005-03-02,San Antonio,92,Toronto Raptors,86
250304029,2005-03-04,Memphis,86,Toronto Raptors,75
250306003,2005-03-06,New Orleans,84,Toronto Raptors,95
250307006,2005-03-07,Dallas,113,Toronto Raptors,105
250309028,2005-03-09,Toronto Raptors,106,Orlando,96
250311028,2005-03-11,Toronto Raptors,112,Atlanta,116
250313028,2005-03-13,Toronto Raptors,128,Philadelphia,110
250316002,2005-03-16,Boston,110,Toronto Raptors,109
250318008,2005-03-18,Detroit,103,Toronto Raptors,92
250320028,2005-03-20,Toronto Raptors,105,Cleveland,98
250323028,2005-03-23,Toronto Raptors,85,Chicago,94
250325020,2005-03-25,Philadelphia,103,Toronto Raptors,101
250326001,2005-03-26,Atlanta,104,Toronto Raptors,109
250329014,2005-03-29,Miami,103,Toronto Raptors,91
250330019,2005-03-30,Orlando,108,Toronto Raptors,96
250401030,2005-04-01,Charlotte,107,Toronto Raptors,119
250403028,2005-04-03,Toronto Raptors,103,Detroit,113
250406028,2005-04-06,Toronto Raptors,74,Memphis,104
250408028,2005-04-08,Toronto Raptors,109,Atlanta,101
250409004,2005-04-09,Chicago,110,Toronto Raptors,97
250411028,2005-04-11,Toronto Raptors,90,Indiana,94
250412018,2005-04-12,NY Knicks,93,Toronto Raptors,105
250415028,2005-04-15,Toronto Raptors,90,Brooklyn,101
250417028,2005-04-17,Toronto Raptors,98,Boston,103
250419015,2005-04-19,Milwaukee,109,Toronto Raptors,127
250420028,2005-04-20,Toronto Raptors,95,Cleveland,104
241103009,2005-11-03,Golden State Warriors,75,Portland,78
241105009,2005-11-05,Golden State Warriors,80,Utah,102
241106009,2005-11-06,Golden State Warriors,86,LA,94
241108006,2005-11-08,Dallas,101,Golden State Warriors,98
241110024,2005-11-10,San Antonio,91,Golden State Warriors,71
241112029,2005-11-12,Memphis,96,Golden State Warriors,67
241113030,2005-11-13,Charlotte,87,Golden State Warriors,103
241115005,2005-11-15,Cleveland,99,Golden State Warriors,88
241117009,2005-11-17,Golden State Warriors,98,Chicago,85
241120009,2005-11-20,Golden State Warriors,87,Memphis,100
241123009,2005-11-23,Golden State Warriors,115,New Orleans,109
241126009,2005-11-26,Golden State Warriors,87,LA,98
241128012,2005-11-28,LA,103,Golden State Warriors,91
241201009,2005-12-01,Golden State Warriors,99,Minnesota,107
241203013,2005-12-03,Los Angeles,97,Golden State Warriors,88
241204009,2005-12-04,Golden State Warriors,104,Indiana,96
241206009,2005-12-06,Golden State Warriors,110,Boston,106
241207021,2005-12-07,Phoenix,118,Golden State Warriors,104
241210009,2005-12-10,Golden State Warriors,109,Orlando,113
241212009,2005-12-12,Golden State Warriors,99,Charlotte,87
241214006,2005-12-14,Dallas,107,Golden State Warriors,111
241215003,2005-12-15,New Orleans,98,Golden State Warriors,89
241217010,2005-12-17,Houston,100,Golden State Warriors,83
241218024,2005-12-18,San Antonio,104,Golden State Warriors,85
241220009,2005-12-20,Golden State Warriors,101,Washington,103
241222009,2005-12-22,Golden State Warriors,109,Memphis,99
241226023,2005-12-26,Sacramento,94,Golden State Warriors,98
241227009,2005-12-27,Golden State Warriors,104,Denver,101
241229009,2005-12-29,Golden State Warriors,111,Toronto,105
250101022,2005-01-01,Portland,97,Golden State Warriors,88
250103009,2005-01-03,Golden State Warriors,104,Philadelphia,112
250105002,2005-01-05,Boston,84,Golden State Warriors,83
250107017,2005-01-07,Brooklyn,82,Golden State Warriors,72
250109028,2005-01-09,Toronto,109,Golden State Warriors,87
250110004,2005-01-10,Chicago,94,Golden State Warriors,85
250112009,2005-01-12,Golden State Warriors,91,Miami,98
250114025,2005-01-14,Oklahoma City,103,Golden State Warriors,84
250115009,2005-01-15,Golden State Warriors,102,Los Angeles,104
250117009,2005-01-17,Golden State Warriors,107,Denver,97
250121013,2005-01-21,Los Angeles,105,Golden State Warriors,101
250122009,2005-01-22,Golden State Warriors,87,Cleveland,105
250126009,2005-01-26,Golden State Warriors,99,Brooklyn,113
250128009,2005-01-28,Golden State Warriors,85,Oklahoma City,88
250129012,2005-01-29,LA,96,Golden State Warriors,85
250202009,2005-02-02,Golden State Warriors,107,Sacramento,111
250204009,2005-02-04,Golden State Warriors,90,New Orleans,82
250205007,2005-02-05,Denver,107,Golden State Warriors,91
250207014,2005-02-07,Miami,105,Golden State Warriors,96
250208019,2005-02-08,Orlando,109,Golden State Warriors,113
250211003,2005-02-11,New Orleans,111,Golden State Warriors,108
250213009,2005-02-13,Golden State Warriors,102,Phoenix,106
250215009,2005-02-15,Golden State Warriors,107,Dallas,114
250216025,2005-02-16,Oklahoma City,110,Golden State Warriors,117
250223009,2005-02-23,Golden State Warriors,101,Atlanta,96
250227009,2005-02-27,Golden State Warriors,88,Detroit,94
250301029,2005-03-01,Memphis,99,Golden State Warriors,97
250302016,2005-03-02,Minnesota,93,Golden State Warriors,99
250304027,2005-03-04,Washington,90,Golden State Warriors,103
250306018,2005-03-06,NY Knicks,115,Golden State Warriors,99
250308020,2005-03-08,Philadelphia,85,Golden State Warriors,104
250309008,2005-03-09,Detroit,92,Golden State Warriors,88
250311011,2005-03-11,Indiana,101,Golden State Warriors,83
250312001,2005-03-12,Atlanta,92,Golden State Warriors,105
250314009,2005-03-14,Golden State Warriors,94,Houston,97
