id,date,home_team,home_team_score,visit_team,visit_team_score
270326002,2007-03-26,Boston Celtics,95,Toronto,87
270328002,2007-03-28,Boston Celtics,105,Orlando,96
270330020,2007-03-30,Philadelphia,88,Boston Celtics,82
270401002,2007-04-01,Boston Celtics,98,Cleveland,96
270404015,2007-04-04,Milwaukee,98,Boston Celtics,89
270406002,2007-04-06,Boston Celtics,85,Miami,88
270407011,2007-04-07,Indiana,105,Boston Celtics,98
270410001,2007-04-10,Atlanta,104,Boston Celtics,96
270411002,2007-04-11,Boston Celtics,94,Philadelphia,102
270413002,2007-04-13,Boston Celtics,102,Milwaukee,104
270415019,2007-04-15,Orlando,88,Boston Celtics,86
270416014,2007-04-16,Miami,89,Boston Celtics,91
270418002,2007-04-18,Boston Celtics,89,Detroit,91
261101017,2007-11-01,Brooklyn Nets,102,Toronto,92
261103014,2007-11-03,Miami,91,Brooklyn Nets,85
261108017,2007-11-08,Brooklyn Nets,96,Utah,89
261110017,2007-11-10,Brooklyn Nets,106,Miami,113
261112027,2007-11-12,Washington,93,Brooklyn Nets,105
261113017,2007-11-13,Brooklyn Nets,113,Oklahoma City,119
261115017,2007-11-15,Brooklyn Nets,100,Milwaukee,87
261117011,2007-11-17,Indiana,91,Brooklyn Nets,100
261118017,2007-11-18,Brooklyn Nets,68,Portland,86
261120025,2007-11-20,Oklahoma City,99,Brooklyn Nets,87
261122022,2007-11-22,Portland,100,Brooklyn Nets,97
261124021,2007-11-24,Phoenix,99,Brooklyn Nets,93
261126013,2007-11-26,Los Angeles,99,Brooklyn Nets,93
261128017,2007-11-28,Brooklyn Nets,92,Charlotte,96
261129002,2007-11-29,Boston,103,Brooklyn Nets,106
261202017,2007-12-02,Brooklyn Nets,112,Philadelphia,107
261205017,2007-12-05,Brooklyn Nets,75,Dallas,92
261207017,2007-12-07,Brooklyn Nets,157,Phoenix,161
261209017,2007-12-09,Brooklyn Nets,90,Boston,92
261211017,2007-12-11,Brooklyn Nets,105,Memphis,92
261213017,2007-12-13,Brooklyn Nets,108,Milwaukee,95
261215028,2007-12-15,Toronto,90,Brooklyn Nets,78
261216017,2007-12-16,Brooklyn Nets,82,Detroit,90
261218017,2007-12-18,Brooklyn Nets,105,Golden State,97
261220017,2007-12-20,Brooklyn Nets,113,Cleveland,111
261222017,2007-12-22,Brooklyn Nets,95,Los Angeles,99
261223015,2007-12-23,Milwaukee,115,Brooklyn Nets,104
261226008,2007-12-26,Detroit,92,Brooklyn Nets,91
261227017,2007-12-27,Brooklyn Nets,71,Houston,96
261229014,2007-12-29,Miami,81,Brooklyn Nets,91
261230017,2007-12-30,Brooklyn Nets,100,Minnesota,92
270105017,2007-01-05,Brooklyn Nets,91,Chicago,86
270106005,2007-01-06,Cleveland,96,Brooklyn Nets,91
270109017,2007-01-09,Brooklyn Nets,101,Toronto,86
270111004,2007-01-11,Chicago,83,Brooklyn Nets,86
270113016,2007-01-13,Minnesota,109,Brooklyn Nets,98
270115017,2007-01-15,Brooklyn Nets,105,Indiana,95
270117030,2007-01-17,Charlotte,85,Brooklyn Nets,92
270119018,2007-01-19,NY Knicks,100,Brooklyn Nets,101
270120017,2007-01-20,Brooklyn Nets,101,Orlando,94
270122023,2007-01-22,Sacramento,88,Brooklyn Nets,87
270124009,2007-01-24,Golden State,110,Brooklyn Nets,109
270125012,2007-01-25,LA,102,Brooklyn Nets,101
270127007,2007-01-27,Denver,102,Brooklyn Nets,112
270129026,2007-01-29,Utah,115,Brooklyn Nets,116
270131017,2007-01-31,Brooklyn Nets,89,Detroit,113
270202019,2007-02-02,Orlando,119,Brooklyn Nets,86
270204017,2007-02-04,Brooklyn Nets,99,Atlanta,101
270205020,2007-02-05,Philadelphia,100,Brooklyn Nets,98
270207001,2007-02-07,Atlanta,85,Brooklyn Nets,87
270209002,2007-02-09,Boston,78,Brooklyn Nets,92
270210017,2007-02-10,Brooklyn Nets,93,Orlando,78
270213017,2007-02-13,Brooklyn Nets,82,San Antonio,107
270214028,2007-02-14,Toronto,120,Brooklyn Nets,109
270221017,2007-02-21,Brooklyn Nets,107,New Orleans,111
270223017,2007-02-23,Brooklyn Nets,109,Sacramento,96
270225017,2007-02-25,Brooklyn Nets,101,NY Knicks,92
270227017,2007-02-27,Brooklyn Nets,113,Washington,101
270303017,2007-03-03,Brooklyn Nets,88,Boston,96
270304020,2007-03-04,Philadelphia,99,Brooklyn Nets,86
270306006,2007-03-06,Dallas,102,Brooklyn Nets,89
270309010,2007-03-09,Houston,112,Brooklyn Nets,91
270310024,2007-03-10,San Antonio,93,Brooklyn Nets,77
270312029,2007-03-12,Memphis,102,Brooklyn Nets,113
270313003,2007-03-13,New Orleans,108,Brooklyn Nets,112
270315017,2007-03-15,Brooklyn Nets,86,Miami,93
270318017,2007-03-18,Brooklyn Nets,101,LA,95
270320017,2007-03-20,Brooklyn Nets,90,Denver,94
270323019,2007-03-23,Orlando,90,Brooklyn Nets,82
270324030,2007-03-24,Charlotte,107,Brooklyn Nets,113
270328017,2007-03-28,Brooklyn Nets,118,Indiana,94
270330008,2007-03-30,Detroit,110,Brooklyn Nets,105
270331017,2007-03-31,Brooklyn Nets,86,Philadelphia,82
270404017,2007-04-04,Brooklyn Nets,101,Atlanta,86
270406004,2007-04-06,Chicago,105,Brooklyn Nets,74
270407017,2007-04-07,Brooklyn Nets,120,Washington,114
270410027,2007-04-10,Washington,92,Brooklyn Nets,96
270412005,2007-04-12,Cleveland,94,Brooklyn Nets,76
270413017,2007-04-13,Brooklyn Nets,100,NY Knicks,86
270415011,2007-04-15,Indiana,107,Brooklyn Nets,111
270416018,2007-04-16,NY Knicks,95,Brooklyn Nets,104
270418017,2007-04-18,Brooklyn Nets,106,Chicago,97
261101029,2007-11-01,Memphis,117,New York Knicks,118
261103001,2007-11-03,Atlanta,102,New York Knicks,92
261104018,2007-11-04,New York Knicks,95,Indiana,109
261106018,2007-11-06,New York Knicks,93,San Antonio,105
261108007,2007-11-08,Denver,107,New York Knicks,109
261110010,2007-11-10,Houston,103,New York Knicks,94
261111024,2007-11-11,San Antonio,100,New York Knicks,92
261113018,2007-11-13,New York Knicks,96,Cleveland,102
261115018,2007-11-15,New York Knicks,102,Washington,82
261117014,2007-11-17,Miami,76,New York Knicks,100
261118018,2007-11-18,New York Knicks,118,Boston,122
261120018,2007-11-20,New York Knicks,90,Houston,97
261122016,2007-11-22,Minnesota,107,New York Knicks,89
261124002,2007-11-24,Boston,77,New York Knicks,101
261125018,2007-11-25,New York Knicks,95,Chicago,106
261128004,2007-11-28,Chicago,102,New York Knicks,85
261129005,2007-11-29,Cleveland,98,New York Knicks,101
261201008,2007-12-01,Detroit,108,New York Knicks,100
261202018,2007-12-02,New York Knicks,100,Toronto,103
261204018,2007-12-04,New York Knicks,98,Memphis,90
261206018,2007-12-06,New York Knicks,102,Washington,113
261209018,2007-12-09,New York Knicks,115,Milwaukee,107
261211018,2007-12-11,New York Knicks,90,Boston,97
261213018,2007-12-13,New York Knicks,94,Atlanta,82
261215011,2007-12-15,Indiana,112,New York Knicks,96
261216018,2007-12-16,New York Knicks,100,Denver,123
261218018,2007-12-18,New York Knicks,97,Utah,96
261220018,2007-12-20,New York Knicks,111,Charlotte,109
261222018,2007-12-22,New York Knicks,103,Chicago,92
261223020,2007-12-23,Philadelphia,98,New York Knicks,77
261227018,2007-12-27,New York Knicks,151,Detroit,145
261229021,2007-12-29,Phoenix,108,New York Knicks,86
261231012,2007-12-31,LA,90,New York Knicks,80
270102023,2007-01-02,Sacramento,112,New York Knicks,100
270103022,2007-01-03,Portland,81,New York Knicks,99
270105025,2007-01-05,Oklahoma City,93,New York Knicks,111
270110018,2007-01-10,New York Knicks,106,Philadelphia,99
270112018,2007-01-12,New York Knicks,110,Charlotte,126
270115018,2007-01-15,New York Knicks,102,Sacramento,97
270117027,2007-01-17,Washington,99,New York Knicks,98
270119018,2007-01-19,New York Knicks,100,Brooklyn,101
270120011,2007-01-20,Indiana,106,New York Knicks,108
270122014,2007-01-22,Miami,101,New York Knicks,83
270124018,2007-01-24,New York Knicks,107,Phoenix,112
270126018,2007-01-26,New York Knicks,116,Miami,96
270128015,2007-01-28,Milwaukee,107,New York Knicks,105
270130018,2007-01-30,New York Knicks,99,Los Angeles,94
270131030,2007-01-31,Charlotte,104,New York Knicks,87
270203019,2007-02-03,Orlando,86,New York Knicks,94
270206018,2007-02-06,New York Knicks,102,LA,90
270210026,2007-02-10,Utah,104,New York Knicks,102
270213013,2007-02-13,Los Angeles,106,New York Knicks,107
270214009,2007-02-14,Golden State,120,New York Knicks,101
270220018,2007-02-20,New York Knicks,100,Orlando,94
270221020,2007-02-21,Philadelphia,104,New York Knicks,84
270223018,2007-02-23,New York Knicks,95,Milwaukee,93
270225017,2007-02-25,Brooklyn,101,New York Knicks,92
270226018,2007-02-26,New York Knicks,99,Miami,93
270228002,2007-02-28,Boston,102,New York Knicks,94
270302018,2007-03-02,New York Knicks,106,Golden State,97
270303001,2007-03-03,Atlanta,100,New York Knicks,104
270306018,2007-03-06,New York Knicks,99,Oklahoma City,100
270310027,2007-03-10,Washington,89,New York Knicks,90
270314028,2007-03-14,Toronto,104,New York Knicks,94
270316018,2007-03-16,New York Knicks,90,New Orleans,92
270318018,2007-03-18,New York Knicks,92,Toronto,74
270320018,2007-03-20,New York Knicks,77,Dallas,92
270322018,2007-03-22,New York Knicks,86,Portland,92
270323005,2007-03-23,Cleveland,90,New York Knicks,68
270326018,2007-03-26,New York Knicks,89,Orlando,94
270328018,2007-03-28,New York Knicks,97,Cleveland,93
270330006,2007-03-30,Dallas,105,New York Knicks,103
270331003,2007-03-31,New Orleans,103,New York Knicks,94
270404018,2007-04-04,New York Knicks,90,Philadelphia,92
270406018,2007-04-06,New York Knicks,94,Minnesota,99
270407015,2007-04-07,Milwaukee,113,New York Knicks,118
270409018,2007-04-09,New York Knicks,83,Detroit,91
270410004,2007-04-10,Chicago,98,New York Knicks,69
270413017,2007-04-13,Brooklyn,100,New York Knicks,86
270415028,2007-04-15,Toronto,107,New York Knicks,105
270416018,2007-04-16,New York Knicks,95,Brooklyn,104
270418030,2007-04-18,Charlotte,93,New York Knicks,94
261101020,2007-11-01,Philadelphia 76ers,88,Atlanta,75
261103019,2007-11-03,Orlando,103,Philadelphia 76ers,105
261105020,2007-11-05,Philadelphia 76ers,107,Miami,98
261107011,2007-11-07,Indiana,97,Philadelphia 76ers,86
261108028,2007-11-08,Toronto,106,Philadelphia 76ers,104
261110020,2007-11-10,Philadelphia 76ers,101,Denver,108
261115025,2007-11-15,Oklahoma City,90,Philadelphia 76ers,96
261117021,2007-11-17,Phoenix,106,Philadelphia 76ers,94
261118012,2007-11-18,LA,103,Philadelphia 76ers,97
261121020,2007-11-21,Philadelphia 76ers,87,Detroit,97
261122015,2007-11-22,Milwaukee,98,Philadelphia 76ers,94
261124020,2007-11-24,Philadelphia 76ers,123,Chicago,108
261125005,2007-11-25,Cleveland,108,Philadelphia 76ers,95
261127014,2007-11-27,Miami,103,Philadelphia 76ers,91
261202017,2007-12-02,Brooklyn,112,Philadelphia 76ers,107
261203020,2007-12-03,Philadelphia 76ers,84,Minnesota,95
261206004,2007-12-06,Chicago,121,Philadelphia 76ers,94
261208020,2007-12-08,Philadelphia 76ers,98,Washington,113
261209019,2007-12-09,Orlando,86,Philadelphia 76ers,84
261211020,2007-12-11,Philadelphia 76ers,79,Portland,81
261213020,2007-12-13,Philadelphia 76ers,81,Boston,101
261215006,2007-12-15,Dallas,93,Philadelphia 76ers,79
261216024,2007-12-16,San Antonio,103,Philadelphia 76ers,98
261220020,2007-12-20,Philadelphia 76ers,93,Indiana,101
261222002,2007-12-22,Boston,83,Philadelphia 76ers,98
261223020,2007-12-23,Philadelphia 76ers,98,NY Knicks,77
261226009,2007-12-26,Golden State,116,Philadelphia 76ers,97
261227023,2007-12-27,Sacramento,101,Philadelphia 76ers,76
261229022,2007-12-29,Portland,95,Philadelphia 76ers,98
261231013,2007-12-31,Los Angeles,104,Philadelphia 76ers,94
270102007,2007-01-02,Denver,97,Philadelphia 76ers,108
270103026,2007-01-03,Utah,98,Philadelphia 76ers,87
270105016,2007-01-05,Minnesota,104,Philadelphia 76ers,102
270109020,2007-01-09,Philadelphia 76ers,89,Detroit,98
270110018,2007-01-10,NY Knicks,106,Philadelphia 76ers,99
270112020,2007-01-12,Philadelphia 76ers,110,Milwaukee,97
270113030,2007-01-13,Charlotte,89,Philadelphia 76ers,83
270115020,2007-01-15,Philadelphia 76ers,86,Toronto,104
270117029,2007-01-17,Memphis,118,Philadelphia 76ers,102
270119020,2007-01-19,Philadelphia 76ers,98,Miami,95
270121020,2007-01-21,Philadelphia 76ers,85,San Antonio,99
270123020,2007-01-23,Philadelphia 76ers,102,New Orleans,96
270124005,2007-01-24,Cleveland,115,Philadelphia 76ers,118
270126020,2007-01-26,Philadelphia 76ers,97,Cleveland,105
270127001,2007-01-27,Atlanta,89,Philadelphia 76ers,104
270129010,2007-01-29,Houston,105,Philadelphia 76ers,84
270131003,2007-01-31,New Orleans,78,Philadelphia 76ers,89
270202020,2007-02-02,Philadelphia 76ers,101,Golden State,102
270205020,2007-02-05,Philadelphia 76ers,100,Brooklyn,98
270207020,2007-02-07,Philadelphia 76ers,92,Charlotte,83
270209020,2007-02-09,Philadelphia 76ers,89,LA,90
270211020,2007-02-11,Philadelphia 76ers,89,Dallas,106
270214020,2007-02-14,Philadelphia 76ers,85,Washington,92
270221020,2007-02-21,Philadelphia 76ers,104,NY Knicks,84
270223030,2007-02-23,Charlotte,102,Philadelphia 76ers,87
270224015,2007-02-24,Milwaukee,109,Philadelphia 76ers,90
270226020,2007-02-26,Philadelphia 76ers,89,Sacramento,82
270228020,2007-02-28,Philadelphia 76ers,99,Phoenix,94
270302020,2007-03-02,Philadelphia 76ers,117,Memphis,112
270304020,2007-03-04,Philadelphia 76ers,99,Brooklyn,86
270307020,2007-03-07,Philadelphia 76ers,92,Oklahoma City,89
270309020,2007-03-09,Philadelphia 76ers,108,Los Angeles,92
270310011,2007-03-10,Indiana,96,Philadelphia 76ers,100
270313001,2007-03-13,Atlanta,104,Philadelphia 76ers,92
270314020,2007-03-14,Philadelphia 76ers,87,Chicago,88
270316020,2007-03-16,Philadelphia 76ers,89,Utah,88
270318020,2007-03-18,Philadelphia 76ers,74,Houston,124
270320008,2007-03-20,Detroit,96,Philadelphia 76ers,75
270323020,2007-03-23,Philadelphia 76ers,106,Charlotte,97
270324014,2007-03-24,Miami,85,Philadelphia 76ers,93
270328027,2007-03-28,Washington,111,Philadelphia 76ers,108
270330020,2007-03-30,Philadelphia 76ers,88,Boston,82
270331017,2007-03-31,Brooklyn,86,Philadelphia 76ers,82
270404018,2007-04-04,NY Knicks,90,Philadelphia 76ers,92
270406020,2007-04-06,Philadelphia 76ers,85,Toronto,94
270408020,2007-04-08,Philadelphia 76ers,109,Atlanta,104
270410020,2007-04-10,Philadelphia 76ers,90,Indiana,86
270411002,2007-04-11,Boston,94,Philadelphia 76ers,102
270414020,2007-04-14,Philadelphia 76ers,87,Orlando,104
270415008,2007-04-15,Detroit,91,Philadelphia 76ers,102
270417020,2007-04-17,Philadelphia 76ers,92,Cleveland,98
270418028,2007-04-18,Toronto,119,Philadelphia 76ers,122
261101017,2007-11-01,Brooklyn,102,Toronto Raptors,92
261103028,2007-11-03,Toronto Raptors,109,Milwaukee,92
261105028,2007-11-05,Toronto Raptors,94,San Antonio,103
261108028,2007-11-08,Toronto Raptors,106,Philadelphia,104
261110028,2007-11-10,Toronto Raptors,102,Atlanta,111
261112023,2007-11-12,Sacramento,107,Toronto Raptors,92
261114009,2007-11-14,Golden State,110,Toronto Raptors,99
261117013,2007-11-17,Los Angeles,107,Toronto Raptors,100
261118007,2007-11-18,Denver,117,Toronto Raptors,109
261120026,2007-11-20,Utah,101,Toronto Raptors,96
261122028,2007-11-22,Toronto Raptors,95,Cleveland,87
261124001,2007-11-24,Atlanta,97,Toronto Raptors,93
261126028,2007-11-26,Toronto Raptors,92,Indiana,83
261128003,2007-11-28,New Orleans,77,Toronto Raptors,94
261129006,2007-11-29,Dallas,117,Toronto Raptors,98
261201028,2007-12-01,Toronto Raptors,106,Boston,102
261202018,2007-12-02,NY Knicks,100,Toronto Raptors,103
261206005,2007-12-06,Cleveland,95,Toronto Raptors,91
261208004,2007-12-08,Chicago,93,Toronto Raptors,90
261210028,2007-12-10,Toronto Raptors,83,Portland,93
261211014,2007-12-11,Miami,99,Toronto Raptors,77
261213019,2007-12-13,Orlando,84,Toronto Raptors,91
261215028,2007-12-15,Toronto Raptors,90,Brooklyn,78
261217028,2007-12-17,Toronto Raptors,120,Golden State,115
261219021,2007-12-19,Phoenix,115,Toronto Raptors,98
261220012,2007-12-20,LA,96,Toronto Raptors,98
261222022,2007-12-22,Portland,100,Toronto Raptors,101
261223025,2007-12-23,Oklahoma City,110,Toronto Raptors,97
261227028,2007-12-27,Toronto Raptors,100,Minnesota,97
261229028,2007-12-29,Toronto Raptors,97,Chicago,107
261230029,2007-12-30,Memphis,110,Toronto Raptors,104
270103028,2007-01-03,Toronto Raptors,98,Phoenix,100
270105028,2007-01-05,Toronto Raptors,105,Atlanta,92
270107028,2007-01-07,Toronto Raptors,116,Washington,111
270109017,2007-01-09,Brooklyn,101,Toronto Raptors,86
270110015,2007-01-10,Milwaukee,77,Toronto Raptors,90
270112002,2007-01-12,Boston,86,Toronto Raptors,95
270114028,2007-01-14,Toronto Raptors,96,Dallas,97
270115020,2007-01-15,Philadelphia,86,Toronto Raptors,104
270117028,2007-01-17,Toronto Raptors,101,Sacramento,85
270119028,2007-01-19,Toronto Raptors,94,Utah,102
270122028,2007-01-22,Toronto Raptors,105,Charlotte,84
270124028,2007-01-24,Toronto Raptors,90,New Orleans,88
270126028,2007-01-26,Toronto Raptors,96,Boston,90
270127011,2007-01-27,Indiana,102,Toronto Raptors,84
270131028,2007-01-31,Toronto Raptors,119,Washington,109
270202001,2007-02-02,Atlanta,91,Toronto Raptors,103
270204028,2007-02-04,Toronto Raptors,122,LA,110
270207028,2007-02-07,Toronto Raptors,113,Orlando,103
270209028,2007-02-09,Toronto Raptors,96,Los Angeles,92
270210008,2007-02-10,Detroit,98,Toronto Raptors,92
270213004,2007-02-13,Chicago,111,Toronto Raptors,112
270214028,2007-02-14,Toronto Raptors,120,Brooklyn,109
270221028,2007-02-21,Toronto Raptors,85,Cleveland,86
270223028,2007-02-23,Toronto Raptors,110,Indiana,88
270224030,2007-02-24,Charlotte,76,Toronto Raptors,93
270226024,2007-02-26,San Antonio,107,Toronto Raptors,91
270228010,2007-02-28,Houston,90,Toronto Raptors,106
270302028,2007-03-02,Toronto Raptors,81,Milwaukee,94
270303005,2007-03-03,Cleveland,120,Toronto Raptors,97
270306027,2007-03-06,Washington,129,Toronto Raptors,109
270307028,2007-03-07,Toronto Raptors,94,Memphis,87
270311028,2007-03-11,Toronto Raptors,120,Oklahoma City,119
270312015,2007-03-12,Milwaukee,93,Toronto Raptors,108
270314028,2007-03-14,Toronto Raptors,104,NY Knicks,94
270316028,2007-03-16,Toronto Raptors,100,Houston,114
270318018,2007-03-18,NY Knicks,92,Toronto Raptors,74
270321028,2007-03-21,Toronto Raptors,92,Orlando,85
270323028,2007-03-23,Toronto Raptors,121,Denver,94
270326002,2007-03-26,Boston,95,Toronto Raptors,87
270328028,2007-03-28,Toronto Raptors,96,Miami,83
270330027,2007-03-30,Washington,118,Toronto Raptors,123
270401028,2007-04-01,Toronto Raptors,107,Charlotte,94
270403014,2007-04-03,Miami,92,Toronto Raptors,89
270404019,2007-04-04,Orlando,108,Toronto Raptors,111
270406020,2007-04-06,Philadelphia,85,Toronto Raptors,94
270408028,2007-04-08,Toronto Raptors,103,Chicago,89
270409016,2007-04-09,Minnesota,100,Toronto Raptors,111
270413028,2007-04-13,Toronto Raptors,87,Detroit,84
270415028,2007-04-15,Toronto Raptors,107,NY Knicks,105
270417008,2007-04-17,Detroit,100,Toronto Raptors,84
270418028,2007-04-18,Toronto Raptors,119,Philadelphia,122
261101009,2007-11-01,Golden State Warriors,98,Los Angeles,110
261103009,2007-11-03,Golden State Warriors,102,Portland,89
261104026,2007-11-04,Utah,106,Golden State Warriors,82
261106006,2007-11-06,Dallas,104,Golden State Warriors,107
261107003,2007-11-07,New Orleans,97,Golden State Warriors,93
261109009,2007-11-09,Golden State Warriors,121,New Orleans,116
261111009,2007-11-11,Golden State Warriors,111,Detroit,79
261114009,2007-11-14,Golden State Warriors,110,Toronto,99
261116009,2007-11-16,Golden State Warriors,117,Sacramento,105
261118009,2007-11-18,Golden State Warriors,107,Oklahoma City,95
261120009,2007-11-20,Golden State Warriors,110,Phoenix,113
261122009,2007-11-22,Golden State Warriors,112,Denver,115
261124007,2007-11-24,Denver,140,Golden State Warriors,129
261125009,2007-11-25,Golden State Warriors,91,Utah,78
261127009,2007-11-27,Golden State Warriors,111,San Antonio,102
261129009,2007-11-29,Golden State Warriors,106,Indiana,108
261202009,2007-12-02,Golden State Warriors,110,Milwaukee,115
261204024,2007-12-04,San Antonio,129,Golden State Warriors,89
261205010,2007-12-05,Houston,118,Golden State Warriors,90
261209009,2007-12-09,Golden State Warriors,101,New Orleans,80
261210025,2007-12-10,Oklahoma City,117,Golden State Warriors,115
261212009,2007-12-12,Golden State Warriors,126,Sacramento,113
261214009,2007-12-14,Golden State Warriors,109,Houston,107
261215021,2007-12-15,Phoenix,105,Golden State Warriors,101
261217028,2007-12-17,Toronto,120,Golden State Warriors,115
261218017,2007-12-18,Brooklyn,105,Golden State Warriors,97
261220002,2007-12-20,Boston,95,Golden State Warriors,96
261222019,2007-12-22,Orlando,108,Golden State Warriors,117
261223014,2007-12-23,Miami,105,Golden State Warriors,92
261226009,2007-12-26,Golden State Warriors,116,Philadelphia,97
261229009,2007-12-29,Golden State Warriors,110,Boston,100
261230023,2007-12-30,Sacramento,119,Golden State Warriors,96
270102003,2007-01-02,New Orleans,89,Golden State Warriors,97
270103029,2007-01-03,Memphis,144,Golden State Warriors,135
270106009,2007-01-06,Golden State Warriors,108,Oklahoma City,104
270107021,2007-01-07,Phoenix,128,Golden State Warriors,105
270110009,2007-01-10,Golden State Warriors,76,Orlando,91
270112009,2007-01-12,Golden State Warriors,96,Miami,118
270115009,2007-01-15,Golden State Warriors,108,LA,93
270117012,2007-01-17,LA,115,Golden State Warriors,109
270120009,2007-01-20,Golden State Warriors,104,Cleveland,106
270122013,2007-01-22,Los Angeles,108,Golden State Warriors,103
270124009,2007-01-24,Golden State Warriors,110,Brooklyn,109
270127009,2007-01-27,Golden State Warriors,131,Charlotte,105
270130005,2007-01-30,Cleveland,124,Golden State Warriors,97
270131001,2007-01-31,Atlanta,115,Golden State Warriors,94
270202020,2007-02-02,Philadelphia,101,Golden State Warriors,102
270203030,2007-02-03,Charlotte,98,Golden State Warriors,90
270205011,2007-02-05,Indiana,98,Golden State Warriors,113
270207016,2007-02-07,Minnesota,121,Golden State Warriors,93
270209009,2007-02-09,Golden State Warriors,123,Chicago,121
270211009,2007-02-11,Golden State Warriors,105,Atlanta,106
270212007,2007-02-12,Denver,123,Golden State Warriors,111
270214009,2007-02-14,Golden State Warriors,120,NY Knicks,101
270221009,2007-02-21,Golden State Warriors,118,Memphis,115
270224012,2007-02-24,LA,103,Golden State Warriors,90
270225009,2007-02-25,Golden State Warriors,85,Los Angeles,102
270227015,2007-02-27,Milwaukee,122,Golden State Warriors,101
270228004,2007-02-28,Chicago,113,Golden State Warriors,83
270302018,2007-03-02,NY Knicks,106,Golden State Warriors,97
270304027,2007-03-04,Washington,107,Golden State Warriors,106
270305008,2007-03-05,Detroit,93,Golden State Warriors,111
270307009,2007-03-07,Golden State Warriors,110,Denver,96
