id,date,home_team,home_team_score,visit_team,visit_team_score
400579236,2015-03-09,Phoenix,80,Golden State Warriors,98
400579252,2015-03-11,Golden State Warriors,105,Detroit,98
400579265,2015-03-13,Denver,114,Golden State Warriors,103
400579273,2015-03-14,Golden State Warriors,125,NY Knicks,94
400579291,2015-03-16,Golden State Warriors,108,Los Angeles,105
400579306,2015-03-18,Golden State Warriors,114,Atlanta,95
400579322,2015-03-20,Golden State Warriors,112,New Orleans,96
400579328,2015-03-21,Golden State Warriors,106,Utah,91
400579345,2015-03-23,Golden State Warriors,107,Washington,76
400579351,2015-03-24,Portland,108,Golden State Warriors,122
400579374,2015-03-27,Memphis,84,Golden State Warriors,107
400579381,2015-03-28,Milwaukee,95,Golden State Warriors,108
400579403,2015-03-31,LA,106,Golden State Warriors,110
400579418,2015-04-02,Golden State Warriors,107,Phoenix,106
400579434,2015-04-04,Dallas,110,Golden State Warriors,123
400579442,2015-04-05,San Antonio,107,Golden State Warriors,92
400579448,2015-04-07,New Orleans,103,Golden State Warriors,100
400579466,2015-04-09,Golden State Warriors,116,Portland,105
400579484,2015-04-11,Golden State Warriors,110,Minnesota,101
400579504,2015-04-13,Golden State Warriors,111,Memphis,107
400579521,2015-04-15,Golden State Warriors,133,Denver,126
400578312,2015-10-30,LA Clippers,93,Oklahoma City,90
400578318,2015-10-31,Los Angeles,111,LA Clippers,118
400578331,2015-11-02,LA Clippers,92,Sacramento,98
400578340,2015-11-03,LA Clippers,107,Utah,101
400578360,2015-11-05,Golden State,121,LA Clippers,104
400578374,2015-11-08,LA Clippers,106,Portland,102
400578394,2015-11-10,LA Clippers,85,San Antonio,89
400578433,2015-11-15,LA Clippers,120,Phoenix,107
400578446,2015-11-17,LA Clippers,89,Chicago,105
400578453,2015-11-19,Orlando,90,LA Clippers,114
400578462,2015-11-20,Miami,93,LA Clippers,110
400578485,2015-11-23,Memphis,107,LA Clippers,91
400578490,2015-11-24,Charlotte,92,LA Clippers,113
400578508,2015-11-26,Detroit,98,LA Clippers,104
400578520,2015-11-28,Houston,85,LA Clippers,102
400578531,2015-11-29,Utah,96,LA Clippers,112
400578544,2015-12-01,LA Clippers,127,Minnesota,101
400578564,2015-12-03,LA Clippers,114,Orlando,86
400578585,2015-12-06,LA Clippers,120,New Orleans,100
400578599,2015-12-08,LA Clippers,121,Phoenix,120
400578609,2015-12-10,Indiana,96,LA Clippers,103
400578621,2015-12-12,Washington,104,LA Clippers,96
400578636,2015-12-13,Milwaukee,111,LA Clippers,106
400578654,2015-12-15,LA Clippers,113,Detroit,91
400578669,2015-12-17,LA Clippers,102,Indiana,100
400578683,2015-12-19,Denver,109,LA Clippers,106
400578691,2015-12-20,LA Clippers,106,Milwaukee,102
400578706,2015-12-22,San Antonio,125,LA Clippers,118
400578712,2015-12-23,Atlanta,107,LA Clippers,104
400578723,2015-12-25,LA Clippers,100,Golden State,86
400578735,2015-12-27,LA Clippers,98,Toronto,110
400578756,2015-12-29,LA Clippers,101,Utah,97
400578769,2015-12-31,LA Clippers,99,NY Knicks,78
400578794,2015-01-03,LA Clippers,127,Philadelphia,91
400578811,2015-01-05,LA Clippers,98,Atlanta,107
400578826,2015-01-07,LA Clippers,114,Los Angeles,89
400578842,2015-01-10,LA Clippers,120,Dallas,100
400578851,2015-01-11,LA Clippers,90,Miami,104
400578875,2015-01-14,Portland,94,LA Clippers,100
400578891,2015-01-16,LA Clippers,121,Cleveland,126
400578899,2015-01-17,Sacramento,108,LA Clippers,117
400578906,2015-01-19,LA Clippers,102,Boston,93
400578932,2015-01-22,LA Clippers,123,Brooklyn,84
400578951,2015-01-25,Phoenix,100,LA Clippers,120
400578966,2015-01-26,LA Clippers,102,Denver,98
400578982,2015-01-28,Utah,89,LA Clippers,94
400578993,2015-01-30,New Orleans,108,LA Clippers,103
400579006,2015-01-31,San Antonio,85,LA Clippers,105
400579012,2015-02-02,Brooklyn,102,LA Clippers,100
400579035,2015-02-05,Cleveland,105,LA Clippers,94
400579044,2015-02-06,Toronto,123,LA Clippers,107
400579057,2015-02-08,Oklahoma City,131,LA Clippers,108
400579073,2015-02-09,Dallas,98,LA Clippers,115
400579091,2015-02-11,LA Clippers,110,Houston,95
400579094,2015-02-19,LA Clippers,119,San Antonio,115
400579112,2015-02-21,LA Clippers,126,Sacramento,99
400579129,2015-02-23,LA Clippers,87,Memphis,90
400579138,2015-02-25,Houston,110,LA Clippers,105
400579156,2015-02-27,Memphis,79,LA Clippers,97
400579169,2015-03-01,Chicago,86,LA Clippers,96
400579180,2015-03-02,Minnesota,105,LA Clippers,110
400579200,2015-03-04,LA Clippers,93,Portland,98
400579224,2015-03-08,Golden State,106,LA Clippers,98
400579237,2015-03-09,LA Clippers,89,Minnesota,76
400579249,2015-03-11,Oklahoma City,108,LA Clippers,120
400579264,2015-03-13,Dallas,129,LA Clippers,99
400579275,2015-03-15,LA Clippers,98,Houston,100
400579296,2015-03-17,LA Clippers,99,Charlotte,92
400579305,2015-03-18,Sacramento,105,LA Clippers,116
400579323,2015-03-20,LA Clippers,113,Washington,99
400579332,2015-03-22,LA Clippers,107,New Orleans,100
400579353,2015-03-25,NY Knicks,80,LA Clippers,111
400579367,2015-03-27,Philadelphia,98,LA Clippers,119
400579387,2015-03-29,Boston,106,LA Clippers,119
400579403,2015-03-31,LA Clippers,106,Golden State,110
400579414,2015-04-01,Portland,122,LA Clippers,126
400579436,2015-04-04,Denver,92,LA Clippers,107
400579445,2015-04-05,Los Angeles,78,LA Clippers,106
400579451,2015-04-07,LA Clippers,105,Los Angeles,100
400579482,2015-04-11,LA Clippers,94,Memphis,86
400579505,2015-04-13,LA Clippers,110,Denver,103
400579508,2015-04-14,Phoenix,101,LA Clippers,112
400578295,2015-10-28,Los Angeles Lakers,90,Houston,108
400578305,2015-10-29,Phoenix,119,Los Angeles Lakers,99
400578318,2015-10-31,Los Angeles Lakers,111,LA,118
400578330,2015-11-01,Golden State,127,Los Angeles Lakers,104
400578348,2015-11-04,Los Angeles Lakers,106,Phoenix,112
400578389,2015-11-09,Los Angeles Lakers,107,Charlotte,92
400578396,2015-11-11,Memphis,107,Los Angeles Lakers,102
400578406,2015-11-12,New Orleans,109,Los Angeles Lakers,102
400578423,2015-11-14,Los Angeles Lakers,80,San Antonio,93
400578437,2015-11-16,Los Angeles Lakers,115,Golden State,136
400578447,2015-11-18,Atlanta,109,Los Angeles Lakers,114
400578461,2015-11-19,Houston,92,Los Angeles Lakers,98
400578472,2015-11-21,Dallas,140,Los Angeles Lakers,106
400578489,2015-11-23,Los Angeles Lakers,94,Denver,101
400578514,2015-11-26,Los Angeles Lakers,93,Memphis,99
400578526,2015-11-28,Los Angeles Lakers,119,Minnesota,120
400578540,2015-11-30,Los Angeles Lakers,129,Toronto,122
400578547,2015-12-02,Detroit,96,Los Angeles Lakers,106
400578556,2015-12-03,Washington,111,Los Angeles Lakers,95
400578571,2015-12-05,Boston,113,Los Angeles Lakers,96
400578592,2015-12-07,Los Angeles Lakers,87,New Orleans,104
400578607,2015-12-09,Los Angeles Lakers,98,Sacramento,95
400578631,2015-12-12,San Antonio,110,Los Angeles Lakers,112
400578643,2015-12-14,Minnesota,94,Los Angeles Lakers,100
400578648,2015-12-15,Indiana,110,Los Angeles Lakers,91
400578684,2015-12-19,Los Angeles Lakers,103,Oklahoma City,104
400578694,2015-12-21,Sacramento,108,Los Angeles Lakers,101
400578718,2015-12-23,Los Angeles Lakers,115,Golden State,105
400578722,2015-12-25,Chicago,113,Los Angeles Lakers,93
400578731,2015-12-26,Dallas,102,Los Angeles Lakers,98
400578750,2015-12-28,Los Angeles Lakers,107,Phoenix,116
400578763,2015-12-30,Denver,103,Los Angeles Lakers,111
400578786,2015-01-02,Los Angeles Lakers,106,Memphis,109
400578800,2015-01-04,Los Angeles Lakers,88,Indiana,87
400578809,2015-01-05,Portland,98,Los Angeles Lakers,94
400578826,2015-01-07,LA,114,Los Angeles Lakers,89
400578840,2015-01-09,Los Angeles Lakers,101,Orlando,84
400578854,2015-01-11,Los Angeles Lakers,94,Portland,106
400578865,2015-01-13,Los Angeles Lakers,75,Miami,78
400578878,2015-01-15,Los Angeles Lakers,102,Cleveland,109
400578889,2015-01-16,Utah,94,Los Angeles Lakers,85
400578914,2015-01-19,Phoenix,115,Los Angeles Lakers,100
400578924,2015-01-21,New Orleans,96,Los Angeles Lakers,80
400578940,2015-01-23,San Antonio,99,Los Angeles Lakers,85
400578959,2015-01-25,Los Angeles Lakers,87,Houston,99
400578972,2015-01-27,Los Angeles Lakers,92,Washington,98
400578987,2015-01-29,Los Angeles Lakers,123,Chicago,118
400579009,2015-02-01,NY Knicks,92,Los Angeles Lakers,80
400579028,2015-02-04,Milwaukee,113,Los Angeles Lakers,105
400579040,2015-02-06,Orlando,103,Los Angeles Lakers,97
400579058,2015-02-08,Cleveland,120,Los Angeles Lakers,105
400579079,2015-02-10,Los Angeles Lakers,96,Denver,106
400579090,2015-02-11,Portland,102,Los Angeles Lakers,86
400579107,2015-02-20,Los Angeles Lakers,105,Brooklyn,114
400579121,2015-02-22,Los Angeles Lakers,118,Boston,111
400579143,2015-02-25,Utah,97,Los Angeles Lakers,100
400579160,2015-02-27,Los Angeles Lakers,101,Milwaukee,93
400579170,2015-03-01,Los Angeles Lakers,101,Oklahoma City,108
400579182,2015-03-03,Charlotte,104,Los Angeles Lakers,103
400579197,2015-03-04,Miami,100,Los Angeles Lakers,94
400579210,2015-03-06,Memphis,97,Los Angeles Lakers,90
400579229,2015-03-08,Los Angeles Lakers,93,Dallas,100
400579243,2015-03-10,Los Angeles Lakers,93,Detroit,85
400579258,2015-03-12,Los Angeles Lakers,94,NY Knicks,101
400579281,2015-03-15,Los Angeles Lakers,86,Atlanta,91
400579291,2015-03-16,Golden State,108,Los Angeles Lakers,105
400579311,2015-03-19,Los Angeles Lakers,73,Utah,80
400579339,2015-03-22,Los Angeles Lakers,101,Philadelphia,87
400579348,2015-03-24,Oklahoma City,127,Los Angeles Lakers,117
400579359,2015-03-25,Minnesota,99,Los Angeles Lakers,101
400579372,2015-03-27,Toronto,94,Los Angeles Lakers,83
400579385,2015-03-29,Brooklyn,107,Los Angeles Lakers,99
400579394,2015-03-30,Philadelphia,111,Los Angeles Lakers,113
400579415,2015-04-01,Los Angeles Lakers,92,New Orleans,113
400579428,2015-04-03,Los Angeles Lakers,77,Portland,107
400579445,2015-04-05,Los Angeles Lakers,78,LA,106
400579451,2015-04-07,LA,105,Los Angeles Lakers,100
400579461,2015-04-08,Denver,119,Los Angeles Lakers,101
400579478,2015-04-10,Los Angeles Lakers,106,Minnesota,98
400579493,2015-04-12,Los Angeles Lakers,106,Dallas,120
400579503,2015-04-13,Sacramento,102,Los Angeles Lakers,92
400579522,2015-04-15,Los Angeles Lakers,99,Sacramento,122
400578305,2015-10-29,Phoenix Suns,119,Los Angeles,99
400578316,2015-10-31,Phoenix Suns,94,San Antonio,89
400578329,2015-11-01,Utah,118,Phoenix Suns,91
400578348,2015-11-04,Los Angeles,106,Phoenix Suns,112
400578357,2015-11-05,Phoenix Suns,91,Memphis,102
400578371,2015-11-07,Phoenix Suns,112,Sacramento,114
400578387,2015-11-09,Phoenix Suns,107,Golden State,95
400578408,2015-11-12,Phoenix Suns,112,Brooklyn,104
400578422,2015-11-14,Phoenix Suns,95,Charlotte,103
400578433,2015-11-15,LA,120,Phoenix Suns,107
400578440,2015-11-17,Boston,114,Phoenix Suns,118
400578457,2015-11-19,Detroit,86,Phoenix Suns,88
400578465,2015-11-21,Philadelphia,96,Phoenix Suns,122
400578476,2015-11-22,Indiana,83,Phoenix Suns,106
400578493,2015-11-24,Toronto,104,Phoenix Suns,100
400578513,2015-11-26,Phoenix Suns,120,Denver,112
400578524,2015-11-28,Denver,122,Phoenix Suns,97
400578538,2015-11-30,Phoenix Suns,90,Orlando,93
400578552,2015-12-02,Phoenix Suns,116,Indiana,99
400578576,2015-12-05,Dallas,106,Phoenix Suns,118
400578582,2015-12-06,Houston,100,Phoenix Suns,95
400578599,2015-12-08,LA,121,Phoenix Suns,120
400578605,2015-12-09,Phoenix Suns,97,Miami,103
400578629,2015-12-12,Phoenix Suns,103,Detroit,105
400578644,2015-12-14,Oklahoma City,112,Phoenix Suns,88
400578652,2015-12-15,Phoenix Suns,94,Milwaukee,96
400578661,2015-12-17,Charlotte,106,Phoenix Suns,111
400578685,2015-12-20,NY Knicks,90,Phoenix Suns,99
400578698,2015-12-21,Washington,92,Phoenix Suns,104
400578717,2015-12-23,Phoenix Suns,124,Dallas,115
400578734,2015-12-26,Sacramento,106,Phoenix Suns,115
400578750,2015-12-28,Los Angeles,107,Phoenix Suns,116
400578761,2015-12-30,New Orleans,110,Phoenix Suns,106
400578772,2015-12-31,Oklahoma City,137,Phoenix Suns,134
400578783,2015-01-02,Phoenix Suns,112,Philadelphia,96
400578799,2015-01-04,Phoenix Suns,125,Toronto,109
400578812,2015-01-06,Milwaukee,96,Phoenix Suns,102
400578823,2015-01-07,Minnesota,111,Phoenix Suns,113
400578837,2015-01-09,San Antonio,100,Phoenix Suns,95
400578852,2015-01-11,Memphis,122,Phoenix Suns,110
400578862,2015-01-13,Phoenix Suns,107,Cleveland,100
400578888,2015-01-16,Phoenix Suns,110,Minnesota,99
400578914,2015-01-19,Phoenix Suns,115,Los Angeles,100
400578926,2015-01-21,Phoenix Suns,118,Portland,113
400578942,2015-01-23,Phoenix Suns,111,Houston,113
400578951,2015-01-25,Phoenix Suns,100,LA,120
400578983,2015-01-28,Phoenix Suns,106,Washington,98
400578996,2015-01-30,Phoenix Suns,99,Chicago,93
400579007,2015-01-31,Golden State,106,Phoenix Suns,87
400579017,2015-02-02,Phoenix Suns,101,Memphis,102
400579037,2015-02-05,Portland,108,Phoenix Suns,87
400579048,2015-02-06,Phoenix Suns,100,Utah,93
400579065,2015-02-08,Sacramento,85,Phoenix Suns,83
400579076,2015-02-10,Phoenix Suns,118,Houston,127
400579100,2015-02-20,Minnesota,111,Phoenix Suns,109
400579110,2015-02-21,Chicago,112,Phoenix Suns,107
400579127,2015-02-23,Phoenix Suns,110,Boston,115
400579142,2015-02-25,Denver,96,Phoenix Suns,110
400579147,2015-02-26,Phoenix Suns,117,Oklahoma City,113
400579167,2015-02-28,Phoenix Suns,74,San Antonio,101
400579179,2015-03-02,Miami,115,Phoenix Suns,98
400579189,2015-03-04,Orlando,100,Phoenix Suns,105
400579208,2015-03-06,Brooklyn,100,Phoenix Suns,108
400579216,2015-03-07,Cleveland,89,Phoenix Suns,79
400579236,2015-03-09,Phoenix Suns,80,Golden State,98
400579251,2015-03-11,Phoenix Suns,106,Minnesota,97
400579266,2015-03-13,Phoenix Suns,87,Atlanta,96
400579280,2015-03-15,Phoenix Suns,102,NY Knicks,89
400579310,2015-03-19,Phoenix Suns,74,New Orleans,72
400579326,2015-03-21,Houston,102,Phoenix Suns,117
400579338,2015-03-22,Phoenix Suns,98,Dallas,92
400579364,2015-03-25,Phoenix Suns,99,Sacramento,108
400579378,2015-03-27,Phoenix Suns,81,Portland,87
400579392,2015-03-29,Phoenix Suns,97,Oklahoma City,109
400579399,2015-03-30,Portland,109,Phoenix Suns,86
400579418,2015-04-02,Golden State,107,Phoenix Suns,106
400579437,2015-04-04,Phoenix Suns,87,Utah,85
400579446,2015-04-07,Atlanta,96,Phoenix Suns,69
400579463,2015-04-08,Dallas,107,Phoenix Suns,104
400579474,2015-04-10,New Orleans,90,Phoenix Suns,75
400579492,2015-04-12,San Antonio,107,Phoenix Suns,91
400579508,2015-04-14,Phoenix Suns,101,LA,112
400578306,2015-10-29,Sacramento Kings,77,Golden State,95
400578317,2015-10-31,Sacramento Kings,103,Portland,94
400578331,2015-11-02,LA,92,Sacramento Kings,98
400578339,2015-11-03,Denver,105,Sacramento Kings,110
400578359,2015-11-05,Sacramento Kings,131,Denver,109
400578371,2015-11-07,Phoenix,112,Sacramento Kings,114
400578384,2015-11-09,Oklahoma City,101,Sacramento Kings,93
400578398,2015-11-11,Dallas,106,Sacramento Kings,98
400578410,2015-11-13,Memphis,111,Sacramento Kings,110
400578431,2015-11-15,Sacramento Kings,94,San Antonio,91
400578450,2015-11-18,Sacramento Kings,100,New Orleans,106
400578463,2015-11-20,Sacramento Kings,103,Chicago,88
400578481,2015-11-22,Minnesota,101,Sacramento Kings,113
400578500,2015-11-25,New Orleans,89,Sacramento Kings,99
400578509,2015-11-26,Houston,102,Sacramento Kings,89
400578523,2015-11-28,San Antonio,112,Sacramento Kings,104
400578536,2015-11-30,Sacramento Kings,85,Memphis,97
400578553,2015-12-02,Sacramento Kings,109,Toronto,117
400578579,2015-12-05,Sacramento Kings,102,Indiana,101
400578584,2015-12-06,Sacramento Kings,96,Orlando,105
400578598,2015-12-08,Sacramento Kings,101,Utah,92
400578607,2015-12-09,Los Angeles,98,Sacramento Kings,95
400578619,2015-12-11,Sacramento Kings,109,Houston,113
400578639,2015-12-13,Sacramento Kings,90,Detroit,95
400578660,2015-12-16,Sacramento Kings,92,Oklahoma City,104
400578673,2015-12-18,Sacramento Kings,107,Milwaukee,108
400578694,2015-12-21,Sacramento Kings,108,Los Angeles,101
400578707,2015-12-22,Golden State,128,Sacramento Kings,108
400578734,2015-12-26,Sacramento Kings,106,Phoenix,115
400578743,2015-12-27,Sacramento Kings,135,NY Knicks,129
400578753,2015-12-29,Brooklyn,107,Sacramento Kings,99
400578767,2015-12-31,Boston,106,Sacramento Kings,84
400578775,2015-01-01,Minnesota,107,Sacramento Kings,110
400578796,2015-01-04,Detroit,114,Sacramento Kings,95
400578824,2015-01-07,Sacramento Kings,104,Oklahoma City,83
400578838,2015-01-09,Sacramento Kings,108,Denver,118
400578853,2015-01-11,Sacramento Kings,103,Cleveland,84
400578864,2015-01-13,Sacramento Kings,104,Dallas,108
400578890,2015-01-16,Sacramento Kings,83,Miami,95
400578899,2015-01-17,Sacramento Kings,108,LA,117
400578913,2015-01-19,Portland,98,Sacramento Kings,94
400578927,2015-01-21,Sacramento Kings,100,Brooklyn,103
400578943,2015-01-23,Golden State,126,Sacramento Kings,101
400578976,2015-01-28,Toronto,119,Sacramento Kings,102
400578992,2015-01-30,Cleveland,101,Sacramento Kings,90
400578997,2015-01-31,Indiana,94,Sacramento Kings,99
400579022,2015-02-03,Sacramento Kings,96,Golden State,121
400579036,2015-02-05,Sacramento Kings,78,Dallas,101
400579056,2015-02-07,Utah,102,Sacramento Kings,90
400579065,2015-02-08,Sacramento Kings,85,Phoenix,83
400579077,2015-02-10,Chicago,104,Sacramento Kings,86
400579084,2015-02-11,Milwaukee,111,Sacramento Kings,103
400579105,2015-02-20,Sacramento Kings,109,Boston,101
400579112,2015-02-21,LA,126,Sacramento Kings,99
400579144,2015-02-25,Sacramento Kings,102,Memphis,90
400579159,2015-02-27,Sacramento Kings,96,San Antonio,107
400579171,2015-03-01,Sacramento Kings,99,Portland,110
400755860,2015-03-03,NY Knicks,86,Sacramento Kings,124
400579198,2015-03-04,San Antonio,112,Sacramento Kings,85
400579205,2015-03-06,Orlando,119,Sacramento Kings,114
400579217,2015-03-07,Miami,114,Sacramento Kings,109
400579231,2015-03-09,Atlanta,130,Sacramento Kings,105
400579244,2015-03-11,Charlotte,106,Sacramento Kings,113
400579260,2015-03-13,Philadelphia,114,Sacramento Kings,107
400579269,2015-03-14,Washington,113,Sacramento Kings,97
400579290,2015-03-16,Sacramento Kings,103,Atlanta,110
400579305,2015-03-18,Sacramento Kings,105,LA,116
400579321,2015-03-20,Sacramento Kings,101,Charlotte,91
400579334,2015-03-22,Sacramento Kings,109,Washington,86
400579350,2015-03-24,Sacramento Kings,107,Philadelphia,106
400579364,2015-03-25,Phoenix,99,Sacramento Kings,108
400579375,2015-03-27,New Orleans,102,Sacramento Kings,88
400579397,2015-03-30,Memphis,97,Sacramento Kings,83
400579409,2015-04-01,Houston,115,Sacramento Kings,111
400579427,2015-04-03,Sacramento Kings,95,New Orleans,101
400579444,2015-04-05,Sacramento Kings,95,Utah,101
400579450,2015-04-07,Sacramento Kings,116,Minnesota,111
400579462,2015-04-08,Utah,103,Sacramento Kings,91
400579475,2015-04-10,Oklahoma City,116,Sacramento Kings,103
400579488,2015-04-12,Denver,122,Sacramento Kings,111
400579503,2015-04-13,Sacramento Kings,102,Los Angeles,92
400579522,2015-04-15,Los Angeles,99,Sacramento Kings,122
400578302,2015-10-29,NY Knicks,80,Chicago Bulls,104
400578314,2015-10-31,Chicago Bulls,108,Cleveland,114
400578327,2015-11-01,Minnesota,105,Chicago Bulls,106
400578345,2015-11-04,Chicago Bulls,98,Orlando,90
400578354,2015-11-05,Milwaukee,86,Chicago Bulls,95
400578365,2015-11-07,Philadelphia,115,Chicago Bulls,118
400578378,2015-11-08,Chicago Bulls,101,Boston,106
400578393,2015-11-10,Chicago Bulls,102,Detroit,91
400578411,2015-11-13,Toronto,93,Chicago Bulls,100
400578427,2015-11-15,Chicago Bulls,90,Indiana,99
400578446,2015-11-17,LA,89,Chicago Bulls,105
400578463,2015-11-20,Sacramento,103,Chicago Bulls,88
400578475,2015-11-21,Portland,105,Chicago Bulls,87
400578496,2015-11-24,Utah,95,Chicago Bulls,97
400578501,2015-11-25,Denver,114,Chicago Bulls,109
400578515,2015-11-28,Boston,102,Chicago Bulls,109
400578534,2015-11-30,Brooklyn,84,Chicago Bulls,102
400578549,2015-12-02,Chicago Bulls,129,Dallas,132
400578555,2015-12-03,Charlotte,95,Chicago Bulls,102
400578581,2015-12-06,Chicago Bulls,102,Golden State,112
400578612,2015-12-10,Chicago Bulls,105,Brooklyn,80
400578620,2015-12-12,Chicago Bulls,115,Portland,96
400578641,2015-12-14,Miami,75,Chicago Bulls,93
400578650,2015-12-15,Atlanta,93,Chicago Bulls,86
400578671,2015-12-18,Chicago Bulls,103,NY Knicks,97
400578681,2015-12-19,Memphis,97,Chicago Bulls,103
400578702,2015-12-22,Chicago Bulls,129,Toronto,120
400578711,2015-12-23,Washington,91,Chicago Bulls,99
400578722,2015-12-25,Chicago Bulls,113,Los Angeles,93
400578739,2015-12-27,Chicago Bulls,107,New Orleans,100
400578752,2015-12-29,Indiana,90,Chicago Bulls,92
400578759,2015-12-30,Chicago Bulls,82,Brooklyn,96
400578774,2015-01-01,Chicago Bulls,106,Denver,101
400578788,2015-01-03,Chicago Bulls,109,Boston,104
400578804,2015-01-05,Chicago Bulls,114,Houston,105
400578820,2015-01-07,Chicago Bulls,77,Utah,97
400578835,2015-01-09,Washington,102,Chicago Bulls,86
400578846,2015-01-10,Chicago Bulls,95,Milwaukee,87
400578858,2015-01-12,Chicago Bulls,114,Orlando,121
400578871,2015-01-14,Chicago Bulls,99,Washington,105
400578883,2015-01-16,Boston,103,Chicago Bulls,119
400578894,2015-01-17,Chicago Bulls,99,Atlanta,107
400578912,2015-01-19,Cleveland,108,Chicago Bulls,94
400578929,2015-01-22,Chicago Bulls,104,San Antonio,81
400578938,2015-01-23,Dallas,98,Chicago Bulls,102
400578949,2015-01-25,Chicago Bulls,84,Miami,96
400578971,2015-01-27,Golden State,111,Chicago Bulls,113
400578987,2015-01-29,Los Angeles,123,Chicago Bulls,118
400578996,2015-01-30,Phoenix,99,Chicago Bulls,93
400579027,2015-02-04,Houston,101,Chicago Bulls,90
400579050,2015-02-07,New Orleans,72,Chicago Bulls,107
400579062,2015-02-08,Orlando,97,Chicago Bulls,98
400579077,2015-02-10,Chicago Bulls,104,Sacramento,86
400579092,2015-02-12,Chicago Bulls,113,Cleveland,98
400579098,2015-02-20,Detroit,100,Chicago Bulls,91
400579110,2015-02-21,Chicago Bulls,112,Phoenix,107
400579123,2015-02-23,Chicago Bulls,87,Milwaukee,71
400579137,2015-02-25,Chicago Bulls,86,Charlotte,98
400579154,2015-02-27,Chicago Bulls,96,Minnesota,89
400579169,2015-03-01,Chicago Bulls,86,LA,96
400579185,2015-03-03,Chicago Bulls,97,Washington,92
400579201,2015-03-05,Chicago Bulls,108,Oklahoma City,105
400579204,2015-03-06,Indiana,98,Chicago Bulls,84
400579223,2015-03-08,San Antonio,116,Chicago Bulls,105
400579233,2015-03-09,Chicago Bulls,91,Memphis,101
400579245,2015-03-11,Philadelphia,95,Chicago Bulls,104
400579259,2015-03-13,Charlotte,101,Chicago Bulls,91
400579274,2015-03-15,Oklahoma City,109,Chicago Bulls,100
400579301,2015-03-18,Chicago Bulls,103,Indiana,86
400579317,2015-03-20,Chicago Bulls,108,Toronto,92
400579325,2015-03-21,Detroit,107,Chicago Bulls,91
400579343,2015-03-23,Chicago Bulls,98,Charlotte,86
400579357,2015-03-25,Toronto,103,Chicago Bulls,116
400579380,2015-03-28,Chicago Bulls,111,NY Knicks,80
400579410,2015-04-01,Milwaukee,95,Chicago Bulls,91
400579423,2015-04-03,Chicago Bulls,88,Detroit,82
400579440,2015-04-05,Cleveland,99,Chicago Bulls,94
400579453,2015-04-08,Orlando,105,Chicago Bulls,103
400579465,2015-04-09,Miami,78,Chicago Bulls,89
400579481,2015-04-11,Chicago Bulls,114,Philadelphia,107
400579498,2015-04-13,Brooklyn,86,Chicago Bulls,113
400579509,2015-04-15,Chicago Bulls,91,Atlanta,85
400578310,2015-10-30,Cleveland Cavaliers,90,NY Knicks,95
400578314,2015-10-31,Chicago,108,Cleveland Cavaliers,114
400578347,2015-11-04,Portland,101,Cleveland Cavaliers,82
400578358,2015-11-05,Utah,102,Cleveland Cavaliers,100
400578373,2015-11-07,Denver,101,Cleveland Cavaliers,110
400578390,2015-11-10,Cleveland Cavaliers,118,New Orleans,111
400578417,2015-11-14,Boston,121,Cleveland Cavaliers,122
400578425,2015-11-15,Cleveland Cavaliers,127,Atlanta,94
400578439,2015-11-17,Cleveland Cavaliers,97,Denver,106
400578451,2015-11-19,Cleveland Cavaliers,90,San Antonio,92
400578471,2015-11-21,Washington,91,Cleveland Cavaliers,78
400578478,2015-11-22,Cleveland Cavaliers,93,Toronto,110
400578491,2015-11-24,Cleveland Cavaliers,106,Orlando,74
400578503,2015-11-26,Cleveland Cavaliers,113,Washington,87
400578530,2015-11-29,Cleveland Cavaliers,109,Indiana,97
400578545,2015-12-02,Cleveland Cavaliers,111,Milwaukee,108
400578565,2015-12-04,NY Knicks,87,Cleveland Cavaliers,90
400578573,2015-12-05,Toronto,91,Cleveland Cavaliers,105
400578595,2015-12-08,Brooklyn,88,Cleveland Cavaliers,110
400578600,2015-12-09,Cleveland Cavaliers,105,Toronto,101
400578618,2015-12-11,Oklahoma City,103,Cleveland Cavaliers,94
400578628,2015-12-12,New Orleans,119,Cleveland Cavaliers,114
400578647,2015-12-15,Cleveland Cavaliers,97,Charlotte,88
400578662,2015-12-17,Cleveland Cavaliers,98,Atlanta,127
400578678,2015-12-19,Cleveland Cavaliers,95,Brooklyn,91
400578693,2015-12-21,Cleveland Cavaliers,105,Memphis,91
400578708,2015-12-23,Cleveland Cavaliers,125,Minnesota,104
400578721,2015-12-25,Miami,101,Cleveland Cavaliers,91
400578725,2015-12-26,Orlando,89,Cleveland Cavaliers,98
400578745,2015-12-28,Cleveland Cavaliers,80,Detroit,103
400578758,2015-12-30,Atlanta,109,Cleveland Cavaliers,101
400578771,2015-12-31,Cleveland Cavaliers,80,Milwaukee,96
400578776,2015-01-02,Charlotte,87,Cleveland Cavaliers,91
400578795,2015-01-04,Cleveland Cavaliers,90,Dallas,109
400578801,2015-01-05,Philadelphia,95,Cleveland Cavaliers,92
400578815,2015-01-07,Cleveland Cavaliers,93,Houston,105
400578839,2015-01-09,Golden State,112,Cleveland Cavaliers,94
400578853,2015-01-11,Sacramento,103,Cleveland Cavaliers,84
400578862,2015-01-13,Phoenix,107,Cleveland Cavaliers,100
400578878,2015-01-15,Los Angeles,102,Cleveland Cavaliers,109
