id,date,home_team,home_team_score,visit_team,visit_team_score
290112002,2009-01-12,Boston Celtics,115,Toronto,109
290114002,2009-01-14,Boston Celtics,118,Brooklyn,86
290117017,2009-01-17,Brooklyn,85,Boston Celtics,105
290119002,2009-01-19,Boston Celtics,104,Phoenix,87
290121014,2009-01-21,Miami,83,Boston Celtics,98
290122019,2009-01-22,Orlando,80,Boston Celtics,90
290125002,2009-01-25,Boston Celtics,124,Dallas,100
290128002,2009-01-28,Boston Celtics,119,Sacramento,100
290130008,2009-01-30,Detroit,78,Boston Celtics,86
290201002,2009-02-01,Boston Celtics,109,Minnesota,101
290203020,2009-02-03,Philadelphia,99,Boston Celtics,100
290205002,2009-02-05,Boston Celtics,109,Los Angeles,110
290206018,2009-02-06,NY Knicks,100,Boston Celtics,110
290208002,2009-02-08,Boston Celtics,99,San Antonio,105
290211003,2009-02-11,New Orleans,77,Boston Celtics,89
290212006,2009-02-12,Dallas,92,Boston Celtics,99
290219026,2009-02-19,Utah,90,Boston Celtics,85
290222021,2009-02-22,Phoenix,108,Boston Celtics,128
290223007,2009-02-23,Denver,76,Boston Celtics,114
290225012,2009-02-25,LA,93,Boston Celtics,91
290227002,2009-02-27,Boston Celtics,104,Indiana,99
290301002,2009-03-01,Boston Celtics,95,Detroit,105
290304017,2009-03-04,Brooklyn,111,Boston Celtics,115
290306002,2009-03-06,Boston Celtics,105,Cleveland,94
290308002,2009-03-08,Boston Celtics,79,Orlando,86
290311014,2009-03-11,Miami,107,Boston Celtics,99
290313002,2009-03-13,Boston Celtics,102,Memphis,92
290315015,2009-03-15,Milwaukee,86,Boston Celtics,77
290317004,2009-03-17,Chicago,127,Boston Celtics,121
290318002,2009-03-18,Boston Celtics,112,Miami,108
290320024,2009-03-20,San Antonio,77,Boston Celtics,80
290321029,2009-03-21,Memphis,87,Boston Celtics,105
290323002,2009-03-23,Boston Celtics,90,LA,77
290325019,2009-03-25,Orlando,84,Boston Celtics,82
290327001,2009-03-27,Atlanta,93,Boston Celtics,99
290329002,2009-03-29,Boston Celtics,103,Oklahoma City,84
290401002,2009-04-01,Boston Celtics,111,Charlotte,109
290403002,2009-04-03,Boston Celtics,104,Atlanta,92
290408002,2009-04-08,Boston Celtics,106,Brooklyn,104
290410002,2009-04-10,Boston Celtics,105,Miami,98
290412005,2009-04-12,Cleveland,107,Boston Celtics,76
290414020,2009-04-14,Philadelphia,98,Boston Celtics,100
290415002,2009-04-15,Boston Celtics,115,Washington,107
281029027,2009-10-29,Washington,85,Brooklyn Nets,95
281101017,2009-11-01,Brooklyn Nets,97,Golden State,105
281104017,2009-11-04,Brooklyn Nets,86,Phoenix,114
281107017,2009-11-07,Brooklyn Nets,103,Detroit,96
281108011,2009-11-08,Indiana,98,Brooklyn Nets,80
281110014,2009-11-10,Miami,99,Brooklyn Nets,94
281112017,2009-11-12,Brooklyn Nets,87,Indiana,98
281114017,2009-11-14,Brooklyn Nets,115,Atlanta,108
281115001,2009-11-15,Atlanta,107,Brooklyn Nets,119
281118017,2009-11-18,Brooklyn Nets,82,Cleveland,106
281121028,2009-11-21,Toronto,127,Brooklyn Nets,129
281122017,2009-11-22,Brooklyn Nets,112,LA,95
281125013,2009-11-25,Los Angeles,120,Brooklyn Nets,93
281126023,2009-11-26,Sacramento,114,Brooklyn Nets,116
281129026,2009-11-29,Utah,88,Brooklyn Nets,105
281130021,2009-11-30,Phoenix,109,Brooklyn Nets,117
281202017,2009-12-02,Brooklyn Nets,88,Washington,108
281205017,2009-12-05,Brooklyn Nets,113,Minnesota,84
281206020,2009-12-06,Philadelphia,84,Brooklyn Nets,95
281210017,2009-12-10,Brooklyn Nets,109,NY Knicks,121
281212017,2009-12-12,Brooklyn Nets,79,Toronto,101
281213004,2009-12-13,Chicago,113,Brooklyn Nets,104
281215028,2009-12-15,Toronto,87,Brooklyn Nets,94
281217017,2009-12-17,Brooklyn Nets,92,Utah,103
281219017,2009-12-19,Brooklyn Nets,121,Dallas,97
281220017,2009-12-20,Brooklyn Nets,103,Miami,106
281222017,2009-12-22,Brooklyn Nets,91,Houston,114
281223011,2009-12-23,Indiana,107,Brooklyn Nets,108
281226017,2009-12-26,Brooklyn Nets,87,Charlotte,95
281227030,2009-12-27,Charlotte,103,Brooklyn Nets,114
281229017,2009-12-29,Brooklyn Nets,87,Chicago,100
281231008,2009-12-31,Detroit,83,Brooklyn Nets,75
290102017,2009-01-02,Brooklyn Nets,93,Atlanta,91
290103014,2009-01-03,Miami,101,Brooklyn Nets,96
290105017,2009-01-05,Brooklyn Nets,98,Sacramento,90
290107017,2009-01-07,Brooklyn Nets,100,Memphis,89
290109015,2009-01-09,Milwaukee,104,Brooklyn Nets,102
290112017,2009-01-12,Brooklyn Nets,103,Oklahoma City,99
290114002,2009-01-14,Boston,118,Brooklyn Nets,86
290115017,2009-01-15,Brooklyn Nets,99,Portland,105
290117017,2009-01-17,Brooklyn Nets,85,Boston,105
290121003,2009-01-21,New Orleans,102,Brooklyn Nets,92
290123024,2009-01-23,San Antonio,94,Brooklyn Nets,91
290124029,2009-01-24,Memphis,88,Brooklyn Nets,99
290126025,2009-01-26,Oklahoma City,94,Brooklyn Nets,85
290128017,2009-01-28,Brooklyn Nets,106,Toronto,107
290130001,2009-01-30,Atlanta,105,Brooklyn Nets,88
290131020,2009-01-31,Philadelphia,83,Brooklyn Nets,85
290203017,2009-02-03,Brooklyn Nets,99,Milwaukee,85
290204027,2009-02-04,Washington,88,Brooklyn Nets,115
290207017,2009-02-07,Brooklyn Nets,114,Denver,70
290208019,2009-02-08,Orlando,101,Brooklyn Nets,84
290210017,2009-02-10,Brooklyn Nets,93,San Antonio,108
290217010,2009-02-17,Houston,114,Brooklyn Nets,88
290218006,2009-02-18,Dallas,113,Brooklyn Nets,98
290220017,2009-02-20,Brooklyn Nets,96,Washington,107
290223017,2009-02-23,Brooklyn Nets,98,Philadelphia,96
290225017,2009-02-25,Brooklyn Nets,111,Chicago,99
290301017,2009-03-01,Brooklyn Nets,96,New Orleans,99
290303015,2009-03-03,Milwaukee,95,Brooklyn Nets,99
290304017,2009-03-04,Brooklyn Nets,111,Boston,115
290306019,2009-03-06,Orlando,105,Brooklyn Nets,102
290308017,2009-03-08,Brooklyn Nets,106,NY Knicks,101
290311009,2009-03-11,Golden State,116,Brooklyn Nets,112
290313022,2009-03-13,Portland,109,Brooklyn Nets,100
290315012,2009-03-15,LA,107,Brooklyn Nets,105
290316007,2009-03-16,Denver,121,Brooklyn Nets,96
290318018,2009-03-18,NY Knicks,89,Brooklyn Nets,115
290320017,2009-03-20,Brooklyn Nets,96,Miami,88
290322017,2009-03-22,Brooklyn Nets,88,Cleveland,96
290325005,2009-03-25,Cleveland,98,Brooklyn Nets,87
290327017,2009-03-27,Brooklyn Nets,95,Los Angeles,103
290329016,2009-03-29,Minnesota,108,Brooklyn Nets,99
290330017,2009-03-30,Brooklyn Nets,78,Milwaukee,107
290401017,2009-04-01,Brooklyn Nets,111,Detroit,98
290404004,2009-04-04,Chicago,103,Brooklyn Nets,94
290405017,2009-04-05,Brooklyn Nets,96,Philadelphia,67
290408002,2009-04-08,Boston,106,Brooklyn Nets,104
290410008,2009-04-10,Detroit,100,Brooklyn Nets,93
290411017,2009-04-11,Brooklyn Nets,103,Orlando,93
290413017,2009-04-13,Brooklyn Nets,91,Charlotte,87
290415018,2009-04-15,NY Knicks,102,Brooklyn Nets,73
281029018,2009-10-29,New York Knicks,120,Miami,115
281031020,2009-10-31,Philadelphia,116,New York Knicks,87
281102018,2009-11-02,New York Knicks,86,Milwaukee,94
281105018,2009-11-05,New York Knicks,101,Charlotte,98
281107027,2009-11-07,Washington,108,New York Knicks,114
281109018,2009-11-09,New York Knicks,107,Utah,99
281111024,2009-11-11,San Antonio,92,New York Knicks,80
281112029,2009-11-12,Memphis,103,New York Knicks,132
281114018,2009-11-14,New York Knicks,116,Oklahoma City,106
281116018,2009-11-16,New York Knicks,114,Dallas,124
281118002,2009-11-18,Boston,110,New York Knicks,101
281121015,2009-11-21,Milwaukee,104,New York Knicks,87
281122018,2009-11-22,New York Knicks,122,Washington,117
281125018,2009-11-25,New York Knicks,101,Cleveland,119
281126008,2009-11-26,Detroit,110,New York Knicks,96
281129018,2009-11-29,New York Knicks,138,Golden State,125
281202018,2009-12-02,New York Knicks,97,Portland,104
281203005,2009-12-03,Cleveland,118,New York Knicks,82
281205001,2009-12-05,Atlanta,98,New York Knicks,95
281207018,2009-12-07,New York Knicks,104,Detroit,92
281209004,2009-12-09,Chicago,105,New York Knicks,100
281210017,2009-12-10,Brooklyn,109,New York Knicks,121
281213023,2009-12-13,Sacramento,90,New York Knicks,114
281215021,2009-12-15,Phoenix,111,New York Knicks,103
281216013,2009-12-16,Los Angeles,116,New York Knicks,114
281219018,2009-12-19,New York Knicks,81,Milwaukee,105
281221002,2009-12-21,Boston,124,New York Knicks,105
281226018,2009-12-26,New York Knicks,107,Minnesota,120
281228018,2009-12-28,New York Knicks,110,Denver,117
281230030,2009-12-30,Charlotte,89,New York Knicks,93
290102018,2009-01-02,New York Knicks,103,Indiana,105
290104018,2009-01-04,New York Knicks,100,Boston,88
290106025,2009-01-06,Oklahoma City,107,New York Knicks,99
290108006,2009-01-08,Dallas,99,New York Knicks,94
290110010,2009-01-10,Houston,96,New York Knicks,76
290112003,2009-01-12,New Orleans,95,New York Knicks,101
290114018,2009-01-14,New York Knicks,128,Washington,122
290116027,2009-01-16,Washington,96,New York Knicks,89
290117018,2009-01-17,New York Knicks,97,Philadelphia,107
290119018,2009-01-19,New York Knicks,102,Chicago,98
290121018,2009-01-21,New York Knicks,114,Phoenix,109
290123018,2009-01-23,New York Knicks,108,Memphis,88
290124020,2009-01-24,Philadelphia,116,New York Knicks,110
290126018,2009-01-26,New York Knicks,104,Houston,98
290128018,2009-01-28,New York Knicks,112,Atlanta,104
290131011,2009-01-31,Indiana,113,New York Knicks,122
290202018,2009-02-02,New York Knicks,117,Los Angeles,126
290204018,2009-02-04,New York Knicks,102,Cleveland,107
290206018,2009-02-06,New York Knicks,100,Boston,110
290208022,2009-02-08,Portland,109,New York Knicks,108
290210009,2009-02-10,Golden State,144,New York Knicks,127
290211012,2009-02-11,LA,128,New York Knicks,124
290217018,2009-02-17,New York Knicks,112,San Antonio,107
290220018,2009-02-20,New York Knicks,127,Toronto,97
290222028,2009-02-22,Toronto,111,New York Knicks,100
290223018,2009-02-23,New York Knicks,123,Indiana,119
290225018,2009-02-25,New York Knicks,109,Orlando,114
290227018,2009-02-27,New York Knicks,103,Philadelphia,108
290228014,2009-02-28,Miami,120,New York Knicks,115
290304018,2009-03-04,New York Knicks,109,Atlanta,105
290307018,2009-03-07,New York Knicks,105,Charlotte,114
290308017,2009-03-08,Brooklyn,106,New York Knicks,101
290310015,2009-03-10,Milwaukee,112,New York Knicks,120
290311008,2009-03-11,Detroit,111,New York Knicks,116
290313016,2009-03-13,Minnesota,94,New York Knicks,102
290315005,2009-03-15,Cleveland,98,New York Knicks,93
290318018,2009-03-18,New York Knicks,89,Brooklyn,115
290320018,2009-03-20,New York Knicks,94,Sacramento,121
290321019,2009-03-21,Orlando,110,New York Knicks,103
290323018,2009-03-23,New York Knicks,102,Orlando,106
290325018,2009-03-25,New York Knicks,135,LA,140
290327018,2009-03-27,New York Knicks,103,New Orleans,93
290328030,2009-03-28,Charlotte,96,New York Knicks,85
290330026,2009-03-30,Utah,112,New York Knicks,104
290331007,2009-03-31,Denver,111,New York Knicks,104
290404018,2009-04-04,New York Knicks,95,Toronto,102
290405028,2009-04-05,Toronto,103,New York Knicks,112
290407004,2009-04-07,Chicago,110,New York Knicks,103
290408018,2009-04-08,New York Knicks,86,Detroit,113
290410019,2009-04-10,Orlando,95,New York Knicks,105
290412014,2009-04-12,Miami,122,New York Knicks,105
290415018,2009-04-15,New York Knicks,102,Brooklyn,73
281029020,2009-10-29,Philadelphia 76ers,84,Toronto,95
281031020,2009-10-31,Philadelphia 76ers,116,NY Knicks,87
281101001,2009-11-01,Atlanta,95,Philadelphia 76ers,88
281103020,2009-11-03,Philadelphia 76ers,125,Sacramento,91
281105014,2009-11-05,Miami,106,Philadelphia 76ers,83
281106019,2009-11-06,Orlando,98,Philadelphia 76ers,88
281111020,2009-11-11,Philadelphia 76ers,80,Utah,93
281112028,2009-11-12,Toronto,96,Philadelphia 76ers,106
281114011,2009-11-14,Indiana,92,Philadelphia 76ers,94
281115020,2009-11-15,Philadelphia 76ers,110,Oklahoma City,85
281119016,2009-11-19,Minnesota,102,Philadelphia 76ers,96
281121020,2009-11-21,Philadelphia 76ers,89,LA,88
281123020,2009-11-23,Philadelphia 76ers,89,Golden State,81
281124030,2009-11-24,Charlotte,93,Philadelphia 76ers,84
281126020,2009-11-26,Philadelphia 76ers,94,Orlando,96
281128002,2009-11-28,Boston,102,Philadelphia 76ers,78
281130020,2009-11-30,Philadelphia 76ers,92,Chicago,103
281202004,2009-12-02,Chicago,95,Philadelphia 76ers,103
281203020,2009-12-03,Philadelphia 76ers,102,Los Angeles,114
281205008,2009-12-05,Detroit,91,Philadelphia 76ers,96
281206020,2009-12-06,Philadelphia 76ers,84,Brooklyn,95
281210020,2009-12-10,Philadelphia 76ers,93,Cleveland,101
281212005,2009-12-12,Cleveland,88,Philadelphia 76ers,72
281213020,2009-12-13,Philadelphia 76ers,104,Washington,89
281217020,2009-12-17,Philadelphia 76ers,93,Milwaukee,88
281219027,2009-12-19,Washington,103,Philadelphia 76ers,109
281220020,2009-12-20,Philadelphia 76ers,94,Indiana,95
281223002,2009-12-23,Boston,110,Philadelphia 76ers,91
281226007,2009-12-26,Denver,105,Philadelphia 76ers,101
281229026,2009-12-29,Utah,112,Philadelphia 76ers,95
281231012,2009-12-31,LA,92,Philadelphia 76ers,100
290102006,2009-01-02,Dallas,96,Philadelphia 76ers,86
290103024,2009-01-03,San Antonio,108,Philadelphia 76ers,106
290106020,2009-01-06,Philadelphia 76ers,104,Houston,96
290107015,2009-01-07,Milwaukee,105,Philadelphia 76ers,110
290109020,2009-01-09,Philadelphia 76ers,93,Charlotte,87
290111001,2009-01-11,Atlanta,94,Philadelphia 76ers,109
290114020,2009-01-14,Philadelphia 76ers,100,Portland,79
290116020,2009-01-16,Philadelphia 76ers,109,San Antonio,87
290117018,2009-01-17,NY Knicks,97,Philadelphia 76ers,107
290119020,2009-01-19,Philadelphia 76ers,93,Dallas,95
290124020,2009-01-24,Philadelphia 76ers,116,NY Knicks,110
290126003,2009-01-26,New Orleans,101,Philadelphia 76ers,86
290128010,2009-01-28,Houston,93,Philadelphia 76ers,95
290130020,2009-01-30,Philadelphia 76ers,104,Washington,94
290131020,2009-01-31,Philadelphia 76ers,83,Brooklyn,85
290203020,2009-02-03,Philadelphia 76ers,99,Boston,100
290205020,2009-02-05,Philadelphia 76ers,99,Indiana,94
290207020,2009-02-07,Philadelphia 76ers,94,Miami,84
290209020,2009-02-09,Philadelphia 76ers,108,Phoenix,91
290211020,2009-02-11,Philadelphia 76ers,91,Memphis,87
290217011,2009-02-17,Indiana,100,Philadelphia 76ers,91
290218020,2009-02-18,Philadelphia 76ers,89,Denver,101
290221014,2009-02-21,Miami,97,Philadelphia 76ers,91
290223017,2009-02-23,Brooklyn,98,Philadelphia 76ers,96
290225027,2009-02-25,Washington,98,Philadelphia 76ers,106
290227018,2009-02-27,NY Knicks,103,Philadelphia 76ers,108
290228020,2009-02-28,Philadelphia 76ers,100,Orlando,106
290302020,2009-03-02,Philadelphia 76ers,91,New Orleans,98
290307029,2009-03-07,Memphis,105,Philadelphia 76ers,110
290308025,2009-03-08,Oklahoma City,89,Philadelphia 76ers,74
290311020,2009-03-11,Philadelphia 76ers,115,Toronto,106
290313020,2009-03-13,Philadelphia 76ers,104,Chicago,101
290315020,2009-03-15,Philadelphia 76ers,85,Miami,77
290317013,2009-03-17,Los Angeles,93,Philadelphia 76ers,94
290318021,2009-03-18,Phoenix,126,Philadelphia 76ers,116
290320009,2009-03-20,Golden State,119,Philadelphia 76ers,111
290322023,2009-03-22,Sacramento,100,Philadelphia 76ers,112
290323022,2009-03-23,Portland,108,Philadelphia 76ers,114
290325020,2009-03-25,Philadelphia 76ers,96,Minnesota,88
290327020,2009-03-27,Philadelphia 76ers,95,Charlotte,100
290329008,2009-03-29,Detroit,101,Philadelphia 76ers,97
290331020,2009-03-31,Philadelphia 76ers,98,Atlanta,85
290402020,2009-04-02,Philadelphia 76ers,105,Milwaukee,95
290404020,2009-04-04,Philadelphia 76ers,95,Detroit,90
290405017,2009-04-05,Brooklyn,96,Philadelphia 76ers,67
290407030,2009-04-07,Charlotte,101,Philadelphia 76ers,98
290409004,2009-04-09,Chicago,113,Philadelphia 76ers,99
290410020,2009-04-10,Philadelphia 76ers,92,Cleveland,102
290412028,2009-04-12,Toronto,111,Philadelphia 76ers,104
290414020,2009-04-14,Philadelphia 76ers,98,Boston,100
290415005,2009-04-15,Cleveland,110,Philadelphia 76ers,111
281029020,2009-10-29,Philadelphia,84,Toronto Raptors,95
281031028,2009-10-31,Toronto Raptors,112,Golden State,108
281101015,2009-11-01,Milwaukee,87,Toronto Raptors,91
281105028,2009-11-05,Toronto Raptors,93,Detroit,100
281107001,2009-11-07,Atlanta,110,Toronto Raptors,92
281109030,2009-11-09,Charlotte,79,Toronto Raptors,89
281110002,2009-11-10,Boston,94,Toronto Raptors,87
281112028,2009-11-12,Toronto Raptors,96,Philadelphia,106
281116028,2009-11-16,Toronto Raptors,107,Miami,96
281118019,2009-11-18,Orlando,103,Toronto Raptors,90
281119014,2009-11-19,Miami,95,Toronto Raptors,101
281121028,2009-11-21,Toronto Raptors,127,Brooklyn,129
281123028,2009-11-23,Toronto Raptors,103,Boston,118
281126028,2009-11-26,Toronto Raptors,93,Charlotte,86
281128028,2009-11-28,Toronto Raptors,93,Atlanta,88
281130013,2009-11-30,Los Angeles,112,Toronto Raptors,99
281202007,2009-12-02,Denver,132,Toronto Raptors,93
281205026,2009-12-05,Utah,114,Toronto Raptors,87
281207028,2009-12-07,Toronto Raptors,97,Portland,98
281209005,2009-12-09,Cleveland,114,Toronto Raptors,94
281210028,2009-12-10,Toronto Raptors,101,Indiana,88
281212017,2009-12-12,Brooklyn,79,Toronto Raptors,101
281214028,2009-12-14,Toronto Raptors,91,New Orleans,99
281215028,2009-12-15,Toronto Raptors,87,Brooklyn,94
281217028,2009-12-17,Toronto Raptors,86,Dallas,96
281219025,2009-12-19,Oklahoma City,91,Toronto Raptors,83
281220024,2009-12-20,San Antonio,107,Toronto Raptors,97
281222012,2009-12-22,LA,75,Toronto Raptors,97
281226023,2009-12-26,Sacramento,101,Toronto Raptors,107
281227022,2009-12-27,Portland,102,Toronto Raptors,89
281229009,2009-12-29,Golden State,117,Toronto Raptors,111
281231028,2009-12-31,Toronto Raptors,107,Denver,114
290102028,2009-01-02,Toronto Raptors,94,Houston,73
290104028,2009-01-04,Toronto Raptors,108,Orlando,102
290105015,2009-01-05,Milwaukee,107,Toronto Raptors,97
290107027,2009-01-07,Washington,93,Toronto Raptors,99
290109028,2009-01-09,Toronto Raptors,103,Memphis,82
290111028,2009-01-11,Toronto Raptors,88,Boston,94
290112002,2009-01-12,Boston,115,Toronto Raptors,109
290114028,2009-01-14,Toronto Raptors,98,Chicago,102
290116011,2009-01-16,Indiana,111,Toronto Raptors,104
290118028,2009-01-18,Toronto Raptors,113,Phoenix,117
290119001,2009-01-19,Atlanta,87,Toronto Raptors,84
290121008,2009-01-21,Detroit,95,Toronto Raptors,76
290123004,2009-01-23,Chicago,94,Toronto Raptors,114
290125028,2009-01-25,Toronto Raptors,113,Sacramento,97
290128017,2009-01-28,Brooklyn,106,Toronto Raptors,107
290130028,2009-01-30,Toronto Raptors,85,Milwaukee,96
290201028,2009-02-01,Toronto Raptors,90,Orlando,113
290203005,2009-02-03,Cleveland,101,Toronto Raptors,83
290204028,2009-02-04,Toronto Raptors,107,Los Angeles,115
290206003,2009-02-06,New Orleans,101,Toronto Raptors,92
290207029,2009-02-07,Memphis,78,Toronto Raptors,70
290210016,2009-02-10,Minnesota,102,Toronto Raptors,110
290211028,2009-02-11,Toronto Raptors,91,San Antonio,89
290218028,2009-02-18,Toronto Raptors,76,Cleveland,93
290220018,2009-02-20,NY Knicks,127,Toronto Raptors,97
290222028,2009-02-22,Toronto Raptors,111,NY Knicks,100
290224028,2009-02-24,Toronto Raptors,118,Minnesota,110
290227021,2009-02-27,Phoenix,133,Toronto Raptors,113
290301006,2009-03-01,Dallas,109,Toronto Raptors,98
290303010,2009-03-03,Houston,107,Toronto Raptors,97
290306028,2009-03-06,Toronto Raptors,102,Miami,108
290308028,2009-03-08,Toronto Raptors,101,Utah,109
290311020,2009-03-11,Philadelphia,115,Toronto Raptors,106
290313028,2009-03-13,Toronto Raptors,95,Detroit,99
290315028,2009-03-15,Toronto Raptors,110,Indiana,87
290316030,2009-03-16,Charlotte,112,Toronto Raptors,86
290320028,2009-03-20,Toronto Raptors,89,Charlotte,102
290322028,2009-03-22,Toronto Raptors,100,LA,76
290325028,2009-03-25,Toronto Raptors,115,Milwaukee,106
290327028,2009-03-27,Toronto Raptors,112,Oklahoma City,96
290329028,2009-03-29,Toronto Raptors,134,Chicago,129
290401019,2009-04-01,Orlando,95,Toronto Raptors,99
290404018,2009-04-04,NY Knicks,95,Toronto Raptors,102
290405028,2009-04-05,Toronto Raptors,103,NY Knicks,112
290407028,2009-04-07,Toronto Raptors,110,Atlanta,118
290408011,2009-04-08,Indiana,130,Toronto Raptors,101
290410028,2009-04-10,Toronto Raptors,98,Washington,100
290412028,2009-04-12,Toronto Raptors,111,Philadelphia,104
290413027,2009-04-13,Washington,96,Toronto Raptors,97
290415004,2009-04-15,Chicago,98,Toronto Raptors,109
281029009,2009-10-29,Golden State Warriors,103,New Orleans,108
281031028,2009-10-31,Toronto,112,Golden State Warriors,108
281101017,2009-11-01,Brooklyn,97,Golden State Warriors,105
281103029,2009-11-03,Memphis,90,Golden State Warriors,79
281105009,2009-11-05,Golden State Warriors,111,Denver,101
281107009,2009-11-07,Golden State Warriors,104,Memphis,109
281109023,2009-11-09,Sacramento,115,Golden State Warriors,98
281111009,2009-11-11,Golden State Warriors,113,Minnesota,110
281113009,2009-11-13,Golden State Warriors,102,Detroit,107
281115012,2009-11-15,LA,103,Golden State Warriors,121
281118009,2009-11-18,Golden State Warriors,111,Portland,106
281121009,2009-11-21,Golden State Warriors,110,Chicago,115
281123020,2009-11-23,Philadelphia,89,Golden State Warriors,81
281125027,2009-11-25,Washington,124,Golden State Warriors,100
281126002,2009-11-26,Boston,119,Golden State Warriors,111
281128005,2009-11-28,Cleveland,112,Golden State Warriors,97
281129018,2009-11-29,NY Knicks,138,Golden State Warriors,125
281201009,2009-12-01,Golden State Warriors,129,Miami,130
281205010,2009-12-05,Houston,131,Golden State Warriors,112
281206024,2009-12-06,San Antonio,123,Golden State Warriors,88
281208025,2009-12-08,Oklahoma City,102,Golden State Warriors,112
281210009,2009-12-10,Golden State Warriors,119,Milwaukee,96
281212009,2009-12-12,Golden State Warriors,108,Houston,119
281213007,2009-12-13,Denver,123,Golden State Warriors,105
281215009,2009-12-15,Golden State Warriors,98,Orlando,109
281217011,2009-12-17,Indiana,127,Golden State Warriors,120
281219001,2009-12-19,Atlanta,115,Golden State Warriors,99
281220030,2009-12-20,Charlotte,103,Golden State Warriors,110
281222019,2009-12-22,Orlando,113,Golden State Warriors,81
281223014,2009-12-23,Miami,96,Golden State Warriors,88
281226009,2009-12-26,Golden State Warriors,99,Boston,89
281228013,2009-12-28,Los Angeles,130,Golden State Warriors,113
281229009,2009-12-29,Golden State Warriors,117,Toronto,111
281231025,2009-12-31,Oklahoma City,107,Golden State Warriors,100
290102016,2009-01-02,Minnesota,115,Golden State Warriors,108
290105026,2009-01-05,Utah,119,Golden State Warriors,114
290107009,2009-01-07,Golden State Warriors,106,Los Angeles,114
290110022,2009-01-10,Portland,113,Golden State Warriors,100
290111009,2009-01-11,Golden State Warriors,120,Indiana,117
290114009,2009-01-14,Golden State Warriors,133,Sacramento,135
290116009,2009-01-16,Golden State Warriors,119,Atlanta,114
290119009,2009-01-19,Golden State Warriors,119,Washington,98
290121009,2009-01-21,Golden State Warriors,121,Oklahoma City,122
290123009,2009-01-23,Golden State Warriors,105,Cleveland,106
290125009,2009-01-25,Golden State Warriors,107,LA,92
290128006,2009-01-28,Dallas,117,Golden State Warriors,93
290130003,2009-01-30,New Orleans,87,Golden State Warriors,91
290131010,2009-01-31,Houston,110,Golden State Warriors,93
290202009,2009-02-02,Golden State Warriors,105,San Antonio,110
290204009,2009-02-04,Golden State Warriors,124,Phoenix,112
290206021,2009-02-06,Phoenix,115,Golden State Warriors,105
290208009,2009-02-08,Golden State Warriors,116,Utah,96
290210009,2009-02-10,Golden State Warriors,144,NY Knicks,127
290212009,2009-02-12,Golden State Warriors,105,Portland,98
290218009,2009-02-18,Golden State Warriors,121,Los Angeles,129
290221009,2009-02-21,Golden State Warriors,133,Oklahoma City,120
290223012,2009-02-23,LA,118,Golden State Warriors,105
290227009,2009-02-27,Golden State Warriors,109,Charlotte,112
290301009,2009-03-01,Golden State Warriors,104,Utah,112
290303016,2009-03-03,Minnesota,94,Golden State Warriors,118
290304004,2009-03-04,Chicago,110,Golden State Warriors,88
290306008,2009-03-06,Detroit,108,Golden State Warriors,91
290307015,2009-03-07,Milwaukee,127,Golden State Warriors,120
290311009,2009-03-11,Golden State Warriors,116,Brooklyn,112
